DISTRICT,YEAR,DA0CA07R,DA0CA08R,DA0CC07R,DA0CC08R,DA0CS07R,DA0CS08R,DA0CT07R,DA0CT08R,DACRB07R,DACRB08R,DACRM07R,DACRM08R,DACRR07R,DACRR08R,DB0CA07R,DB0CA08R,DB0CC07R,DB0CC08R,DB0CS07R,DB0CS08R,DB0CT07R,DB0CT08R,DBCRB07R,DBCRB08R,DBCRM07R,DBCRM08R,DBCRR07R,DBCRR08R,DECRB07R,DECRB08R,DECRM07R,DECRM08R,DECRR07R,DECRR08R,DF0CA07R,DF0CA08R,DF0CC07R,DF0CC08R,DF0CS07R,DF0CS08R,DF0CT07R,DF0CT08R,DFCRB07R,DFCRB08R,DFCRM07R,DFCRM08R,DFCRR07R,DFCRR08R,DH0CA07R,DH0CA08R,DH0CC07R,DH0CC08R,DH0CS07R,DH0CS08R,DH0CT07R,DH0CT08R,DHCRB07R,DHCRB08R,DHCRM07R,DHCRM08R,DHCRR07R,DHCRR08R,DI0CA07R,DI0CA08R,DI0CC07R,DI0CC08R,DI0CS07R,DI0CS08R,DI0CT07R,DI0CT08R,DICRB07R,DICRB08R,DICRM07R,DICRM08R,DICRR07R,DICRR08R,DLCRB07R,DLCRB08R,DLCRM07R,DLCRM08R,DLCRR07R,DLCRR08R,DM0CA07R,DM0CA08R,DM0CC07R,DM0CC08R,DM0CS07R,DM0CS08R,DM0CT07R,DM0CT08R,DMCRB07R,DMCRB08R,DMCRM07R,DMCRM08R,DMCRR07R,DMCRR08R,DP0CA07R,DP0CA08R,DP0CC07R,DP0CC08R,DP0CS07R,DP0CS08R,DP0CT07R,DP0CT08R,DPCRB07R,DPCRB08R,DPCRM07R,DPCRM08R,DPCRR07R,DPCRR08R,DRCRB07R,DRCRB08R,DRCRM07R,DRCRM08R,DRCRR07R,DRCRR08R,DSCRB07R,DSCRB08R,DSCRM07R,DSCRM08R,DSCRR07R,DSCRR08R,DW0CA07R,DW0CA08R,DW0CC07R,DW0CC08R,DW0CS07R,DW0CS08R,DW0CT07R,DW0CT08R,DWCRB07R,DWCRB08R,DWCRM07R,DWCRM08R,DWCRR07R,DWCRR08R
'057914,2009,18.8,19.5,21.6,21.4,983,974,57.4,54.9,35,42,49,54,53,60,16.5,17.1,7,5.5,890,870,71.7,68.8,25,27,32,34,48,50,20,29,33,40,38,50,18.8,19.6,18.2,20,978,971,56.9,54.2,36,42,45,49,58,65,18.3,18.7,15.1,12.3,958,927,29.3,32.9,23,30,38,44,43,51,.,-1,-1,-1,993,-1,42.9,42.9,22,50,33,67,67,83,-3,3,14,20,-3,2,18.7,19.4,26.1,22.9,990,978,57.1,55.7,35,43,53,60,47,55,20.5,22.4,30,31.9,1015,1043,83.3,87.9,55,62,72,76,69,74,9,13,17,21,31,36,5,4,10,14,8,11,20.5,21.7,29.2,33.2,1018,1029,60,56.9,44,56,59,68,59,70
'057916,2009,22.6,22.7,43.5,42.2,1056,1052,88.4,81,54,64,71,73,62,76,17.2,19.1,8.3,13.2,881,901,91,83.9,22,39,42,49,40,61,27,40,50,57,39,57,22.2,22.3,42.9,39.5,1047,1038,89.4,80.2,55,61,69,69,64,78,20.3,20.2,25.4,20,981,959,50,50.6,30,44,54,59,40,59,-1,22.8,42.9,29.4,1047,1019,63.6,94.4,60,84,91,95,60,89,-3,-3,29,41,-3,-3,22.7,23.1,44.2,45,1067,1065,86.7,81.5,53,67,74,78,60,74,24.1,24.1,52,43.5,1110,1080,85.6,84.3,64,67,82,83,67,73,16,29,37,43,31,52,11,21,33,40,16,31,23.9,23.9,54.4,55.9,1105,1113,95.9,89.4,67,78,82,84,73,88
'057919,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'057922,2009,23.7,24.2,56.7,55.3,1135,1118,94.7,95.3,73,78,86,87,79,86,-1,18.4,22.2,26.3,1009,983,56.3,-2,36,44,57,50,47,63,45,65,55,75,50,79,23.6,24.1,54.7,52.8,1124,1092,92.8,96.2,75,78,84,85,83,90,22.2,24.3,50,43.2,1110,1086,86.7,80,76,64,85,78,82,80,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,13,45,44,83,38,45,23.7,24.4,58.6,57.7,1145,1143,96.7,94.5,72,78,87,88,76,83,24,25.8,60,54,1165,1137,-2,-2,68,78,88,92,72,80,39,47,57,63,54,65,18,17,18,32,25,40,23.8,24.1,57.5,58.2,1136,1122,92.9,92.4,75,81,86,87,81,89
'058902,2009,21.4,22.4,20,28.6,-1,-1,83.3,87.5,50,50,83,88,50,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,-1,33.3,.,-1,-1,100,-1,50,-1,-4,-1,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.2,-1,20,-1,.,-1,83.3,-1,33,-1,83,-1,33
'058905,2009,22.4,22.2,60,40,.,.,55.6,62.5,33,75,67,75,44,88,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,66.7,-1,33,-1,67,-1,33,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,.,.,71.4,80,43,-4,71,-4,57,-4
'058906,2009,19.4,18.7,16.1,12.8,1046,-1,36.5,51.6,17,26,34,40,36,37,-1,-1,-1,-1,.,.,11.1,-1,-3,17,38,33,13,17,8,26,19,39,24,32,19.5,19.2,11.8,16,1003,-1,39.5,51,10,31,24,45,32,41,20.1,18,14.3,5,1016,-1,26.9,37,13,21,27,37,32,31,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.3,18,21.4,9.1,-1,-1,33.3,52.4,26,21,45,35,41,33,.,.,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,13,11,20,17,24,-3,-3,-3,11,-3,-3,19.9,19.6,20,21.7,-1,-1,65.2,74.2,32,38,44,44,54,53
'058909,2009,19.7,-1,14.3,-1,-1,-1,58.3,22.2,55,44,64,89,55,44,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,63,40,75,-4,63,40,-1,.,-1,.,.,.,60,-1,60,-1,60,-1,60,-1,-1,-1,-1,-1,.,-1,42.9,14.3,33,29,50,86,33,29,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57.1,33.3,50,50,67,83,50,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,80,-1,80,-1,80,-1,80,-1
'059901,2009,19.8,20.4,21.3,25.9,1036,1024,44.3,38.8,36,29,46,42,58,50,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,25,18,35,34,47,37,20.2,20.4,23.4,26.8,1047,999,46.5,45.1,40,37,44,41,68,67,18.4,18.8,11.6,11.6,-1,-1,30.5,29.5,30,20,41,35,51,42,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,17,-1,-3,19.4,20.3,19.5,25,1025,1053,41,33.9,33,23,49,44,48,39,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,8,6,12,12,37,32,7,7,27,7,6,7,21.6,22.1,31.8,42.1,1000,1012,77.2,63.3,50,51,58,60,72,68
'059902,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'060902,2009,20.4,20.6,20.7,16,-1,948,53.7,56.8,21,30,40,53,43,56,17.8,-1,0,-1,.,.,62.5,80,13,-1,25,-1,33,-1,14,11,32,22,30,33,19.7,20.6,18.8,15.8,-1,930,64,73.1,26,38,42,42,61,77,.,-1,.,-1,.,-1,-1,-2,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.5,20.8,23.1,16.7,-1,-1,44.8,33.3,17,18,38,71,29,24,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,7,-3,7,11,41,33,-1,-1,-1,-1,-1,-1,21.1,21.8,26.1,21.4,-1,953,52.3,40,21,29,42,54,45,54
'060914,2009,.,15.3,.,0,.,.,-1,87.5,-1,11,-1,56,-1,11,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,63,-1,13,.,-1,.,-1,.,.,-1,-1,-1,20,-1,40,-1,20,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,40,-1,-3,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,-1,80,-1,17,-1,50,-1,17
'061802,2009,-1,18.8,-1,16.7,-1,-1,21.1,23.1,25,31,25,38,25,43,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.8,11.8,40,25,40,38,40,44,-1,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,0,44.4,-1,40,-1,40,-1,40,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,38,-1,50,-1,44,-1,-1,-1,-1,-1,-1,.,-1,.,20,.,-1,0,25,33,30,33,30,33,45
'061901,2009,20.5,20.7,30,32.5,1013,1028,69.2,66.4,35,45,58,60,42,56,16.8,17.4,10.6,5,906,892,82.5,69,21,16,35,31,30,30,16,24,35,43,20,34,20.3,20.7,27.3,31.7,1002,1015,72,69.6,36,43,52,54,46,58,17.8,19.8,8.5,20.5,917,964,43.3,45.3,17,33,38,49,29,41,-1,-1,-1,-1,1028,-1,66.7,66.7,33,67,50,67,43,83,-3,5,18,22,10,4,20.9,20.7,33.1,33.6,1026,1046,66.4,62.4,34,47,64,67,38,53,23.1,-1,50,73.9,1187,1225,73.7,-2,61,82,89,95,61,82,9,17,28,29,17,31,7,8,10,20,9,13,22,21.7,37.2,36.2,1039,1041,70.1,70.1,42,51,67,66,47,62
'061902,2009,21.9,22.3,42.4,44.8,1078,1087,84.5,81.3,57,63,71,73,69,76,18.4,18.8,11.9,17.7,941,948,84,83.3,30,39,43,51,53,55,34,35,50,54,48,49,21.9,22.3,40.5,43.2,1069,1074,85.9,81.8,58,62,67,70,73,78,20.3,20.2,31.3,26.9,1058,1021,58.5,54.6,46,44,65,58,58,61,22.5,22.8,30.8,40,1029,1062,92.9,71.4,50,68,60,74,57,75,8,11,55,52,11,15,21.7,22.2,44.6,46.6,1088,1101,82.4,80.8,56,64,74,77,65,73,22.4,23.8,50.7,52.4,1125,1122,90.7,98.1,69,71,84,85,79,79,21,27,38,42,40,50,9,18,14,38,20,34,22.5,22.9,46.6,49.7,1090,1102,84.8,84.4,61,68,73,77,71,80
'061903,2009,22.5,19.6,32.7,20.9,1040,1000,61.8,63.2,50,43,71,66,60,59,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,24,65,47,18,33,22.4,20.8,28.6,29.2,1050,1011,81.4,66.7,59,44,78,65,71,62,19.6,-1,20,-1,-1,-1,33.3,14.3,15,14,62,36,14,33,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.9,17.9,36.8,10.5,1023,985,41.3,59.4,42,41,65,67,49,56,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,20,19,44,33,25,46,-1,-1,-1,-1,-1,-1,23.3,19.9,34,22.5,1054,1013,65.3,76.9,56,50,75,74,68,67
'061905,2009,23.6,20.8,37.1,25,1038,997,66,75.9,57,43,67,59,67,56,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,29,-1,63,-1,43,23.6,20.5,30.4,16.1,995,968,76.7,86.1,64,51,64,63,79,67,-1,-1,-1,-1,-1,-1,33.3,80,17,40,33,67,33,40,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.9,45.5,46.2,1132,1051,47.8,59.1,48,30,71,54,52,39,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,45,14,53,13,57,38,-1,-1,-1,-1,-1,-1,24.3,21.4,40,27.5,1100,994,65.2,76.9,64,44,71,60,73,57
'061906,2009,22.5,22.2,37,21.4,1046,1023,56.3,47.5,44,38,88,75,46,41,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,23.6,-1,35.3,20,1019,1005,56.7,50,48,42,88,78,52,43,-1,.,-1,-1,-1,-1,-1,50,-1,-3,-1,67,-1,-3,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22.4,40,23.1,1099,1046,55.6,44.8,36,33,87,71,36,39,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,9,-1,25,-1,14,-1,-1,-1,-1,-1,-1,22.5,22.2,40,24,1054,1032,54.3,47.2,46,43,87,76,49,47
'061907,2009,21.6,22.3,35,31.8,1035,982,62.5,63.8,39,59,71,72,52,73,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,40,20,60,60,40,50,21.8,23.4,30,42.9,1001,1005,64.5,65.6,50,68,75,72,72,86,.,.,.,20,-1,924,-1,41.7,-1,36,-1,64,-1,55,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.1,21,40,21.7,1072,961,60.6,62.2,30,51,68,71,35,64,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,25,-3,33,33,33,17,-1,-1,-1,-1,-1,-1,21.3,22.3,33.3,34.2,1039,993,65,70.4,39,64,72,75,53,78
'061908,2009,21.3,21.6,33,29.3,1023,1004,52.1,52.4,40,44,51,58,60,58,-1,.,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,25,42,41,35,41,21.8,20.6,31.8,13.2,999,944,51.8,50.7,39,36,48,52,65,52,-1,-1,25,-1,886,-1,32,26.7,20,33,33,33,40,67,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.6,22.5,34.1,45.9,1049,1059,52.4,54.4,41,52,54,63,56,64,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,12,23,25,37,37,43,-1,-1,-1,-1,-3,-1,21.4,21.6,32.9,27.5,1040,999,54.3,55.6,42,45,53,61,63,57
'061910,2009,23.5,22,50.5,34.7,1095,1052,93.4,99.2,60,66,83,83,63,74,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.5,22.9,51,36.2,1083,1053,-2,95.1,67,79,81,87,73,87,-1,-1,-1,25,1014,1019,-1,88.9,-1,70,-1,80,-1,90,.,.,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.6,21.3,51.1,33.8,1108,1051,83.9,-2,54,54,84,78,55,62,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,27,30,40,20,-1,-1,-1,-1,-1,-1,23.1,22.1,51.1,35.8,1095,1056,91.1,98.2,58,66,82,83,62,72
'061911,2009,20.4,21.2,33,29.9,1024,1014,69.4,62.6,47,57,64,69,60,71,-1,15.6,14.3,0,909,895,93.3,68.4,8,39,25,50,46,67,22,31,48,46,29,58,20.4,20.2,29.4,25.9,1003,978,70.5,62.8,45,54,58,62,62,74,22.6,20.7,33.3,16.7,1042,952,38.3,49,39,55,61,67,46,71,.,-1,-1,16.7,-1,-1,-1,75,-1,71,-1,86,-1,71,-1,-1,-1,-1,-1,-1,20.2,22.1,36.6,34,1046,1050,67.2,62.4,49,60,70,77,57,68,-1,-1,60,-1,-1,-1,71.4,44.4,67,60,67,80,83,60,10,27,25,34,28,52,14,6,29,35,14,13,20.1,21.5,33.2,32.5,1028,1024,71.9,64.1,49,57,66,70,62,71
'061912,2009,19.8,21.3,19.6,22.6,991,988,70.8,70.6,36,56,62,64,51,77,17.7,19.6,0,0,886,913,85.7,80,15,29,38,43,54,57,25,45,42,55,42,73,19,21.6,20.9,20.3,984,982,76.1,79.6,36,51,51,59,57,78,18.2,-1,25,15.4,1009,903,51.6,56.5,33,45,67,55,45,70,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.8,21,18.6,25.4,998,995,65.4,62.4,36,60,71,69,46,75,-1,-1,-1,0,-1,956,60,71.4,-1,80,-1,67,-1,80,15,20,40,26,33,51,-1,-1,-1,-1,20,-1,20.8,21.8,22.3,27.4,1013,1012,71.5,72.1,38,59,62,67,52,80
'061914,2009,21.5,20,19.6,22.7,936,948,52.5,63.5,32,38,52,56,41,50,21,17.3,17.6,8.3,894,865,89.5,83.7,17,24,28,40,44,45,6,27,24,40,17,47,21.3,20.8,18.1,24.4,920,963,58.5,66.7,38,42,61,53,45,56,-1,18,4.8,6.1,892,909,36.2,55.9,20,24,42,38,28,42,.,-1,.,-1,.,.,.,-2,-1,-1,-1,-1,-1,-1,-3,-3,-3,20,-3,-3,22.2,19.1,22.9,20.3,970,925,43.2,59.6,22,35,38,58,35,44,.,-1,-1,40,-1,-1,40,100,-1,80,-1,80,-1,80,12,15,28,33,24,33,-1,-1,-1,-1,-1,-1,22.5,22.2,24.2,36.4,959,1004,54.1,57.4,39,50,60,69,45,55
'062901,2009,20.7,21,29.1,29.2,1024,1048,66.5,80.9,37,55,59,68,47,65,17,17,0,0,.,.,61.5,81.8,8,25,25,25,17,33,18,35,38,48,36,45,21,21.2,35.2,30.4,983,1010,67.5,90.2,46,59,59,66,56,69,19.1,19.4,12.5,0,-1,-1,43.2,73.7,26,44,42,65,45,63,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.8,20.9,25,27.9,1076,1093,58.7,72.9,27,51,58,70,35,62,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,6,38,25,51,18,50,-1,-1,-1,-1,-3,-1,21.9,22.1,37.3,39.4,1012,1059,72.1,82.5,44,62,69,76,51,71
'062902,2009,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
'062903,2009,20.6,20.6,22.6,14,1019,1038,70.5,58.1,53,45,68,55,59,62,-1,17.2,20,0,-1,.,62.5,71.4,29,14,57,14,22,43,47,50,68,56,45,56,21.2,20.9,23.5,16.7,1050,-1,69.4,68.2,57,43,64,52,64,71,20.6,-1,27.3,-1,-1,.,61.1,15.8,53,39,60,56,67,56,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,20.2,21.4,10,986,-1,71.8,47.6,47,47,71,58,53,52,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,30,-3,47,6,38,24,-1,-1,-1,-1,-1,-1,21.1,21,21.7,16.7,1011,1038,75.4,70,55,50,71,60,62,66
'062904,2009,20.7,18.8,12,18.5,926,953,56.8,77.1,38,40,56,63,51,54,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,23,22,23,78,54,22,21.6,20,14.3,14.3,899,914,66.7,73.7,45,39,50,67,73,61,-1,-1,-1,9.1,-1,925,26.7,64.7,20,47,27,80,47,67,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.5,9.1,23.1,961,1000,47.8,81.3,30,41,61,59,30,47,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,7,-3,14,17,43,33,-1,-1,-1,-1,-1,-1,-1,18.1,14.3,26.7,932,981,72.4,83.3,47,35,70,50,53,45
'062905,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'062906,2009,.,.,.,.,.,.,.,0,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,0,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,0,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,.,.,.,.,.,.,0,.,-1,.,-1,.,-1
'063903,2009,19.4,19.9,25,20,.,-1,38.1,58.8,16,18,58,59,16,24,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-3,-3,43,60,-3,-3,19.2,-1,16.7,-1,.,.,50,50,25,33,50,67,25,50,-1,-1,-1,-1,.,.,11.1,66.7,14,-3,57,67,14,17,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,0,.,-1,11.1,63.6,-3,9,71,55,-3,9,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-3,20,50,-3,-3,-1,-1,-1,-1,-1,-1,18.6,21,16.7,33.3,.,-1,54.5,54.5,18,27,64,55,18,27
'063906,2009,18.9,20.2,14.3,11.1,.,.,100,81.8,43,10,79,70,64,20,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,33,-3,78,71,56,14,20.5,22.4,33.3,20,.,.,100,83.3,50,20,67,80,83,40,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.8,-1,0,-1,.,.,100,80,38,-3,88,60,50,-3,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.5,20.5,18.2,12.5,.,.,100,100,45,13,73,63,73,25
'064903,2009,-1,18.9,7.1,14.1,868,909,73.7,63,27,30,38,42,47,52,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,14,21,26,36,34,47,-1,20.3,9.7,13.3,886,895,73.8,60.8,31,35,38,44,54,46,-1,17.7,5.5,9,844,885,67.9,59.3,20,25,31,39,41,51,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.5,5.3,15,865,926,71.7,65.6,24,23,37,39,41,58,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,16,3,24,12,43,28,-1,-1,-1,-1,-1,-1,.,21.8,15.4,29.4,957,991,-2,81,64,53,73,55,73,53
'065901,2009,23.2,20.2,50,16.7,-1,.,66.7,75,52,48,59,59,68,68,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,33,29,56,29,56,71,23.3,20.6,58.3,14.3,-1,.,92.3,53.8,58,45,58,55,83,67,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.2,19.9,33.3,18.2,.,.,42.9,100,47,50,60,64,56,70,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,13,-1,33,-1,-1,-1,-1,-1,-1,-1,23.4,20.4,50,18.8,.,.,61.5,72.7,50,47,58,60,67,70
'065902,2009,20.2,20.6,22.2,33.3,.,-1,64.3,81.8,31,64,63,64,44,64,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,38,-1,63,-1,38,-1,21.2,-1,20,-1,.,-1,71.4,80,38,80,75,80,50,80,-1,.,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.4,-1,40,.,.,57.1,83.3,25,50,50,50,38,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-1,33,-1,17,-1,-1,-1,-1,-1,-1,-1,19.8,20.6,12.5,33.3,.,-1,61.5,81.8,29,64,64,64,43,64
