CAMPUS,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,DISTNAME,GRDSPAN,GRDTYPE,REGION
'108906107,JACKSON EL,N,HIDALGO,'108,MCALLEN ISD,'PK - 05,E,'01
'108906007,LAMAR ACADEMY,N,HIDALGO,'108,MCALLEN ISD,'09 - 12,S,'01
'108906043,LINCOLN MIDDLE,N,HIDALGO,'108,MCALLEN ISD,'06 - 08,M,'01
'108906001,MCALLEN H S,N,HIDALGO,'108,MCALLEN ISD,'09 - 12,S,'01
'108906002,MCALLEN MEMORIAL H S,N,HIDALGO,'108,MCALLEN ISD,'09 - 12,S,'01
'108906123,MCAULIFFE EL,N,HIDALGO,'108,MCALLEN ISD,'EE - 05,E,'01
'108906111,MILAM EL,N,HIDALGO,'108,MCALLEN ISD,'PK - 05,E,'01
'108906045,MORRIS MIDDLE,N,HIDALGO,'108,MCALLEN ISD,'06 - 08,M,'01
'108906108,NAVARRO EL,N,HIDALGO,'108,MCALLEN ISD,'EE - 05,E,'01
'108906120,RAYBURN EL,N,HIDALGO,'108,MCALLEN ISD,'EE - 05,E,'01
'108906047,RODNEY D CATHEY MIDDLE,N,HIDALGO,'108,MCALLEN ISD,'06 - 08,M,'01
'108906121,ROOSEVELT EL,N,HIDALGO,'108,MCALLEN ISD,'PK - 05,E,'01
'108906006,ROWE H S,N,HIDALGO,'108,MCALLEN ISD,'09 - 12,S,'01
'108906116,SEGUIN EL,N,HIDALGO,'108,MCALLEN ISD,'PK - 05,E,'01
'108906009,SOUTHWEST KEY PROGRAM,N,HIDALGO,'108,MCALLEN ISD,'06 - 09,M,'01
'108906110,THIGPEN EL,N,HIDALGO,'108,MCALLEN ISD,'PK - 05,E,'01
'108906042,TRAVIS MIDDLE,N,HIDALGO,'108,MCALLEN ISD,'06 - 08,M,'01
'108906112,WILSON EL,N,HIDALGO,'108,MCALLEN ISD,'PK - 05,E,'01
'108906113,ZAVALA EL,N,HIDALGO,'108,MCALLEN ISD,'PK - 05,E,'01
'231901001,MCCAMEY H S,N,UPTON,'231,MCCAMEY ISD,'09 - 12,S,'18
'231901041,MCCAMEY MIDDLE,N,UPTON,'231,MCCAMEY ISD,'05 - 08,M,'18
'231901102,MCCAMEY PRI,N,UPTON,'231,MCCAMEY ISD,'PK - 04,E,'18
'227811101,MCCULLOUGH ACADEMY OF EXCELLENCE,Y,TRAVIS,'227,MCCULLOUGH ACADEMY OF EXCELLENCE,'KG - 05,E,'13
'011905101,MCDADE EL,N,BASTROP,'011,MCDADE ISD,'PK - 08,E,'13
'161909041,ISBILL J H,N,MCLENNAN,'161,MCGREGOR ISD,'06 - 08,M,'12
'161909001,MCGREGOR H S,N,MCLENNAN,'161,MCGREGOR ISD,'09 - 12,S,'12
'161909101,T H JENKINS EL,N,MCLENNAN,'161,MCGREGOR ISD,'EE - 05,E,'12
'043907110,ACT ACADEMY AT J L GREER,N,COLLIN,'043,MCKINNEY ISD,'KG - 12,B,'10
'043907118,ALBERT & IOLA LEE DAVIS MALVERN E,N,COLLIN,'043,MCKINNEY ISD,'EE - 05,E,'10
'043907117,ARTHUR H MCNEIL ELEMENTARY SCHOOL,N,COLLIN,'043,MCKINNEY ISD,'KG - 05,E,'10
'043907105,BURKS EL,N,COLLIN,'043,MCKINNEY ISD,'PK - 05,E,'10
'043907113,C T EDDINS EL,N,COLLIN,'043,MCKINNEY ISD,'KG - 05,E,'10
'043907107,CALDWELL EL,N,COLLIN,'043,MCKINNEY ISD,'PK - 05,E,'10
'043907006,COUNTY RESIDENTIAL CENTER,N,COLLIN,'043,MCKINNEY ISD,'07 - 12,S,'10
'043907120,DEAN AND MILDRED BENNETT ELEMENTA,N,COLLIN,'043,MCKINNEY ISD,'EE - 05,E,'10
'043907043,DOWELL MIDDLE,N,COLLIN,'043,MCKINNEY ISD,'06 - 08,M,'10
'043907116,EARL & LOTTIE WOLFORD ELEMENTARY,N,COLLIN,'043,MCKINNEY ISD,'KG - 05,E,'10
'043907041,FAUBION MIDDLE,N,COLLIN,'043,MCKINNEY ISD,'06 - 08,M,'10
'043907102,FINCH EL,N,COLLIN,'043,MCKINNEY ISD,'KG - 05,E,'10
'043907109,GLEN OAKS EL,N,COLLIN,'043,MCKINNEY ISD,'KG - 05,E,'10
'043907197,J J A E P,N,COLLIN,'043,MCKINNEY ISD,'07 - 11,S,'10
'043907119,JOSE DE JESUS AND MARIA LUISA VEG,N,COLLIN,'043,MCKINNEY ISD,'EE - 05,E,'10
'043907002,MCKINNEY HIGH SCHOOL,N,COLLIN,'043,MCKINNEY ISD,'09 - 12,S,'10
'043907004,MCKINNEY NORTH HIGH SCHOOL,N,COLLIN,'043,MCKINNEY ISD,'09 - 11,S,'10
'043907112,REUBEN JOHNSON EL,N,COLLIN,'043,MCKINNEY ISD,'KG - 05,E,'10
'043907115,ROY LEE WALKER ELEMENTARY,N,COLLIN,'043,MCKINNEY ISD,'KG - 05,E,'10
'043907044,SCOTT MORGAN JOHNSON MIDDLE SCHOO,N,COLLIN,'043,MCKINNEY ISD,'06 - 08,M,'10
'043907005,SERENITY HIGH,N,COLLIN,'043,MCKINNEY ISD,'10 - 12,S,'10
'043907111,SLAUGHTER EL,N,COLLIN,'043,MCKINNEY ISD,'KG - 05,E,'10
'043907003,THE L I N C CTR,N,COLLIN,'043,MCKINNEY ISD,'09 - 12,S,'10
'043907108,VALLEY CREEK EL,N,COLLIN,'043,MCKINNEY ISD,'EE - 05,E,'10
'043907104,WEBB EL,N,COLLIN,'043,MCKINNEY ISD,'EE - 05,E,'10
'090903001,MCLEAN SCHOOL,N,GRAY,'090,MCLEAN ISD,'PK - 12,B,'16
'034906101,MCLEOD EL,N,CASS,'034,MCLEOD ISD,'KG - 05,E,'08
'034906001,MCLEOD H S,N,CASS,'034,MCLEOD ISD,'09 - 12,S,'08
'034906041,MCLEOD MIDDLE,N,CASS,'034,MCLEOD ISD,'06 - 08,M,'08
'162904001,MCMULLEN COUNTY SCHOOL,N,MCMULLEN,'162,MCMULLEN COUNTY ISD,'PK - 12,B,'02
'223902001,MEADOW SCHOOL,N,TERRY,'223,MEADOW ISD,'PK - 12,B,'17
'101801102,MEDICAL CENTER CHARTER SCHOOL SOU,Y,HARRIS,'101,MEDICAL CENTER CHARTER SCHOOL,'PK - 06,E,'04
'010901101,MEDINA EL,N,BANDERA,'010,MEDINA ISD,'KG - 06,E,'20
'010901001,MEDINA H S,N,BANDERA,'010,MEDINA ISD,'07 - 12,S,'20
'163908002,ALTER LEARNING CTR,N,MEDINA,'163,MEDINA VALLEY ISD,'06 - 11,B,'20
'163908202,MEDINA VALLEY EARLY CHILDHOOD CEN,N,MEDINA,'163,MEDINA VALLEY ISD,'PK - KG,E,'20
'163908101,MEDINA VALLEY EL,N,MEDINA,'163,MEDINA VALLEY ISD,'EE - 03,E,'20
'163908001,MEDINA VALLEY H S,N,MEDINA,'163,MEDINA VALLEY ISD,'09 - 12,S,'20
'163908102,MEDINA VALLEY INT,N,MEDINA,'163,MEDINA VALLEY ISD,'KG - 05,E,'20
'163908042,MEDINA VALLEY MIDDLE SCHOOL,N,MEDINA,'163,MEDINA VALLEY ISD,'06 - 08,M,'20
'005903001,MEGARGEL SCHOOL,N,ARCHER,'005,MEGARGEL ISD,'PK - 12,B,'09
'043908101,MELISSA J H,N,COLLIN,'043,MELISSA ISD,'06 - 08,M,'10
'043908102,MELISSA RIDGE EL,N,COLLIN,'043,MELISSA ISD,'KG - 05,E,'10
'096904101,AUSTIN EL,N,HALL,'096,MEMPHIS ISD,'03 - 05,E,'16
'096904001,MEMPHIS H S,N,HALL,'096,MEMPHIS ISD,'09 - 12,S,'16
'096904041,MEMPHIS MIDDLE,N,HALL,'096,MEMPHIS ISD,'06 - 08,M,'16
'096904103,TRAVIS EL,N,HALL,'096,MEMPHIS ISD,'EE - 02,E,'16
'164901101,MENARD EL,N,MENARD,'164,MENARD ISD,'PK - 05,E,'15
'164901001,MENARD H S,N,MENARD,'164,MENARD ISD,'09 - 12,S,'15
'164901041,MENARD J H,N,MENARD,'164,MENARD ISD,'06 - 08,M,'15
'108907003,JJAEP-SOUTHWEST KEY PROGRAM,N,HIDALGO,'108,MERCEDES ISD,'10 - 10,S,'01
'108907105,LEON R GRAHAM EL,N,HIDALGO,'108,MERCEDES ISD,'05 - 06,M,'01
'108907002,MERCEDES ALTER ACADEMY,N,HIDALGO,'108,MERCEDES ISD,'09 - 12,S,'01
'108907004,MERCEDES DAEP,N,HIDALGO,'108,MERCEDES ISD,'07 - 12,S,'01
'108907106,MERCEDES EARLY CHILDHOOD CENTER,N,HIDALGO,'108,MERCEDES ISD,'EE - KG,E,'01
'108907001,MERCEDES H S,N,HIDALGO,'108,MERCEDES ISD,'09 - 12,S,'01
'108907041,MERCEDES J H,N,HIDALGO,'108,MERCEDES ISD,'07 - 08,M,'01
'108907107,RUBEN HINOJOSA ELEMENTARY,N,HIDALGO,'108,MERCEDES ISD,'01 - 04,E,'01
'108907102,TAYLOR EL,N,HIDALGO,'108,MERCEDES ISD,'01 - 04,E,'01
'108907103,TRAVIS EL,N,HIDALGO,'108,MERCEDES ISD,'01 - 04,E,'01
'018902101,MERIDIAN EL,N,BOSQUE,'018,MERIDIAN ISD,'PK - 06,E,'12
'018902001,MERIDIAN H S,N,BOSQUE,'018,MERIDIAN ISD,'07 - 12,S,'12
'221904102,MERKEL EL,N,TAYLOR,'221,MERKEL ISD,'PK - 03,E,'14
'221904001,MERKEL H S,N,TAYLOR,'221,MERKEL ISD,'09 - 12,S,'14
'221904104,MERKEL INT,N,TAYLOR,'221,MERKEL ISD,'04 - 05,E,'14
'221904041,MERKEL MIDDLE,N,TAYLOR,'221,MERKEL ISD,'06 - 08,M,'14
'221904103,TYE EL,N,TAYLOR,'221,MERKEL ISD,'EE - 05,E,'14
'057914045,A C NEW MIDDLE,N,DALLAS,'057,MESQUITE ISD,'06 - 08,M,'10
'057914041,AGNEW MIDDLE,N,DALLAS,'057,MESQUITE ISD,'06 - 08,M,'10
'057914129,B J SMITH EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914047,BERRY MIDDLE,N,DALLAS,'057,MESQUITE ISD,'07 - 08,M,'10
'057914101,BLACK EL,N,DALLAS,'057,MESQUITE ISD,'EE - 06,E,'10
'057914119,C W BEASLEY EL,N,DALLAS,'057,MESQUITE ISD,'EE - 06,E,'10
'057914102,FLORENCE EL,N,DALLAS,'057,MESQUITE ISD,'EE - 06,E,'10
'057914116,FLOYD EL,N,DALLAS,'057,MESQUITE ISD,'EE - 05,E,'10
'057914103,GALLOWAY EL,N,DALLAS,'057,MESQUITE ISD,'PK - 06,E,'10
'057914122,GEORGIA W KIMBALL EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914128,GRAY ELEMENTARY,N,DALLAS,'057,MESQUITE ISD,'KG - 05,E,'10
'057914105,HODGES EL,N,DALLAS,'057,MESQUITE ISD,'EE - 05,E,'10
'057914005,HORN HIGH SCHOOL,N,DALLAS,'057,MESQUITE ISD,'09 - 12,S,'10
'057914125,J C AUSTIN EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914124,J C CANNADAY EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914123,JOEY M PIRRUNG EL,N,DALLAS,'057,MESQUITE ISD,'EE - 06,E,'10
'057914104,JOHN HANBY EL,N,DALLAS,'057,MESQUITE ISD,'EE - 05,E,'10
'057914115,LAWRENCE EL,N,DALLAS,'057,MESQUITE ISD,'EE - 06,E,'10
'057914126,MARY MOSS EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914044,MCDONALD MIDDLE,N,DALLAS,'057,MESQUITE ISD,'07 - 08,M,'10
'057914118,MCKENZIE EL,N,DALLAS,'057,MESQUITE ISD,'PK - 06,E,'10
'057914106,MCWHORTER EL,N,DALLAS,'057,MESQUITE ISD,'PK - 06,E,'10
'057914656,MESQUITE ACAD,N,DALLAS,'057,MESQUITE ISD,'09 - 12,S,'10
'057914001,MESQUITE H S,N,DALLAS,'057,MESQUITE ISD,'09 - 12,S,'10
'057914107,MOTLEY EL,N,DALLAS,'057,MESQUITE ISD,'PK - 06,E,'10
'057914002,NORTH MESQUITE H S,N,DALLAS,'057,MESQUITE ISD,'09 - 12,S,'10
'057914007,P A S S LEARNING CTR,N,DALLAS,'057,MESQUITE ISD,'07 - 12,S,'10
'057914117,PORTER EL,N,DALLAS,'057,MESQUITE ISD,'EE - 06,E,'10
'057914046,R S KIMBROUGH MIDDLE,N,DALLAS,'057,MESQUITE ISD,'07 - 08,M,'10
'057914004,RALPH H POTEET H S,N,DALLAS,'057,MESQUITE ISD,'09 - 12,S,'10
'057914108,RANGE EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914121,RUBY SHAW EL,N,DALLAS,'057,MESQUITE ISD,'PK - 06,E,'10
'057914109,RUGEL EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914110,RUTHERFORD EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914114,S M SEABOURN EL,N,DALLAS,'057,MESQUITE ISD,'EE - 06,E,'10
'057914111,SHANDS EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914127,THOMPSON EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914112,TISINGER EL,N,DALLAS,'057,MESQUITE ISD,'PK - 05,E,'10
'057914113,TOSCH EL,N,DALLAS,'057,MESQUITE ISD,'EE - 06,E,'10
'057914042,VANSTON MIDDLE,N,DALLAS,'057,MESQUITE ISD,'07 - 08,M,'10
'057914120,VERNON PRICE EL,N,DALLAS,'057,MESQUITE ISD,'KG - 06,E,'10
'057914003,WEST MESQUITE H S,N,DALLAS,'057,MESQUITE ISD,'09 - 12,S,'10
'057914043,WILKINSON MIDDLE,N,DALLAS,'057,MESQUITE ISD,'06 - 08,M,'10
'220808001,METRO CHARTER ACADEMY,Y,TARRANT,'220,METRO CHARTER ACADEMY,'PK - 08,E,'11
'147903103,A B MCBAY EL,N,LIMESTONE,'147,MEXIA ISD,'KG - 03,E,'12
'147903101,DEVELOPMENTAL CTR,N,LIMESTONE,'147,MEXIA ISD,'06 - 12,B,'12
'147903002,MEXIA H S,N,LIMESTONE,'147,MEXIA ISD,'08 - 12,S,'12
'147903042,MEXIA J H,N,LIMESTONE,'147,MEXIA ISD,'06 - 10,B,'12
'147903005,MEXIA SCHOOL OF CHOICE,N,LIMESTONE,'147,MEXIA ISD,'09 - 12,S,'12
'147903105,R Q SIMS INT,N,LIMESTONE,'147,MEXIA ISD,'EE - 05,E,'12
'062906101,MEYERSVILLE EL,N,DEWITT,'062,MEYERSVILLE ISD,'KG - 08,E,'03
'197902001,MIAMI SCHOOL,N,ROBERTS,'197,MIAMI ISD,'KG - 12,B,'16
'108804001,MID-VALLEY ACADEMY,Y,HIDALGO,'108,MID-VALLEY ACADEMY,'09 - 12,S,'01
'108804002,MID-VALLEY ACADEMY-MCALLEN,Y,HIDALGO,'108,MID-VALLEY ACADEMY,'09 - 12,S,'01
'165802101,MIDLAND ACADEMY CHARTER SCHOOL,Y,MIDLAND,'165,MIDLAND ACADEMY CHARTER SCHOOL,'KG - 08,E,'18
'165901041,ALAMO J H,N,MIDLAND,'165,MIDLAND ISD,'07 - 08,M,'18
'165901128,BARNEY GREATHOUSE SCH,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901101,BONHAM EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901129,BOOKER T WASHINGTON MATH/SCIENCE,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901102,BOWIE EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901121,BUNCHE EARLY CHILDHD CTR,N,MIDLAND,'165,MIDLAND ISD,'EE - PK,E,'18
'165901104,BURNET EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901127,BUSH EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901105,CR0CKETT EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901106,DE ZAVALA EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901130,ELISHA M PEASE COMMUNICATIONS/TEC,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901114,EMERSON EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901107,FANNIN EL,N,MIDLAND,'165,MIDLAND ISD,'EE - 06,E,'18
'165901047,GEORGE T ABELL J H,N,MIDLAND,'165,MIDLAND ISD,'07 - 08,M,'18
'165901046,GODDARD J H,N,MIDLAND,'165,MIDLAND ISD,'07 - 08,M,'18
'165901108,HENDERSON EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901109,HOUSTON EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901110,JONES EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901111,LAMAR EL,N,MIDLAND,'165,MIDLAND ISD,'EE - 06,E,'18
'165901042,LEE FRESHMAN H S,N,MIDLAND,'165,MIDLAND ISD,'09 - 09,S,'18
'165901002,LEE H S,N,MIDLAND,'165,MIDLAND ISD,'09 - 12,S,'18
'165901112,LONG EL,N,MIDLAND,'165,MIDLAND ISD,'EE - 06,E,'18
'165901005,MIDLAND EXCEL CAMPUS,N,MIDLAND,'165,MIDLAND ISD,'09 - 12,S,'18
'165901044,MIDLAND FRESHMAN H S,N,MIDLAND,'165,MIDLAND ISD,'09 - 10,S,'18
'165901003,MIDLAND H S,N,MIDLAND,'165,MIDLAND ISD,'09 - 12,S,'18
'165901113,MILAM EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901122,PARKER EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901116,RUSK EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901045,SAN JACINTO J H,N,MIDLAND,'165,MIDLAND ISD,'07 - 08,M,'18
'165901123,SANTA RITA EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901125,SCHARBAUER EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901117,SOUTH EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901118,TRAVIS EL,N,MIDLAND,'165,MIDLAND ISD,'KG - 06,E,'18
'165901004,VIOLA M COLEMAN H S,N,MIDLAND,'165,MIDLAND ISD,'07 - 12,S,'18
'165901120,WEST EARLY CHILDHOOD CTR,N,MIDLAND,'165,MIDLAND ISD,'EE - PK,E,'18
'070908002,HIGH SCHOOL - NINTH & TENTH GRADE,N,ELLIS,'070,MIDLOTHIAN ISD,'09 - 10,S,'10
'070908103,IRVIN EL,N,ELLIS,'070,MIDLOTHIAN ISD,'KG - 04,E,'10
'070908043,J A VITOVSKY ELEMENTARY,N,ELLIS,'070,MIDLOTHIAN ISD,'05 - 06,M,'10
'070908105,LONGBRANCH EL,N,ELLIS,'070,MIDLOTHIAN ISD,'KG - 04,E,'10
'070908001,MIDLOTHIAN H S,N,ELLIS,'070,MIDLOTHIAN ISD,'11 - 12,S,'10
'070908042,MIDLOTHIAN MIDDLE,N,ELLIS,'070,MIDLOTHIAN ISD,'07 - 08,M,'10
'070908106,MT PEAK EL,N,ELLIS,'070,MIDLOTHIAN ISD,'EE - 04,E,'10
'070908104,T E BAXTER EL,N,ELLIS,'070,MIDLOTHIAN ISD,'EE - 04,E,'10
'161903004,CHALLENGE ACADEMY,N,MCLENNAN,'161,MIDWAY ISD,'10 - 11,S,'12
'161903102,HEWITT EL,N,MCLENNAN,'161,MIDWAY ISD,'EE - 04,E,'12
'161903001,MIDWAY H S,N,MCLENNAN,'161,MIDWAY ISD,'09 - 12,S,'12
'161903106,MIDWAY INT,N,MCLENNAN,'161,MIDWAY ISD,'04 - 11,B,'12
'161903041,MIDWAY MIDDLE,N,MCLENNAN,'161,MIDWAY ISD,'07 - 08,M,'12
'039905001,MIDWAY SCHOOL,N,CLAY,'039,MIDWAY ISD,'EE - 12,B,'09
'161903105,SOUTH BOSQUE EL,N,MCLENNAN,'161,MIDWAY ISD,'KG - 04,E,'12
'161903103,SPEEGLEVILLE EL,N,MCLENNAN,'161,MIDWAY ISD,'EE - 04,E,'12
'161903104,SPRING VALLEY EL,N,MCLENNAN,'161,MIDWAY ISD,'KG - 04,E,'12
'161903101,WOODWAY EL,N,MCLENNAN,'161,MIDWAY ISD,'KG - 04,E,'12
'166903102,MILANO EL,N,MILAM,'166,MILANO ISD,'PK - 05,E,'06
'166903001,MILANO H S,N,MILAM,'166,MILANO ISD,'09 - 12,S,'06
'166903041,MILANO JR HIGH,N,MILAM,'166,MILANO ISD,'06 - 08,M,'06
'175910101,MILDRED EL,N,NAVARRO,'175,MILDRED ISD,'KG - 06,E,'12
'175910001,MILDRED H S,N,NAVARRO,'175,MILDRED ISD,'07 - 12,S,'12
'200902101,MILES EL,N,RUNNELS,'200,MILES ISD,'EE - 06,E,'15
'200902001,MILES H S,N,RUNNELS,'200,MILES ISD,'07 - 12,S,'15
'070909001,MILFORD SCHOOL,N,ELLIS,'070,MILFORD ISD,'PK - 12,B,'10
'112907001,MILLER GROVE SCHOOL,N,HOPKINS,'112,MILLER GROVE ISD,'KG - 12,B,'08
'184904101,MILLSAP ELEM,N,PARKER,'184,MILLSAP ISD,'PK - 05,E,'11
'184904001,MILLSAP H S,N,PARKER,'184,MILLSAP ISD,'09 - 12,S,'11
'184904041,MILLSAP MIDDLE SCHOOL,N,PARKER,'184,MILLSAP ISD,'06 - 08,M,'11
'250903102,MINEOLA EL,N,WOOD,'250,MINEOLA ISD,'03 - 05,E,'07
'250903001,MINEOLA H S,N,WOOD,'250,MINEOLA ISD,'09 - 12,S,'07
'250903041,MINEOLA MIDDLE,N,WOOD,'250,MINEOLA ISD,'06 - 08,M,'07
'250903101,MINEOLA PRI,N,WOOD,'250,MINEOLA ISD,'EE - 02,E,'07
'182903002,DREAM ACADEMY,N,PALO PINTO,'182,MINERAL WELLS ISD,'10 - 12,S,'11
'182903103,HOUSTON EL,N,PALO PINTO,'182,MINERAL WELLS ISD,'02 - 03,E,'11
'182903104,LAMAR EL,N,PALO PINTO,'182,MINERAL WELLS ISD,'EE - 01,E,'11
'182903001,MINERAL WELL H S,N,PALO PINTO,'182,MINERAL WELLS ISD,'09 - 12,S,'11
'182903041,MINERAL WELLS J H,N,PALO PINTO,'182,MINERAL WELLS ISD,'07 - 08,M,'11
'182903105,TRAVIS EL,N,PALO PINTO,'182,MINERAL WELLS ISD,'04 - 06,E,'11
'240902101,MIRANDO EL,N,WEBB,'240,MIRANDO CITY ISD,'PK - 08,E,'01
'108908107,ALTON EL,N,HIDALGO,'108,MISSION CONS ISD,'PK - 06,E,'01
'108908101,BRYAN EL,N,HIDALGO,'108,MISSION CONS ISD,'PK - 06,E,'01
'108908108,CANTU EL,N,HIDALGO,'108,MISSION CONS ISD,'PK - 06,E,'01
'108908112,CARL C WAITZ EL,N,HIDALGO,'108,MISSION CONS ISD,'EE - 06,E,'01
'108908102,CASTRO EL,N,HIDALGO,'108,MISSION CONS ISD,'PK - 06,E,'01
'108908037,COMMUNITY A E P (MISSION LEARNING,N,HIDALGO,'108,MISSION CONS ISD,'09 - 12,S,'01
'108908109,LEAL EL,N,HIDALGO,'108,MISSION CONS ISD,'PK - 06,E,'01
'108908104,MARCELL EL,N,HIDALGO,'108,MISSION CONS ISD,'PK - 06,E,'01
'108908110,MIMS EL,N,HIDALGO,'108,MISSION CONS ISD,'EE - 06,E,'01
'108908001,MISSION H S,N,HIDALGO,'108,MISSION CONS ISD,'09 - 12,S,'01
'108908041,MISSION J H,N,HIDALGO,'108,MISSION CONS ISD,'07 - 08,M,'01
'108908111,OLLIE O'GRADY EL,N,HIDALGO,'108,MISSION CONS ISD,'PK - 06,E,'01
'108908105,PEARSON EL,N,HIDALGO,'108,MISSION CONS ISD,'PK - 06,E,'01
'108908113,SALINAS EL,N,HIDALGO,'108,MISSION CONS ISD,'PK - 06,E,'01
'108908002,VETERANS MEMORIAL HIGH SCHOOL,N,HIDALGO,'108,MISSION CONS ISD,'09 - 11,S,'01
'108908042,WHITE J H,N,HIDALGO,'108,MISSION CONS ISD,'07 - 08,M,'01
'238902104,EDWARDS EL,N,WARD,'238,MONAHANS-WICKETT-PYOTE ISD,'01 - 02,E,'18
'238902109,GEORGE CULLENDER KIND,N,WARD,'238,MONAHANS-WICKETT-PYOTE ISD,'EE - KG,E,'18
'238902002,MONAHANS ED CTR,N,WARD,'238,MONAHANS-WICKETT-PYOTE ISD,'09 - 12,S,'18
'238902001,MONAHANS H S,N,WARD,'238,MONAHANS-WICKETT-PYOTE ISD,'09 - 12,S,'18
'238902107,SUDDERTH EL,N,WARD,'238,MONAHANS-WICKETT-PYOTE ISD,'05 - 06,M,'18
'238902108,TATOM EL,N,WARD,'238,MONAHANS-WICKETT-PYOTE ISD,'03 - 04,E,'18
'238902041,WALKER J H,N,WARD,'238,MONAHANS-WICKETT-PYOTE ISD,'07 - 08,M,'18
'169908101,MONTAGUE EL,N,MONTAGUE,'169,MONTAGUE ISD,'PK - 08,E,'09
'108915101,MONTE ALTO EL,N,HIDALGO,'108,MONTE ALTO ISD,'EE - 05,E,'01
'108915041,MONTE ALTO MIDDLE,N,HIDALGO,'108,MONTE ALTO ISD,'06 - 08,M,'01
'170903003,MONTGOMERY CO J J A E P,N,MONTGOMERY,'170,MONTGOMERY ISD,'09 - 09,S,'06
'170903103,MONTGOMERY EL,N,MONTGOMERY,'170,MONTGOMERY ISD,'EE - 02,E,'06
'170903002,MONTGOMERY H S,N,MONTGOMERY,'170,MONTGOMERY ISD,'09 - 12,S,'06
'170903102,MONTGOMERY INT,N,MONTGOMERY,'170,MONTGOMERY ISD,'02 - 10,B,'06
'170903042,MONTGOMERY J H,N,MONTGOMERY,'170,MONTGOMERY ISD,'07 - 08,M,'06
'170903051,MONTGOMERY MIDDLE,N,MONTGOMERY,'170,MONTGOMERY ISD,'05 - 07,M,'06
'161910101,MOODY EL,N,MCLENNAN,'161,MOODY ISD,'EE - 04,E,'12
'161910001,MOODY H S,N,MCLENNAN,'161,MOODY ISD,'09 - 12,S,'12
'161910041,MOODY MIDDLE,N,MCLENNAN,'161,MOODY ISD,'05 - 08,M,'12
'161910102,MOODY PRE-K,N,MCLENNAN,'161,MOODY ISD,'PK - PK,E,'12
'209902001,MORAN SCHOOL,N,SHACKELFORD,'209,MORAN ISD,'PK - 12,B,'14
'018903001,MORGAN SCHOOL,N,BOSQUE,'018,MORGAN ISD,'EE - 12,B,'12
'072910101,MORGAN MILL EL,N,ERATH,'072,MORGAN MILL ISD,'KG - 08,E,'11
'040901102,MORTON EL,N,COCHRAN,'040,MORTON ISD,'PK - 05,E,'17
'040901001,MORTON H S,N,COCHRAN,'040,MORTON ISD,'09 - 12,S,'17
'040901041,MORTON J H,N,COCHRAN,'040,MORTON ISD,'06 - 08,M,'17
'040901002,P E P,N,COCHRAN,'040,MORTON ISD,'09 - 12,S,'17
'173901001,MOTLEY COUNTY SCHOOL,N,MOTLEY,'173,MOTLEY COUNTY ISD,'PK - 12,B,'17
'143902101,MOULTON EL,N,LAVACA,'143,MOULTON ISD,'KG - 06,E,'03
'143902001,MOULTON H S,N,LAVACA,'143,MOULTON ISD,'07 - 12,S,'03
'109910101,MOUNT CALM EL,N,HILL,'109,MOUNT CALM ISD,'PK - 08,E,'12
