CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CFLYRE,CIADDACK,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'172902103,NA,LONE STAR EL,N,N,NQ,MORRIS,'172,R,DAINGERFIELD-LONE STAR ISD,'KG - 05,E,,,'08
'172902101,NA,SOUTH EL,N,N,NQ,MORRIS,'172,R,DAINGERFIELD-LONE STAR ISD,'03 - 05,E,,,'08
'172902102,NA,WEST EL,N,N,NQ,MORRIS,'172,R,DAINGERFIELD-LONE STAR ISD,'EE - 02,E,'172902101,SOUTH EL,'08
'056901105,NA,ALLYN FINCH INT,N,N,NQ,DALLAM,'056,R,DALHART ISD,'04 - 05,E,,,'16
'056901104,NA,DALHART EL,N,N,NQ,DALLAM,'056,A,DALHART ISD,'EE - 03,E,'056901105,ALLYN FINCH INT,'16
'056901001,NQ,DALHART H S,N,N,NQ,DALLAM,'056,R,DALHART ISD,'09 - 12,S,,,'16
'056901042,NA,DALHART J H,N,N,NQ,DALLAM,'056,A,DALHART ISD,'06 - 08,M,,,'16
'056901002,PE,X I T SECONDARY SCHOOL,N,N,,DALLAM,'056,1,DALHART ISD,'07 - 12,S,,,'16
'057813101,NH,DALLAS ADVANTAGE CHARTER SCHOOL,Y,N,,DALLAS,'057,H,DALLAS ADVANTAGE CHARTER SCHOOL,'KG - 05,E,,,'10
'057804001,PE,DALLAS CAN! ACADEMY CHARTER,Y,N,,DALLAS,'057,1,DALLAS CAN ACADEMY CHARTER,'09 - 12,S,,,'10
'057804002,PE,DALLAS CAN! ACADEMY CHARTER,Y,N,,DALLAS,'057,1,DALLAS CAN ACADEMY CHARTER,'09 - 12,S,,,'10
'057805101,NR,DALLAS COMMUNITY CHARTER SCHOOL,Y,N,,DALLAS,'057,N,DALLAS COMMUNITY CHARTER SCHOOL,'PK - KG,E,,,'10
'057814001,NH,DALLAS COUNTY JUVENILE JUSTICE,Y,N,,DALLAS,'057,H,DALLAS COUNTY JUVENILE JUSTICE,'05 - 12,B,,,'10
'057905003,NQ,A MACEO SMITH H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905219,NA,ADELLE TURNER EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905163,NA,ALBERT S JOHNSTON EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905206,NA,ALEX SANGER EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905058,NA,ALEX W SPENCE MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905140,NA,AMELIA EARHART EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 06,E,,,'10
'057905280,NA,ANNE FRANK EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905110,NA,ANNIE WEBB BLANTON EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905164,NA,ANSON JONES EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905105,NA,ARCADIA PARK EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905106,NA,ARLINGTON PARK EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905169,NA,ARTHUR KRAMER EL,N,N,R,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905209,NA,ASCHER SILBERSTEIN EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 06,E,,,'10
'057905132,NA,B F DARRELL EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905180,NA,B H MACON EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905133,NA,BARBARA JORDAN EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905020,PE,BARBARA MANNS H S,N,N,,DALLAS,'057,1,DALLAS ISD,'09 - 12,S,,,'10
'057905108,NA,BAYLES EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 06,E,,,'10
'057905184,NA,BEN MILAM EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905047,NA,BENJAMIN FRANKLIN MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905113,NA,BILLY DADE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905235,NA,BIRDIE ALEXANDER EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905034,NQ,BOOKER T WASHINGTON H S,N,N,NQ,DALLAS,'057,R,DALLAS ISD,'09 - 12,S,,,'10
'057905060,NA,BOUDE STOREY MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905001,NQ,BRYAN ADAMS H S,N,N,R,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905253,NA,BUCKNER ACADEMY,N,N,NE,DALLAS,'057,L,DALLAS ISD,'KG - 11,B,,,'10
'057905122,NA,C F CARR EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 03,E,'057905262,SEQUOYAH EL,'10
'057905125,NA,CASA VIEW EL,N,N,R,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905126,NA,CENTRAL EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'04 - 06,E,,,'10
'057905281,NA,CESAR CHAVEZ L C,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905147,NA,CHARLES A GILL EL,N,C,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905201,NA,CHARLES RICE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905127,NA,CITY PARK EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905189,NA,CLARA OLIVER EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'04 - 06,E,,,'10
'057905205,NA,CLINTON P RUSSELL EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'04 - 06,E,,,'10
'057905063,NA,D A HULCY MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'06 - 08,M,,,'10
'057905071,NA,DALLAS ENVIRONMENTAL SCIENCE ACADE,N,N,NQ,DALLAS,'057,R,DALLAS ISD,'07 - 08,M,,,'10
'057905203,NA,DAN D ROGERS EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905267,NA,DANIEL JAMES LEARN CTR,N,N,R,DALLAS,'057,R,DALLAS ISD,'04 - 06,E,,,'10
'057905225,NA,DANIEL WEBSTER EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905116,NA,DAVID G BURNET EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 05,E,,,'10
'057905023,NQ,DAVID W CARTER H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905134,NA,DEALEY MONTESSORI ACAD,N,N,R,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905045,NA,E B COMSTOCK MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905044,NA,E H CARY MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'06 - 08,M,,,'10
'057905074,NA,EDISON LEARNING CTR,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905232,NA,EDNA ROWE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905270,NA,EDUARDO MATA EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'04 - 06,E,,,'10
'057905216,NA,EDWARD TITCHE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905166,NA,EDWIN J KIEST EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905265,NA,ELADIO R MARTINEZ EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905191,NA,ELISHA M PEASE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 03,E,'057905251,MAYNARD JACKSON EL,'10
'057905249,NA,ERASMO SEGUIN EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 03,E,'057905205,CLINTON P RUSSELL EL,'10
'057905283,NA,ESPERANZA MEDRANO EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'EE - 06,E,,,'10
'057905091,NQ,EVENING ACADEMY,N,N,R,DALLAS,'057,A,DALLAS ISD,'11 - 12,S,'057905021,W T WHITE H S,'10
'057905135,NA,EVERETT L DEGOLYER EL,N,N,M,DALLAS,'057,R,DALLAS ISD,'KG - 06,E,,,'10
'057905120,NA,F P CAILLET EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905151,NA,FANNIE C HARRIS EL,N,N,R,DALLAS,'057,A,DALLAS ISD,'PK - 03,E,'057905267,DANIEL JAMES LEARN CTR,'10
'057905046,NA,FRED F FLORENCE MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905266,NA,FREDERICK DOUGLASS EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 03,E,'057905117,RUFUS C BURLESON EL,'10
'057905103,NA,GABE P ALLEN EL,N,C,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 03,E,'057905265,ELADIO R MARTINEZ EL,'10
'057905075,NA,GEORGE B DEALEY MIDDLE,N,N,RM,DALLAS,'057,E,DALLAS ISD,'07 - 08,M,,,'10
'057905190,NA,GEORGE PEABODY EL,N,N,NQ,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905124,NA,GEORGE W CARVER EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905218,NA,GEORGE W TRUETT EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905276,NA,"GILBERT CUELLAR, SR EL",N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905017,NQ,H GRADY SPRUCE H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905214,NA,H S THOMPSON EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905115,NA,HARRELL BUDD EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905230,NA,HARRY C WITHERS EL,N,N,RM,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905066,NA,HARRY STONE MONTESSORI,N,N,NQ,DALLAS,'057,E,DALLAS ISD,'07 - 08,M,,,'10
'057905212,NA,HARRY STONE MONTESSORI,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905030,PE,HEALTH SPECIAL,N,N,,DALLAS,'057,1,DALLAS ISD,'06 - 12,B,,,'10
'057905073,NA,HENRY W LONGFELLOW ACAD,N,N,NQ,DALLAS,'057,R,DALLAS ISD,'07 - 08,M,,,'10
'057905182,NA,HERBERT MARCUS EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905006,NQ,HILLCREST H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905099,NO,HOSPITAL/HOME-BOUND,N,N,,DALLAS,'057,X,DALLAS ISD,'01 - 12,B,,,'10
'057905131,NA,IGNACIO ZARAGOSA EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905096,NO,J J A E P,N,N,,DALLAS,'057,X,DALLAS ISD,'07 - 10,S,,,'10
'057905053,NA,J L LONG MIDDLE,N,N,NE,DALLAS,'057,L,DALLAS ISD,'07 - 08,M,,,'10
'057905256,NA,J LESLIE PATTON INT,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905142,NA,J N ERVIN EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905263,NA,J P STARKS EL,N,N,R,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905101,NA,J Q ADAMS EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905196,NA,J W RAY EL,N,N,NQ,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905111,NA,JAMES B BONHAM EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'EE - 03,E,'057905268,JOHN F KENNEDY L C,'10
'057905112,NA,JAMES BOWIE EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 06,E,,,'10
'057905032,NQ,JAMES MADISON H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'08 - 12,S,,,'10
'057905157,NA,JAMES S HOGG EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'EE - 06,E,,,'10
'057905143,NA,JAMES W FANNIN EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 03,E,'057905268,JOHN F KENNEDY L C,'10
'057905258,NR,JIMMIE T BRASHEAR PRI,N,N,,DALLAS,'057,N,DALLAS ISD,'PK - PK,E,,,'10
'057905052,NA,JOHN B HOOD MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905268,NA,JOHN F KENNEDY L C,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905192,NA,JOHN F PEELER EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905197,NA,JOHN H REAGAN EL,N,C,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905161,NA,JOHN IRELAND EL,N,C,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905193,NA,JOHN J PERSHING EL,N,N,M,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905114,NA,JOHN NEELY BRYAN EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905121,NA,JOHN W CARPENTER EL,N,N,R,DALLAS,'057,R,DALLAS ISD,'EE - 06,E,,,'10
'057905237,NA,JOHN W RUNYON EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905248,NA,JOSE NAVARRO EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 03,E,'057905262,SEQUOYAH EL,'10
'057905200,NA,JOSEPH J RHOADS EL,N,N,R,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905255,NA,JOSEPH MCMILLAN PRI,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 03,E,'057905256,J LESLIE PATTON INT,'10
'057905146,NA,JULIA C FRAZIER EL,N,N,R,DALLAS,'057,R,DALLAS ISD,'KG - 03,E,'057905267,DANIEL JAMES LEARN CTR,'10
'057905271,NA,JULIAN T SALDIVAR EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 05,E,,,'10
'057905137,NA,JULIUS DORSEY EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905008,NQ,JUSTIN F KIMBALL H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905194,NA,K B POLK EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905167,NA,KLEBERG EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905012,NQ,L G PINKSTON H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905159,NA,L L HOTCHKISS EL,N,N,R,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905136,NA,L O DONALD EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905059,NA,L V STOCKARD MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905171,NA,LAKEWOOD EL,N,N,RM,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905019,PE,LANGUAGE ACADEMY,N,N,,DALLAS,'057,1,DALLAS ISD,'09 - 11,S,,,'10
'057905130,NA,LEILA P COWART EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905149,NA,LENORE KIRK HALL EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905210,NA,LESLIE A STEMMONS EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905158,NA,LIDA HOOE EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'KG - 06,E,,,'10
'057905009,NQ,LINCOLN H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905178,NA,LISBON EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905260,NA,LORENZO DE ZAVALA EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'EE - 03,E,'057905173,SIDNEY LANIER EL,'10
'057905275,NA,LOUISE WOLFF KAHN EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905181,NA,MAPLE LAWN EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'EE - 06,E,,,'10
'057905152,NA,MARGARET B HENDERSON EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905272,NA,MARIA MORENO EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905220,NA,MARK TWAIN EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905198,NA,MARTHA TURNER REILLY EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905128,NA,MARTIN LUTHER KING ELEM,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905226,NA,MARTIN WEISS EL,N,N,R,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905274,NA,MARY MELEOD BETHUNE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905251,NA,MAYNARD JACKSON EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'04 - 06,E,,,'10
'057905027,PE,METROPOLITAN ED CTR,N,N,,DALLAS,'057,1,DALLAS ISD,'09 - 12,S,,,'10
'057905090,PE,MIDDLE COLLEGE,N,N,,DALLAS,'057,1,DALLAS ISD,'09 - 12,S,,,'10
'057905005,NQ,MOISES MOLINA H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905188,NA,MOUNT AUBURN EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'EE - 03,E,'057905270,EDUARDO MATA EL,'10
'057905150,NA,N W HARLLEE EL,N,N,R,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905236,NA,NANCY J COCHRAN EL,N,C,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905187,NA,NANCY MOSELEY EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905233,NA,NATHAN ADAMS EL,N,N,NQ,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905156,NA,NATHANIEL HAWTHORNE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905024,NQ,NORTH DALLAS H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905051,NA,O W HOLMES MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905168,NA,OBADIAH KNIGHT EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905269,NA,ONESIMO HERNANDEZ EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 06,E,,,'10
'057905202,NA,ORAN M ROBERTS EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 06,E,,,'10
'057905139,NA,PAUL L DUNBAR EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905065,NA,PEARL C ANDERSON MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905227,NA,PHYLLIS WHEATLEY EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 03,E,'057905267,DANIEL JAMES LEARN CTR,'10
'057905273,NA,PLEASANT GROVE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905245,NA,PRAIRIE CREEK ACADEMY,N,N,NE,DALLAS,'057,L,DALLAS ISD,'KG - 03,E,'057905216,EDWARD TITCHE EL,'10
'057905195,NA,PRESTON HOLLOW EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'KG - 06,E,,,'10
'057905221,NA,PRISCILLA L TYLER EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 03,E,'057905124,GEORGE W CARVER EL,'10
'057905246,NA,R C BUCKNER EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'EE - 03,E,'057905117,RUFUS C BURLESON EL,'10
'057905068,NA,RAUL QUINTANILLA MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905199,NA,REINHARDT EL,N,C,NQ,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905170,NA,RICHARD LAGOW EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'EE - 06,E,,,'10
'057905174,NA,ROBERT E LEE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905215,NA,ROBERT L THORNTON EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905050,NA,ROBERT T HILL MIDDLE,N,N,R,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905186,NA,ROGER Q MILLS EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905264,NA,RONALD E MCNAIR EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 05,E,,,'10
'057905013,NQ,ROOSEVELT H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905204,NA,ROSEMONT EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905117,NA,RUFUS C BURLESON EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'04 - 06,E,,,'10
'057905129,NA,S S CONNER EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'EE - 06,E,,,'10
'057905160,NA,SAM HOUSTON EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'PK - 06,E,,,'10
'057905207,NA,SAN JACINTO EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905072,NA,SARAH ZUMWALT MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905038,NQ,"SCH OF GOVT,LAW,& LAW ENFORCEMENT",N,N,NQ,DALLAS,'057,E,DALLAS ISD,'09 - 12,S,,,'10
'057905039,CTR,SCHOOL FOR THE TALENTED & GIFTED,N,N,M,DALLAS,'057,E,DALLAS ISD,'09 - 12,S,,,'10
'057905033,NQ,SCHOOL OF BUSINESS & MANAGEMENT,N,N,NQ,DALLAS,'057,R,DALLAS ISD,'09 - 12,S,,,'10
'057905037,NQ,SCHOOL OF EDUCATION & SOCIAL SERVI,N,N,R,DALLAS,'057,E,DALLAS ISD,'09 - 12,S,,,'10
'057905036,NQ,SCHOOL OF HEALTH PROFESSIONS,N,N,NQ,DALLAS,'057,E,DALLAS ISD,'09 - 12,S,,,'10
'057905026,TR,SCHOOL OF SCIENCE & ENGINEERING,N,N,NQ,DALLAS,'057,E,DALLAS ISD,'09 - 12,S,,,'10
'057905208,NA,SEAGOVILLE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 03,E,'057905126,CENTRAL EL,'10
'057905015,NQ,SEAGOVILLE H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905069,NA,SEAGOVILLE MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905262,NA,SEQUOYAH EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'04 - 06,E,,,'10
'057905173,NA,SIDNEY LANIER EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905025,NQ,SKYLINE H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905016,NQ,SOUTH OAK CLIFF H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905145,NA,STEPHEN C FOSTER EL,N,C,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 05,E,,,'10
'057905211,NA,STEVENS PARK EL,N,N,NE,DALLAS,'057,L,DALLAS ISD,'EE - 06,E,,,'10
'057905162,NA,STONEWALL JACKSON EL,N,N,M,DALLAS,'057,E,DALLAS ISD,'KG - 06,E,,,'10
'057905228,NA,SUDIE L WILLIAMS EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905018,NQ,SUNSET H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905242,NA,T D MARSHALL EL,N,N,NQ,DALLAS,'057,R,DALLAS ISD,'PK - 03,E,'057905189,CLARA OLIVER EL,'10
'057905213,NA,T G TERRY EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905043,NA,T W BROWNE MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905054,NA,THOMAS C MARSH MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905055,NA,THOMAS J RUSK MIDDLE,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905007,NQ,THOMAS JEFFERSON H S,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905183,NA,THOMAS L MARSALIS EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905277,NA,THOMAS TOLBERT EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905148,NA,TOM C GOOCH EL,N,N,R,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905144,NA,TOM W FIELD EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905175,NA,UMPHREY LEE EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905222,NA,URBAN PARK EL,N,N,NQ,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
