CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CIADDACK,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'079901111,A,MANFORD WILLIAMS EL,N,NQ,FORT BEND,'079,A,LAMAR CONSOLIDATED ISD,'EE - 05,E,,,'04
'079901112,A,MEYER EL,N,NQ,FORT BEND,'079,A,LAMAR CONSOLIDATED ISD,'EE - 05,E,,,'04
'079901103,A,NAVARRO MIDDLE,N,NQ,FORT BEND,'079,R,LAMAR CONSOLIDATED ISD,'06 - 06,M,,,'04
'079901107,,SMITH EL,N,R,FORT BEND,'079,R,LAMAR CONSOLIDATED ISD,'PK - 05,E,,,'04
'079901114,A,STEPHEN F AUSTIN EL,N,R,FORT BEND,'079,E,LAMAR CONSOLIDATED ISD,'EE - 05,E,,,'04
'079901115,A,SUSANNA DICKINSON EL,N,NQ,FORT BEND,'079,E,LAMAR CONSOLIDATED ISD,'EE - 05,E,,,'04
'079901116,,T L PINK EL,N,NQ,FORT BEND,'079,A,LAMAR CONSOLIDATED ISD,'EE - 05,E,,,'04
'079901109,,TAYLOR RAY EL,N,R,FORT BEND,'079,R,LAMAR CONSOLIDATED ISD,'PK - 05,E,,,'04
'079901108,,TRAVIS EL,N,NQ,FORT BEND,'079,E,LAMAR CONSOLIDATED ISD,'PK - 05,E,,,'04
'079901132,,YOUTH OPPORTUNITY UNLIMITED,N,,FORT BEND,'079,X,LAMAR CONSOLIDATED ISD,'01 - 08,E,,,'04
'058906001,R,LAMESA H S,N,NQ,DAWSON,'058,R,LAMESA ISD,'09 - 12,S,,,'17
'058906041,A,LAMESA MIDDLE,N,R,DAWSON,'058,R,LAMESA ISD,'06 - 08,M,,,'17
'058906103,,NORTH EL,N,NQ,DAWSON,'058,A,LAMESA ISD,'03 - 05,E,,,'17
'058906105,,SOUTH EL,N,NQ,DAWSON,'058,A,LAMESA ISD,'EE - 02,E,'058906103,NORTH EL,'17
'141901003,,CHALLENGER H S,N,,LAMPASAS,'141,1,LAMPASAS ISD,'10 - 12,S,,,'12
'141901103,,HANNA SPRINGS INT,N,NQ,LAMPASAS,'141,A,LAMPASAS ISD,'03 - 07,E,,,'12
'141901001,,LAMPASAS H S,N,NQ,LAMPASAS,'141,R,LAMPASAS ISD,'09 - 12,S,,,'12
'141901041,G,LAMPASAS MIDDLE,N,RM,LAMPASAS,'141,A,LAMPASAS ISD,'07 - 09,M,,,'12
'141901102,,WHITIS EL,N,NQ,LAMPASAS,'141,A,LAMPASAS ISD,'EE - 04,E,'141901103,HANNA SPRINGS INT,'12
'057913102,,HOUSTON EL,N,NQ,DALLAS,'057,A,LANCASTER ISD,'PK - 04,E,,,'10
'057913111,,L ISD J J A E P,N,,DALLAS,'057,X,LANCASTER ISD,'05 - 11,B,,,'10
'057913001,,LANCASTER H S,N,NQ,DALLAS,'057,R,LANCASTER ISD,'09 - 12,S,,,'10
'057913105,,LANCASTER INT,N,NQ,DALLAS,'057,A,LANCASTER ISD,'05 - 06,M,,,'10
'057913041,,LANCASTER J H,N,NQ,DALLAS,'057,A,LANCASTER ISD,'07 - 08,M,,,'10
'057913101,,PLEASANT RUN EL,N,R,DALLAS,'057,R,LANCASTER ISD,'PK - 04,E,,,'10
'057913107,,ROLLING HILLS EL,N,NQ,DALLAS,'057,A,LANCASTER ISD,'EE - 05,E,,,'10
'057913106,,ROSA PARKS/MILLBROOK EL,N,NQ,DALLAS,'057,A,LANCASTER ISD,'EE - 05,E,,,'10
'057913103,,WEST MAIN EL,N,NQ,DALLAS,'057,A,LANCASTER ISD,'KG - 05,E,,,'10
'201903001,R,LANEVILLE SCHOOL,N,NQ,RUSK,'201,A,LANEVILLE ISD,'PK - 12,B,,,'07
'107910002,,A L P H A CAMPUS,N,,HENDERSON,'107,X,LAPOYNOR ISD,'09 - 12,S,,,'07
'107910101,,LAPOYNOR EL,N,NQ,HENDERSON,'107,E,LAPOYNOR ISD,'KG - 06,E,,,'07
'107910001,R,LAPOYNOR H S,N,NQ,HENDERSON,'107,A,LAPOYNOR ISD,'07 - 12,S,,,'07
'240901101,,BRUNI EL,N,NQ,WEBB,'240,A,LAREDO ISD,'EE - 05,E,,,'01
'240901102,A,BUENOS AIRES EL,N,NQ,WEBB,'240,R,LAREDO ISD,'EE - 05,E,,,'01
'240901041,A,CHRISTEN MIDDLE,N,NQ,WEBB,'240,R,LAREDO ISD,'06 - 08,M,,,'01
'240901119,A,D D HACHAR EL,N,R,WEBB,'240,E,LAREDO ISD,'PK - 05,E,,,'01
'240901104,,DAICHES EL,N,NQ,WEBB,'240,R,LAREDO ISD,'EE - 05,E,,,'01
'240901123,,DOVALINA EL,N,NQ,WEBB,'240,A,LAREDO ISD,'PK - 05,E,,,'01
'240901003,APR,DR LEO CIGARROA H S,N,NQ,WEBB,'240,R,LAREDO ISD,'09 - 12,S,,,'01
'240901007,,F S LARA ACADEMY,N,,WEBB,'240,1,LAREDO ISD,'06 - 12,B,,,'01
'240901105,A,FARIAS EL,N,NQ,WEBB,'240,A,LAREDO ISD,'EE - 05,E,,,'01
'240901121,,H B ZACHRY EL,N,NQ,WEBB,'240,R,LAREDO ISD,'EE - 05,E,,,'01
'240901106,A,HEIGHTS EL,N,R,WEBB,'240,R,LAREDO ISD,'PK - 05,E,,,'01
'240901120,A,J C MARTIN JR EL,N,RM,WEBB,'240,E,LAREDO ISD,'EE - 05,E,,,'01
'240901122,A,J KAWAS EL,N,NQ,WEBB,'240,R,LAREDO ISD,'PK - 05,E,,,'01
'240901043,,JOAQUIN CIGARROA MIDDLE,N,NQ,WEBB,'240,A,LAREDO ISD,'06 - 08,M,,,'01
'240901042,A,LAMAR MIDDLE,N,NQ,WEBB,'240,A,LAREDO ISD,'06 - 08,M,,,'01
'240901108,A,LEYENDECKER EL,N,NQ,WEBB,'240,A,LAREDO ISD,'PK - 05,E,,,'01
'240901124,A,LIGARDE EL,N,NQ,WEBB,'240,R,LAREDO ISD,'EE - 05,E,,,'01
'240901109,A,MACDONELL EL,N,NQ,WEBB,'240,E,LAREDO ISD,'EE - 05,E,,,'01
'240901001,R,MARTIN H S,N,NQ,WEBB,'240,A,LAREDO ISD,'09 - 12,S,,,'01
'240901044,,MEMORIAL MIDDLE,N,NQ,WEBB,'240,A,LAREDO ISD,'06 - 08,M,,,'01
'240901110,A,MILTON EL,N,R,WEBB,'240,E,LAREDO ISD,'EE - 05,E,,,'01
'240901002,R,NIXON H S,N,NQ,WEBB,'240,R,LAREDO ISD,'09 - 12,S,,,'01
'240901111,A,PIERCE EL,N,NQ,WEBB,'240,R,LAREDO ISD,'EE - 05,E,,,'01
'240901112,A,RYAN EL,N,RM,WEBB,'240,E,LAREDO ISD,'EE - 05,E,,,'01
'240901115,A,SANTA MARIA EL,N,NQ,WEBB,'240,A,LAREDO ISD,'PK - 05,E,,,'01
'240901116,A,SANTO NINO EL,N,NQ,WEBB,'240,A,LAREDO ISD,'EE - 05,E,,,'01
'240901125,,T SANCHEZ EL / H OCHOA EL,N,R,WEBB,'240,R,LAREDO ISD,'EE - 05,E,,,'01
'240901107,A,TARVER EL,N,NQ,WEBB,'240,R,LAREDO ISD,'PK - 05,E,,,'01
'240901010,,WEBB COUNTY J J A E P,N,,WEBB,'240,X,LAREDO ISD,'06 - 12,B,,,'01
'245901101,,LASARA EL,N,NQ,WILLACY,'245,R,LASARA ISD,'PK - 08,E,,,'01
'113905101,,LATEXO EL,N,NQ,HOUSTON,'113,E,LATEXO ISD,'KG - 06,E,,,'06
'113905001,A,LATEXO H S,N,NQ,HOUSTON,'113,A,LATEXO ISD,'07 - 12,S,,,'06
'185904001,AGR,LAZBUDDIE SCHOOL,N,NQ,PARMER,'185,A,LAZBUDDIE ISD,'PK - 12,B,,,'16
'193902001,,LEAKEY SCHOOL,N,R,REAL,'193,A,LEAKEY ISD,'KG - 12,B,,,'20
'246913102,,ADA MAE FAUBION EL,N,RM,WILLIAMSON,'246,E,LEANDER ISD,'EE - 05,E,,,'13
'246913109,,BAGDAD ELEMENTARY,N,NQ,WILLIAMSON,'246,A,LEANDER ISD,'EE - 05,E,,,'13
'246913103,,BLOCK HOUSE CREEK EL,N,NQ,WILLIAMSON,'246,R,LEANDER ISD,'EE - 05,E,,,'13
'246913105,,C C MASON EL,N,NQ,WILLIAMSON,'246,A,LEANDER ISD,'EE - 05,E,,,'13
'246913002,PR,CEDAR PARK H S,N,M,WILLIAMSON,'246,E,LEANDER ISD,'09 - 12,S,,,'13
'246913041,G,CEDAR PARK MIDDLE,N,NQ,WILLIAMSON,'246,R,LEANDER ISD,'06 - 08,M,,,'13
'246913110,,CHARLOTTE COX ELEMENTARY,N,NQ,WILLIAMSON,'246,R,LEANDER ISD,'EE - 05,E,,,'13
'246913104,,CYPRESS EL,N,NQ,WILLIAMSON,'246,E,LEANDER ISD,'EE - 05,E,,,'13
'246913001,,LEANDER H S,N,R,WILLIAMSON,'246,R,LEANDER ISD,'09 - 12,S,,,'13
'246913042,G,LEANDER MIDDLE,N,NQ,WILLIAMSON,'246,A,LEANDER ISD,'06 - 08,M,,,'13
'246913106,,LOIS F GIDDENS EL,N,NQ,WILLIAMSON,'246,R,LEANDER ISD,'EE - 05,E,,,'13
'246913108,,PAULINE NAUMANN EL,N,RM,WILLIAMSON,'246,R,LEANDER ISD,'EE - 05,E,,,'13
'246913043,G,RUNNING BRUSHY MIDDLE SCHOOL,N,NQ,WILLIAMSON,'246,A,LEANDER ISD,'06 - 08,M,,,'13
'246913107,,STEINER RANCH EL,N,NQ,WILLIAMSON,'246,E,LEANDER ISD,'EE - 05,E,,,'13
'246913101,,WHITESTONE EL,N,NQ,WILLIAMSON,'246,A,LEANDER ISD,'EE - 05,E,,,'13
'246913010,,WILLIAMSON CO ACAD,N,,WILLIAMSON,'246,X,LEANDER ISD,'09 - 10,S,,,'13
'019914101,A,LEARY EL,N,NQ,BOWIE,'019,R,LEARY ISD,'EE - 08,E,,,'08
'090902001,R,LEFORS SCHOOL,N,M,GRAY,'090,R,LEFORS ISD,'PK - 12,B,,,'16
'187906101,,LEGGETT EL,N,NQ,POLK,'187,A,LEGGETT ISD,'PK - 06,E,,,'06
'187906001,,LEGGETT H S,N,NQ,POLK,'187,A,LEGGETT ISD,'07 - 12,S,,,'06
'145911102,,LEON EL,N,R,LEON,'145,R,LEON ISD,'PK - 05,E,,,'06
'145911002,AG,LEON H S,N,NQ,LEON,'145,E,LEON ISD,'09 - 12,S,,,'06
'145911041,G,LEON J H,N,R,LEON,'145,A,LEON ISD,'06 - 08,M,,,'06
'074909101,,LEONARD ELEMENTARY,N,NQ,FANNIN,'074,R,LEONARD ISD,'EE - 03,E,'074909102,LEONARD INTERMEDIATE SCHOOL,'10
'074909001,A,LEONARD HIGH SCHOOL,N,NQ,FANNIN,'074,E,LEONARD ISD,'09 - 12,S,,,'10
'074909102,,LEONARD INTERMEDIATE SCHOOL,N,NQ,FANNIN,'074,R,LEONARD ISD,'04 - 05,E,,,'10
'074909041,G,LEONARD JUNIOR HIGH,N,NQ,FANNIN,'074,A,LEONARD ISD,'06 - 08,M,,,'10
'110902101,,CACTUS EL,N,NQ,HOCKLEY,'110,A,LEVELLAND ISD,'01 - 04,E,,,'17
'110902102,,CAPITOL EL,N,NQ,HOCKLEY,'110,A,LEVELLAND ISD,'EE - 05,E,,,'17
'110902001,,LEVELLAND H S,N,R,HOCKLEY,'110,R,LEVELLAND ISD,'09 - 12,S,,,'17
'110902041,G,LEVELLAND J H,N,NQ,HOCKLEY,'110,R,LEVELLAND ISD,'06 - 11,B,,,'17
'110902042,,LEVELLAND MIDDLE,N,NQ,HOCKLEY,'110,R,LEVELLAND ISD,'05 - 12,B,,,'17
'110902105,,SOUTH EL,N,M,HOCKLEY,'110,A,LEVELLAND ISD,'01 - 04,E,,,'17
'110902106,,WEST EARLY CHILDHOOD CTR,N,,HOCKLEY,'110,N,LEVELLAND ISD,'EE - KG,E,,,'17
'201904101,,LEVERETTS CHAPEL EL,N,NQ,RUSK,'201,R,LEVERETTS CHAPEL ISD,'PK - 06,E,,,'07
'201904001,,LEVERETTS CHAPEL H S,N,NQ,RUSK,'201,R,LEVERETTS CHAPEL ISD,'09 - 12,S,,,'07
'201904041,,LEVERETTS CHAPEL JR HIGH,N,NQ,RUSK,'201,A,LEVERETTS CHAPEL ISD,'07 - 08,M,,,'07
'061902047,AG,ARBOR CREEK MIDDLE,N,NQ,DENTON,'061,R,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902115,A,B B OWEN EL,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902133,A,BLUEBONNET ELEMENTARY,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902049,AGR,BRIARHILL MIDDLE,N,M,DENTON,'061,E,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902129,,BRIDLEWOOD EL,N,M,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902107,,CAMEY EL,N,NQ,DENTON,'061,R,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902101,,CENTRAL EL,N,NQ,DENTON,'061,A,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902102,,COLLEGE ST EL,N,NQ,DENTON,'061,R,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902054,G,CREEK VALLEY MIDDLE SCHOOL,N,R,DENTON,'061,R,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902116,,CREEKSIDE EL,N,NQ,DENTON,'061,A,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902106,,DEGAN EL,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902050,G,DELAY MIDDLE,N,R,DENTON,'061,A,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902007,,DENTON CO J J A E P,N,,DENTON,'061,X,LEWISVILLE ISD,'06 - 12,B,,,'11
'061902117,A,DONALD EL,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902119,A,ETHRIDGE EL,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902112,A,FLOWER MOUND EL,N,NQ,DENTON,'061,R,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902010,AGCR,FLOWER MOUND H S,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'09 - 12,S,,,'11
'061902128,,FOREST VISTA EL,N,RM,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902048,AG,FORESTWOOD MIDDLE,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902120,A,GARDEN RIDGE EL,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902044,G,GRIFFIN MIDDLE,N,NQ,DENTON,'061,A,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902008,A,HEBRON H S,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'09 - 12,S,,,'11
'061902118,A,HEBRON VALLEY EL,N,R,DENTON,'061,R,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902105,,HEDRICK EL,N,NQ,DENTON,'061,A,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902042,,HEDRICK MIDDLE,N,NE,DENTON,'061,L,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902122,A,HERITAGE EL,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902110,A,HIGHLAND VILLAGE EL,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902132,A,HOMESTEAD EL,N,R,DENTON,'061,E,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902052,AG,HUFFINES MIDDLE,N,NQ,DENTON,'061,A,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902113,,INDIAN CREEK EL,N,NQ,DENTON,'061,R,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902104,,LAKELAND EL,N,M,DENTON,'061,R,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902046,G,LAKEVIEW MIDDLE,N,NQ,DENTON,'061,R,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902045,AG,LAMAR MIDDLE,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902005,,LEARNING CTR,N,,DENTON,'061,1,LEWISVILLE ISD,'06 - 12,B,,,'11
'061902001,PR,LEWISVILLE H S,N,M,DENTON,'061,A,LEWISVILLE ISD,'09 - 12,S,,,'11
'061902009,A,LEWISVILLE H S-NORTH,N,M,DENTON,'061,A,LEWISVILLE ISD,'09 - 09,S,'061902001,LEWISVILLE H S,'11
'061902002,APCTR,MARCUS H S,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'09 - 12,S,,,'11
'061902114,A,MCAULIFFE EL,N,R,DENTON,'061,E,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902053,AG,MCKAMY MIDDLE,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'06 - 08,M,,,'11
'061902121,,MORNINGSIDE EL,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902123,A,OLD SETTLER'S EL,N,R,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902124,A,PARKWAY EL,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902109,,PETERS COLONY EL,N,NQ,DENTON,'061,A,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902125,,POLSER EL,N,NQ,DENTON,'061,A,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902126,A,PRAIRIE TRAIL EL,N,R,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902131,,SOUTHRIDGE EL,N,NQ,DENTON,'061,R,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902111,,STEWARTS CREEK EL,N,NQ,DENTON,'061,R,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902004,R,THE COLONY H S,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'09 - 12,S,,,'11
'061902108,,TIMBERCREEK EL,N,NQ,DENTON,'061,R,LEWISVILLE ISD,'KG - 05,E,,,'11
'061902127,A,VALLEY RIDGE EL,N,M,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'061902130,A,WELLINGTON EL,N,NQ,DENTON,'061,E,LEWISVILLE ISD,'EE - 05,E,,,'11
'144902101,,LEXINGTON EL,N,NQ,LEE,'144,R,LEXINGTON ISD,'EE - 05,E,,,'13
'144902001,AR,LEXINGTON H S,N,NQ,LEE,'144,E,LEXINGTON ISD,'09 - 12,S,,,'13
'144902041,,LEXINGTON MIDDLE,N,NQ,LEE,'144,A,LEXINGTON ISD,'06 - 08,M,,,'13
'246908101,,LIBERTY HILL EL,N,NQ,WILLIAMSON,'246,R,LIBERTY HILL ISD,'EE - 02,E,'246908102,LIBERTY HILL INTERMEDIATE,'13
'246908001,ATR,LIBERTY HILL H S,N,R,WILLIAMSON,'246,E,LIBERTY HILL ISD,'09 - 12,S,,,'13
'246908102,,LIBERTY HILL INTERMEDIATE,N,NQ,WILLIAMSON,'246,R,LIBERTY HILL ISD,'03 - 05,E,,,'13
'246908041,AG,LIBERTY HILL MIDDLE,N,RM,WILLIAMSON,'246,R,LIBERTY HILL ISD,'06 - 08,M,,,'13
'146906002,,GULF COAST H S,N,,LIBERTY,'146,3,LIBERTY ISD,'09 - 12,S,,,'04
'146906003,,HARDIN/CHAMBERS CTR,N,,LIBERTY,'146,X,LIBERTY ISD,'08 - 12,S,,,'04
'146906004,,LIBERTY COUNTY JUVENILE CENTER,N,,LIBERTY,'146,X,LIBERTY ISD,'07 - 11,S,,,'04
'146906103,,LIBERTY EL,N,R,LIBERTY,'146,R,LIBERTY ISD,'02 - 05,E,,,'04
'146906001,R,LIBERTY H S,N,NQ,LIBERTY,'146,E,LIBERTY ISD,'09 - 12,S,,,'04
'146906041,G,LIBERTY MIDDLE,N,NQ,LIBERTY,'146,A,LIBERTY ISD,'06 - 08,M,,,'04
'146906102,,SAN JACINTO EL,N,R,LIBERTY,'146,R,LIBERTY ISD,'EE - 01,E,'146906103,LIBERTY EL,'04
'019908002,,ALTER SCH,N,,BOWIE,'019,1,LIBERTY-EYLAU ISD,'09 - 12,S,,,'08
'019908003,,JUVENILE JUSTICE DETENTION CTR,N,,BOWIE,'019,1,LIBERTY-EYLAU ISD,'05 - 12,B,,,'08
'019908001,,LIBERTY-EYLAU H S,N,R,BOWIE,'019,R,LIBERTY-EYLAU ISD,'09 - 12,S,,,'08
'019908103,,LIBERTY-EYLAU INT,N,R,BOWIE,'019,R,LIBERTY-EYLAU ISD,'03 - 05,E,,,'08
'019908102,,LIBERTY-EYLAU KIND CTR,N,,BOWIE,'019,N,LIBERTY-EYLAU ISD,'EE - KG,E,,,'08
'019908041,G,LIBERTY-EYLAU MIDDLE,N,NQ,BOWIE,'019,A,LIBERTY-EYLAU ISD,'06 - 08,M,,,'08
'019908101,,LIBERTY-EYLAU PRI,N,R,BOWIE,'019,R,LIBERTY-EYLAU ISD,'01 - 02,E,'019908103,LIBERTY-EYLAU INT,'08
'057807001,,LIFE CHARTER SCHOOL,Y,R,DALLAS,'057,A,LIFE CHARTER SCHOOL,'KG - 10,B,,,'10
'212903103,,E J MOSS INTERMEDIATE,N,NQ,SMITH,'212,E,LINDALE ISD,'05 - 06,M,,,'07
'212903104,,EARLY CHILDHOOD CENTER,N,,SMITH,'212,N,LINDALE ISD,'EE - KG,E,,,'07
'212903001,AR,LINDALE H S,N,NQ,SMITH,'212,E,LINDALE ISD,'09 - 12,S,,,'07
'212903041,G,LINDALE JUNIOR HIGH,N,M,SMITH,'212,R,LINDALE ISD,'07 - 08,M,,,'07
'212903101,,LINDALE PRI,N,R,SMITH,'212,E,LINDALE ISD,'01 - 02,E,'212903102,VELMA PENNY EL,'07
'212903002,,ST LOUIS UNIT,N,,SMITH,'212,X,LINDALE ISD,'01 - 11,B,,,'07
'212903102,,VELMA PENNY EL,N,R,SMITH,'212,E,LINDALE ISD,'03 - 04,E,,,'07
'034905102,,LINDEN EL,N,R,CASS,'034,E,LINDEN-KILDARE CONS ISD,'EE - 05,E,,,'08
'034905002,AR,LINDEN-KILDARE H S,N,M,CASS,'034,E,LINDEN-KILDARE CONS ISD,'09 - 12,S,,,'08
'034905041,G,LINDEN-KILDARE J H,N,R,CASS,'034,E,LINDEN-KILDARE CONS ISD,'06 - 08,M,,,'08
'049907101,AG,LINDSAY EL,N,NQ,COOKE,'049,E,LINDSAY ISD,'KG - 08,E,,,'11
'049907001,ADPTR,LINDSAY H S,N,NQ,COOKE,'049,E,LINDSAY ISD,'09 - 12,S,,,'11
'072909001,R,LINGLEVILLE SCHOOL,N,NQ,ERATH,'072,R,LINGLEVILLE ISD,'PK - 12,B,,,'11
'111902101,,LIPAN EL,N,NQ,HOOD,'111,E,LIPAN ISD,'PK - 06,E,,,'11
'111902001,A,LIPAN H S,N,R,HOOD,'111,R,LIPAN ISD,'07 - 12,S,,,'11
'181908001,,LIT CYPR-MRCEVILLE H S,N,NQ,ORANGE,'181,E,LITTLE CYPRESS-MAURICEVILLE CISD,'09 - 12,S,,,'05
'181908101,,LITTLE CYPRESS EL,N,NQ,ORANGE,'181,E,LITTLE CYPRESS-MAURICEVILLE CISD,'EE - 03,E,'181908103,LITTLE CYPRESS INT,'05
'181908103,,LITTLE CYPRESS INT,N,NQ,ORANGE,'181,E,LITTLE CYPRESS-MAURICEVILLE CISD,'03 - 05,E,,,'05
'181908041,G,LITTLE CYPRESS J H,N,NQ,ORANGE,'181,R,LITTLE CYPRESS-MAURICEVILLE CISD,'06 - 08,M,,,'05
'181908102,,MAURICEVILLE EL,N,NQ,ORANGE,'181,E,LITTLE CYPRESS-MAURICEVILLE CISD,'PK - 05,E,,,'05
'181908042,G,MAURICEVILLE MIDDLE,N,NQ,ORANGE,'181,R,LITTLE CYPRESS-MAURICEVILLE CISD,'06 - 08,M,,,'05
'061914103,,D H BRENT ELEMENTARY,N,NQ,DENTON,'061,A,LITTLE ELM ISD,'03 - 06,E,,,'11
'061914101,,DELILAH KING ELEMENTARY,N,NQ,DENTON,'061,A,LITTLE ELM ISD,'PK - 02,E,'061914103,D H BRENT ELEMENTARY,'11
'061914002,,DENTON CO J J A E P,N,,DENTON,'061,X,LITTLE ELM ISD,'09 - 09,S,,,'11
'061914001,R,LITTLE ELM H S,N,NQ,DENTON,'061,R,LITTLE ELM ISD,'09 - 12,S,,,'11
'061914041,G,LITTLE ELM MIDDLE,N,NQ,DENTON,'061,R,LITTLE ELM ISD,'07 - 08,M,,,'11
'061914102,,LITTLE ELM PRIMARY,N,NQ,DENTON,'061,A,LITTLE ELM ISD,'EE - 01,E,'061914103,D H BRENT ELEMENTARY,'11
'140904042,,BILL CLAYTON DETENTION CENTER,N,,LAMB,'140,1,LITTLEFIELD ISD,'05 - 10,B,,,'17
'140904102,,LITTLEFIELD EL,N,NQ,LAMB,'140,R,LITTLEFIELD ISD,'03 - 05,E,,,'17
'140904001,,LITTLEFIELD H S,N,NQ,LAMB,'140,R,LITTLEFIELD ISD,'09 - 12,S,,,'17
'140904041,G,LITTLEFIELD J H,N,M,LAMB,'140,A,LITTLEFIELD ISD,'06 - 08,M,,,'17
'140904103,,LITTLEFIELD PRI,N,NQ,LAMB,'140,R,LITTLEFIELD ISD,'EE - 02,E,'140904102,LITTLEFIELD EL,'17
'187907002,R,LIVINGSTON H S,N,NQ,POLK,'187,R,LIVINGSTON ISD,'09 - 12,S,,,'06
'187907101,A,LIVINGSTON INT,N,NQ,POLK,'187,R,LIVINGSTON ISD,'05 - 06,M,,,'06
'187907041,,LIVINGSTON J H,N,NQ,POLK,'187,A,LIVINGSTON ISD,'07 - 09,M,,,'06
'187907103,,PINE RIDGE ELEMENTARY,N,NQ,POLK,'187,A,LIVINGSTON ISD,'EE - 04,E,,,'06
'187907102,,TIMBER CREEK ELEMENTARY,N,NQ,POLK,'187,A,LIVINGSTON ISD,'KG - 04,E,,,'06
'150901101,,LLANO EL,N,RM,LLANO,'150,E,LLANO ISD,'EE - 04,E,,,'13
'150901001,TR,LLANO H S,N,M,LLANO,'150,E,LLANO ISD,'09 - 12,S,,,'13
'150901041,G,LLANO JUNIOR HIGH,N,RM,LLANO,'150,E,LLANO ISD,'07 - 08,M,,,'13
'150901042,,LLANO MIDDLE SCHOOL,N,NQ,LLANO,'150,R,LLANO ISD,'05 - 06,M,,,'13
'150901102,,PACKSADDLE ELEMENTARY,N,NQ,LLANO,'150,E,LLANO ISD,'PK - 04,E,,,'13
'028902102,,CARVER KINDERGARTEN SCHOOL,N,,CALDWELL,'028,N,LOCKHART ISD,'EE - KG,E,,,'13
'028902101,,CLEAR FORK EL,N,NQ,CALDWELL,'028,R,LOCKHART ISD,'01 - 05,E,,,'13
'028902001,,LOCKHART H S,N,R,CALDWELL,'028,R,LOCKHART ISD,'09 - 12,S,,,'13
'028902004,,LOCKHART HIGH SCHOOL FRESHMAN CAMP,N,R,CALDWELL,'028,R,LOCKHART ISD,'09 - 09,S,'028902001,LOCKHART H S,'13
'028902045,G,LOCKHART JUNIOR HIGH SCHOOL,N,NQ,CALDWELL,'028,A,LOCKHART ISD,'06 - 08,M,,,'13
'028902038,,LOCKHART PRIDE HS,N,,CALDWELL,'028,1,LOCKHART ISD,'09 - 12,S,,,'13
'028902103,,NAVARRO ELEMENTARY,N,NQ,CALDWELL,'028,R,LOCKHART ISD,'01 - 05,E,,,'13
'028902043,,PEGASUS,N,,CALDWELL,'028,1,LOCKHART ISD,'05 - 12,B,,,'13
