CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'095902001,ATRES,COTTON CENTER SCHOOL,N,HALE,'095,A,COTTON CENTER ISD,'PK - 12,B,,,'17
'142901102,,BURKS EL,N,LA SALLE,'142,L,COTULLA ISD,'02 - 05,E,,,'20
'142901004,,COTULLA ALTERNATIVE,N,LA SALLE,'142,1,COTULLA ISD,'09 - 12,S,,,'20
'142901005,,COTULLA DAEP,N,LA SALLE,'142,X,COTULLA ISD,'07 - 11,S,,,'20
'142901001,,COTULLA H S,N,LA SALLE,'142,A,COTULLA ISD,'09 - 12,S,,,'20
'142901104,A,ENCINAL EL,N,LA SALLE,'142,A,COTULLA ISD,'EE - 05,E,,,'20
'142901041,,FRANK NEWMAN MIDDLE,N,LA SALLE,'142,A,COTULLA ISD,'06 - 08,M,,,'20
'142901101,,RAMIREZ EL,N,LA SALLE,'142,L,COTULLA ISD,'EE - 01,E,'142901102,BURKS EL,'20
'246914101,AEWM,COUPLAND EL,N,WILLIAMSON,'246,R,COUPLAND ISD,'KG - 08,E,,,'13
'109903001,RS,COVINGTON SCHOOL,N,HILL,'109,A,COVINGTON ISD,'PK - 12,B,,,'12
'129901002,,CRANDALL ALTER CTR,N,KAUFMAN,'129,1,CRANDALL ISD,'09 - 12,S,,,'10
'129901101,,CRANDALL EL,N,KAUFMAN,'129,R,CRANDALL ISD,'EE - 02,E,'129901102,CRANDALL INT,'10
'129901001,ADTR,CRANDALL H S,N,KAUFMAN,'129,A,CRANDALL ISD,'09 - 12,S,,,'10
'129901102,N,CRANDALL INT,N,KAUFMAN,'129,R,CRANDALL ISD,'03 - 05,E,,,'10
'129901041,EWS,CRANDALL MIDDLE SCHOOL,N,KAUFMAN,'129,A,CRANDALL ISD,'06 - 08,M,,,'10
'052901101,W,CRANE ELEMENTARY SCHOOL,N,CRANE,'052,A,CRANE ISD,'EE - 05,E,,,'18
'052901001,X,CRANE HIGH SCHOOL,N,CRANE,'052,A,CRANE ISD,'09 - 12,S,,,'18
'052901041,Z,CRANE MIDDLE SCHOOL,N,CRANE,'052,A,CRANE ISD,'06 - 08,M,,,'18
'018908001,Y,CRANFILLS GAP SCHOOL,N,BOSQUE,'018,A,CRANFILLS GAP ISD,'EE - 12,B,,,'12
'161901101,AEWM,CRAWFORD EL,N,MCLENNAN,'161,E,CRAWFORD ISD,'EE - 04,E,,,'12
'161901001,ADTREMSY,CRAWFORD H S,N,MCLENNAN,'161,R,CRAWFORD ISD,'09 - 12,S,,,'12
'161901041,AEWMNS,CRAWFORD MIDDLE SCHOOL,N,MCLENNAN,'161,R,CRAWFORD ISD,'05 - 08,M,,,'12
'161901002,,OPPORTUNITY LEARNING CENTER,N,MCLENNAN,'161,X,CRAWFORD ISD,'11 - 11,S,,,'12
'053001001,A,OZONA H S,N,CROCKETT,'053,A,CROCKETT COUNTY CONSOLIDATED CSD,'09 - 12,S,,,'15
'053001101,W,OZONA INT,N,CROCKETT,'053,A,CROCKETT COUNTY CONSOLIDATED CSD,'03 - 05,E,,,'15
'053001041,AEWS,OZONA MIDDLE,N,CROCKETT,'053,A,CROCKETT COUNTY CONSOLIDATED CSD,'06 - 08,M,,,'15
'053001102,,OZONA PRIMARY,N,CROCKETT,'053,A,CROCKETT COUNTY CONSOLIDATED CSD,'EE - 02,E,'053001101,OZONA INT,'15
'113901003,,CROCKETT ALTERNATIVE CAMPUS,N,HOUSTON,'113,X,CROCKETT ISD,'02 - 09,B,,,'06
'113901102,,CROCKETT EL,N,HOUSTON,'113,A,CROCKETT ISD,'01 - 04,E,,,'06
'113901002,,CROCKETT H S,N,HOUSTON,'113,A,CROCKETT ISD,'09 - 12,S,,,'06
'113901104,,CROCKETT INT,N,HOUSTON,'113,L,CROCKETT ISD,'04 - 06,E,,,'06
'113901041,,CROCKETT J H,N,HOUSTON,'113,A,CROCKETT ISD,'07 - 08,M,,,'06
'113901105,,EARLY CHILDHOOD CTR,N,HOUSTON,'113,X,CROCKETT ISD,'EE - KG,E,,,'06
'101906103,,BARRETT PRIMARY,N,HARRIS,'101,A,CROSBY ISD,'01 - 02,E,'101906101,NEWPORT ELEMENTARY,'04
'101906001,,CROSBY HIGH SCHOOL,N,HARRIS,'101,A,CROSBY ISD,'09 - 12,S,,,'04
'101906102,,CROSBY KINDERGARTEN CENTER,N,HARRIS,'101,X,CROSBY ISD,'EE - KG,E,,,'04
'101906042,,CROSBY MIDDLE,N,HARRIS,'101,A,CROSBY ISD,'07 - 08,M,,,'04
'101906104,,DREW INTERMEDIATE,N,HARRIS,'101,A,CROSBY ISD,'05 - 06,M,,,'04
'101906101,,NEWPORT ELEMENTARY,N,HARRIS,'101,A,CROSBY ISD,'03 - 04,E,,,'04
'054901101,,CROSBYTON EL,N,CROSBY,'054,A,CROSBYTON CISD,'PK - 05,E,,,'17
'054901001,,CROSBYTON H S,N,CROSBY,'054,A,CROSBYTON CISD,'09 - 12,S,,,'17
'054901041,AEW,CROSBYTON MIDDLE,N,CROSBY,'054,A,CROSBYTON CISD,'06 - 08,M,,,'17
'054901200,,SP ED CO-OP,N,CROSBY,'054,X,CROSBYTON CISD,'PK - 08,E,,,'17
'030901101,MNX,CROSS PLAINS EL,N,CALLAHAN,'030,R,CROSS PLAINS ISD,'EE - 06,E,,,'14
'030901001,REW,CROSS PLAINS H S,N,CALLAHAN,'030,A,CROSS PLAINS ISD,'07 - 12,S,,,'14
'107904101,EY,CROSS ROADS EL,N,HENDERSON,'107,A,CROSS ROADS ISD,'PK - 05,E,,,'07
'107904001,,CROSS ROADS H S,N,HENDERSON,'107,A,CROSS ROADS ISD,'09 - 12,S,,,'07
'107904041,AEZ,CROSS ROADS J H,N,HENDERSON,'107,R,CROSS ROADS ISD,'06 - 08,M,,,'07
'101827001,,CROSSROAD COMMUNITY ED CTR CHARTE,Y,HARRIS,'101,L,CROSSROADS COMMUNITY ED CTR CHARTE,'09 - 12,S,,,'04
'078901101,AZ,CROWELL EL,N,FOARD,'078,A,CROWELL ISD,'EE - 06,E,,,'09
'078901001,ADREWZ,CROWELL H S,N,FOARD,'078,R,CROWELL ISD,'07 - 12,S,,,'09
'220912101,EWN,BESS RACE EL,N,TARRANT,'220,R,CROWLEY ISD,'EE - 06,E,,,'11
'220912001,R,CROWLEY H S,N,TARRANT,'220,A,CROWLEY ISD,'09 - 12,S,,,'11
'220912009,X,CROWLEY H S 9TH GRADE CAMPUS,N,TARRANT,'220,R,CROWLEY ISD,'09 - 09,S,,,'11
'220912042,A,CROWLEY MIDDLE,N,TARRANT,'220,A,CROWLEY ISD,'07 - 08,M,,,'11
'220912108,EWM,DALLAS PARK ELEMENTARY,N,TARRANT,'220,A,CROWLEY ISD,'EE - 06,E,,,'11
'220912103,EWN,DEER CREEK EL,N,TARRANT,'220,A,CROWLEY ISD,'EE - 06,E,,,'11
'220912041,,H F STEVENS MIDDLE,N,TARRANT,'220,A,CROWLEY ISD,'07 - 08,M,,,'11
'220912109,,J A HARGRAVE EL,N,TARRANT,'220,A,CROWLEY ISD,'EE - 06,E,,,'11
'220912105,EWNZ,JACKIE CARDEN EL,N,TARRANT,'220,R,CROWLEY ISD,'EE - 06,E,,,'11
'220912104,W,MEADOWCREEK EL,N,TARRANT,'220,A,CROWLEY ISD,'PK - 06,E,,,'11
'220912002,RY,NORTH CROWLEY H S,N,TARRANT,'220,A,CROWLEY ISD,'09 - 12,S,,,'11
'220912029,AZ,NORTH CROWLEY H S 9TH GRADE CAMPU,N,TARRANT,'220,A,CROWLEY ISD,'09 - 09,S,,,'11
'220912107,EWMN,OAKMONT EL,N,TARRANT,'220,R,CROWLEY ISD,'EE - 06,E,,,'11
'220912106,ENY,PARKWAY EL,N,TARRANT,'220,A,CROWLEY ISD,'EE - 06,E,,,'11
'220912102,EY,SYCAMORE EL,N,TARRANT,'220,A,CROWLEY ISD,'EE - 06,E,,,'11
'254901104,A,BENITO JUAREZ EL,N,ZAVALA,'254,A,CRYSTAL CITY ISD,'04 - 05,E,,,'20
'254901001,X,CRYSTAL CITY H S,N,ZAVALA,'254,A,CRYSTAL CITY ISD,'09 - 12,S,,,'20
'254901101,,DR TOMAS RIVERA EL,N,ZAVALA,'254,X,CRYSTAL CITY ISD,'PK - KG,E,,,'20
'254901042,,FLY J H,N,ZAVALA,'254,L,CRYSTAL CITY ISD,'06 - 08,M,,,'20
'254901105,AE,LORENZO DE ZAVALA EL,N,ZAVALA,'254,R,CRYSTAL CITY ISD,'01 - 03,E,,,'20
'062901001,,CUERO H S,N,DEWITT,'062,A,CUERO ISD,'09 - 12,S,,,'03
'062901041,WS,CUERO J H,N,DEWITT,'062,A,CUERO ISD,'06 - 08,M,,,'03
'062901104,,FRENCH EL,N,DEWITT,'062,A,CUERO ISD,'EE - 01,E,'062901101,HUNT EL,'03
'062901002,,G O A L S PROGRAM,N,DEWITT,'062,X,CUERO ISD,'03 - 12,B,,,'03
'062901101,,HUNT EL,N,DEWITT,'062,A,CUERO ISD,'02 - 05,E,,,'03
'062901199,,LEARNING CONNECTIONS,N,DEWITT,'062,A,CUERO ISD,'12 - 12,S,'062901000,CUERO ISD,'03
'055901102,X,EAGLE EL,N,CULBERSON,'055,A,CULBERSON COUNTY-ALLAMOORE ISD,'PK - 05,E,,,'18
'055901001,X,VAN HORN H S,N,CULBERSON,'055,A,CULBERSON COUNTY-ALLAMOORE ISD,'09 - 12,S,,,'18
'055901041,,VAN HORN J H,N,CULBERSON,'055,A,CULBERSON COUNTY-ALLAMOORE ISD,'06 - 08,M,,,'18
'212801101,,CUMBERLAND ACADEMY,Y,SMITH,'212,1,CUMBERLAND ACADEMY,'KG - 05,E,,,'07
'112905101,EMZ,CUMBY EL,N,HOPKINS,'112,R,CUMBY ISD,'PK - 06,E,,,'08
'112905001,ASX,CUMBY H S,N,HOPKINS,'112,A,CUMBY ISD,'07 - 12,S,,,'08
'174902002,,CUSHING ELEMENTARY,N,NACOGDOCHES,'174,R,CUSHING ISD,'PK - 06,E,,,'07
'174902001,TS,CUSHING SCHOOL,N,NACOGDOCHES,'174,A,CUSHING ISD,'07 - 12,S,,,'07
'101907051,AE,ARAGON MIDDLE SCHOOL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907041,AW,ARNOLD MIDDLE SCHOOL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907133,EWMN,AULT EL,N,HARRIS,'101,E,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907107,EMN,B F ADAM EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907101,Y,BANE EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907125,EWMNY,BANG EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'KG - 05,E,,,'04
'101907139,AWMN,BIRKES ELEMENTARY,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907043,AEWY,BLEYL MIDDLE SCHOOL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907044,,CAMPBELL MIDDLE SCHOOL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907047,EW,COOK MIDDLE SCHOOL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907130,AEWMN,COPELAND EL,N,HARRIS,'101,E,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907002,DPSY,CY-FAIR H S,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'09 - 12,S,,,'04
'101907004,DZ,CYPRESS CREEK H S,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'09 - 12,S,,,'04
'101907007,DY,CYPRESS FALLS H S,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'09 - 12,S,,,'04
'101907010,DCY,CYPRESS RIDGE HIGH SCHOOL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'09 - 12,S,,,'04
'101907009,DZ,CYPRESS SPRINGS H S,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'09 - 12,S,,,'04
'101907037,,CYPRESS-FAIRBANKS J J A E P,N,HARRIS,'101,X,CYPRESS-FAIRBANKS ISD,'06 - 12,B,,,'04
'101907042,,DEAN MIDDLE SCHOOL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907142,,DURYEA ELEMENTARY,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'PK - 05,E,,,'04
'101907120,WN,EMMOTT EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907135,AEWMN,FARNEY ELEMENTARY,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907124,WMNY,FIEST EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907112,,FRANCONE EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907117,,FRAZIER EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'PK - 05,E,,,'04
'101907136,NZ,GLEASON ELEMENTARY,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907052,AEWSX,GOODSON MIDDLE SCHOOL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907128,EMN,HAIRGROVE EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907126,AEWMN,HAMILTON EL,N,HARRIS,'101,E,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907049,EWMSY,HAMILTON MIDDLE SCHOOL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907106,,HOLBROOK EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'PK - 05,E,,,'04
'101907121,N,HOLMSLEY EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907113,AN,HORNE EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907003,DSZ,JERSEY VILLAGE H S,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'09 - 12,S,,,'04
'101907122,N,JOWELL EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907143,EWMN,KEITH ELEMENTARY,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907134,,KIRK ELEMENTARY,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907046,AEW,LABAY MIDDLE SCHOOL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907103,N,LAMKIN EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907005,DSY,LANGHAM CREEK H S,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'09 - 12,S,,,'04
'101907111,NZ,LIEDER EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907116,WN,LOWERY EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907105,EM,MATZKE EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907127,Y,METCALF EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907110,ANY,MILLSAP EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907115,EWMNZ,MOORE EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907119,Y,OWENS EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'PK - 05,E,,,'04
'101907104,MZ,POST EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907129,Z,REED EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907140,AEWMN,ROBISON ELEMENTARY,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907138,AEWMN,SAMPSON ELEMENTARY,N,HARRIS,'101,E,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907132,N,SHERIDAN EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907108,ENY,T S HANCOCK EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907050,,THORNTON MIDDLE SCHOOL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907141,,TIPPS ELEMENTARY,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'PK - 05,E,,,'04
'101907048,AW,TRUITT MIDDLE SCHOOL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907137,,WALKER ELEMENTARY,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907045,AEY,WATKINS MIDDLE SCHOOL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'06 - 08,M,,,'04
'101907131,AEMNY,WILLBERN EL,N,HARRIS,'101,A,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907118,ANY,WILSON EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'101907008,,WINDFERN H S,N,HARRIS,'101,1,CYPRESS-FAIRBANKS ISD,'11 - 12,S,,,'04
'101907109,N,YEAGER EL,N,HARRIS,'101,R,CYPRESS-FAIRBANKS ISD,'EE - 05,E,,,'04
'163902001,ATRWN,D'HANIS SCHOOL,N,MEDINA,'163,A,D'HANIS ISD,'KG - 12,B,,,'20
'172902001,Y,DAINGERFIELD H S,N,MORRIS,'172,A,DAINGERFIELD-LONE STAR ISD,'09 - 12,S,,,'08
'172902041,WY,DAINGERFIELD J H,N,MORRIS,'172,A,DAINGERFIELD-LONE STAR ISD,'06 - 08,M,,,'08
'172902103,EW,LONE STAR EL,N,MORRIS,'172,R,DAINGERFIELD-LONE STAR ISD,'PK - 05,E,,,'08
'172902101,M,SOUTH EL,N,MORRIS,'172,A,DAINGERFIELD-LONE STAR ISD,'03 - 05,E,,,'08
'172902102,,WEST EL,N,MORRIS,'172,A,DAINGERFIELD-LONE STAR ISD,'EE - 02,E,'172902101,SOUTH EL,'08
'056901105,,ALLYN FINCH INT,N,DALLAM,'056,A,DALHART ISD,'04 - 05,E,,,'16
'056901104,,DALHART EL,N,DALLAM,'056,A,DALHART ISD,'EE - 03,E,,,'16
'056901001,TX,DALHART H S,N,DALLAM,'056,A,DALHART ISD,'09 - 12,S,,,'16
'056901042,EY,DALHART J H,N,DALLAM,'056,A,DALHART ISD,'06 - 08,M,,,'16
'056901002,,X I T SECONDARY SCHOOL,N,DALLAM,'056,2,DALHART ISD,'07 - 12,S,,,'16
'057804001,,DALLAS CAN! ACADEMY CHARTER,Y,DALLAS,'057,1,DALLAS CAN ACADEMY CHARTER,'09 - 12,S,,,'10
'057804002,,DALLAS CAN! ACADEMY CHARTER-OAK C,Y,DALLAS,'057,1,DALLAS CAN ACADEMY CHARTER,'09 - 12,S,,,'10
'057804004,,TEXANS CAN ACADEMY AT PAUL QUINN,Y,DALLAS,'057,1,DALLAS CAN ACADEMY CHARTER,'09 - 12,S,,,'10
'057804003,,TEXANS CAN AT CARROLLTON-FARMERS,Y,DALLAS,'057,1,DALLAS CAN ACADEMY CHARTER,'09 - 12,S,,,'10
'057805101,EM,DALLAS COMMUNITY CHARTER SCHOOL,Y,DALLAS,'057,R,DALLAS COMMUNITY CHARTER SCHOOL,'PK - 03,E,,,'10
'057814001,,DALLAS COUNTY JUVENILE JUSTICE,Y,DALLAS,'057,1,DALLAS COUNTY JUVENILE JUSTICE,'05 - 12,B,,,'10
'057905003,,A MACEO SMITH H S,N,DALLAS,'057,L,DALLAS ISD,'09 - 12,S,,,'10
'057905219,AWN,ADELLE TURNER EL,N,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905163,AW,ALBERT S JOHNSTON EL,N,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905206,EY,ALEX SANGER EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905058,,ALEX W SPENCE MIDDLE,N,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905140,AMNX,AMELIA EARHART EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905280,X,ANNE FRANK EL,N,DALLAS,'057,R,DALLAS ISD,'PK - 04,E,,,'10
'057905110,,ANNIE WEBB BLANTON EL,N,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905164,AMZ,ANSON JONES EL,N,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905105,AY,ARCADIA PARK EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905106,WX,ARLINGTON PARK EL,N,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905169,,ARTHUR KRAMER EL,N,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905209,AZ,ASCHER SILBERSTEIN EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905132,AN,B F DARRELL EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905180,MNX,B H MACON EL,N,DALLAS,'057,R,DALLAS ISD,'EE - 06,E,,,'10
'057905133,,BARBARA JORDAN EL,N,DALLAS,'057,L,DALLAS ISD,'PK - 06,E,,,'10
'057905108,X,BAYLES EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905184,AWMN,BEN MILAM EL,N,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905047,,BENJAMIN FRANKLIN MIDDLE,N,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905113,EWMN,BILLY DADE EL,N,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905235,AZ,BIRDIE ALEXANDER EL,N,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905034,ADRESY,BOOKER T WASHINGTON H S,N,DALLAS,'057,R,DALLAS ISD,'09 - 12,S,,,'10
'057905060,,BOUDE STOREY MIDDLE,N,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905001,R,BRYAN ADAMS H S,N,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905122,EM,C F CARR EL,N,DALLAS,'057,R,DALLAS ISD,'EE - 03,E,,,'10
'057905302,,CALLIER CENTER FOR PRE-SCHOOL DEA,N,DALLAS,'057,R,DALLAS ISD,'EE - 01,E,'057905162,STONEWALL JACKSON EL,'10
'057905125,WZ,CASA VIEW EL,N,DALLAS,'057,R,DALLAS ISD,'EE - 06,E,,,'10
'057905126,W,CENTRAL EL,N,DALLAS,'057,A,DALLAS ISD,'04 - 06,E,,,'10
'057905281,NY,CESAR CHAVEZ L C,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905147,,CHARLES A GILL EL,N,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905201,AN,CHARLES RICE EL,N,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905096,,CHILDREN COMPREHENSIVE SERVICE,N,DALLAS,'057,X,DALLAS ISD,'06 - 10,B,,,'10
'057905127,MZ,CITY PARK EL,N,DALLAS,'057,R,DALLAS ISD,'EE - 06,E,,,'10
'057905189,,CLARA OLIVER EL,N,DALLAS,'057,L,DALLAS ISD,'04 - 06,E,,,'10
'057905205,M,CLINTON P RUSSELL EL,N,DALLAS,'057,A,DALLAS ISD,'04 - 06,E,,,'10
'057905063,A,D A HULCY MIDDLE,N,DALLAS,'057,A,DALLAS ISD,'06 - 08,M,,,'10
'057905071,AEWMS,DALLAS ENVIRONMENTAL SCIENCE ACAD,N,DALLAS,'057,R,DALLAS ISD,'07 - 08,M,,,'10
'057905203,,DAN D ROGERS EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905267,AEWMN,DANIEL JAMES LEARN CTR,N,DALLAS,'057,R,DALLAS ISD,'04 - 06,E,,,'10
'057905225,,DANIEL WEBSTER EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905116,,DAVID G BURNET EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 05,E,,,'10
'057905023,RX,DAVID W CARTER H S,N,DALLAS,'057,A,DALLAS ISD,'09 - 12,S,,,'10
'057905134,AEMN,DEALEY MONTESSORI ACAD,N,DALLAS,'057,R,DALLAS ISD,'PK - 06,E,,,'10
'057905045,,E B COMSTOCK MIDDLE,N,DALLAS,'057,L,DALLAS ISD,'07 - 08,M,,,'10
'057905223,WZ,E D WALKER VANGUARD,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905044,,E H CARY MIDDLE,N,DALLAS,'057,L,DALLAS ISD,'06 - 08,M,,,'10
'057905074,X,EDISON LEARNING CENTER,N,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905283,AY,EDISON MEDRANO EL,N,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905237,,EDISON RUNYON EL,N,DALLAS,'057,L,DALLAS ISD,'EE - 06,E,,,'10
'057905232,,EDNA ROWE EL,N,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905270,A,EDUARDO MATA EL,N,DALLAS,'057,A,DALLAS ISD,'04 - 06,E,,,'10
'057905216,X,EDWARD TITCHE EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905166,EX,EDWIN J KIEST EL,N,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905265,,ELADIO R MARTINEZ EL,N,DALLAS,'057,A,DALLAS ISD,'PK - 06,E,,,'10
'057905259,,ELEMENTARY AEP AT NOLAN ESTES,N,DALLAS,'057,X,DALLAS ISD,'01 - 06,E,,,'10
'057905191,,ELISHA M PEASE EL,N,DALLAS,'057,R,DALLAS ISD,'EE - 03,E,,,'10
'057905249,AE,ERASMO SEGUIN EL,N,DALLAS,'057,R,DALLAS ISD,'EE - 03,E,,,'10
'057905135,WMNX,EVERETT L DEGOLYER EL,N,DALLAS,'057,A,DALLAS ISD,'KG - 06,E,,,'10
'057905120,AMZ,F P CAILLET EL,N,DALLAS,'057,A,DALLAS ISD,'EE - 06,E,,,'10
'057905151,AE,FANNIE C HARRIS EL,N,DALLAS,'057,R,DALLAS ISD,'PK - 03,E,,,'10
'057905046,,FRED F FLORENCE MIDDLE,N,DALLAS,'057,A,DALLAS ISD,'07 - 08,M,,,'10
'057905266,E,FREDERICK DOUGLASS EL,N,DALLAS,'057,A,DALLAS ISD,'EE - 03,E,,,'10
'057905103,E,GABE P ALLEN EL,N,DALLAS,'057,R,DALLAS ISD,'PK - 04,E,,,'10
