DISTRICT,DPETALLC,DPETBLAP,DPETECOP,DPETHISP,DPETLEPP,DPETWHIP,YEAR
'007902,1425,0.8,57.3,59.7,2.2,38.0,2012
'007904,1713,1.1,71.4,78.8,6.1,19.2,2012
'007905,3432,0.3,63.3,69.9,2.2,28.6,2012
'007906,1765,0.1,72.9,84.6,4.6,14.7,2012
'008901,2136,10.4,47.5,26.0,7.4,60.5,2012
'008902,2669,10.5,57.0,45.5,11.2,42.0,2012
'008903,856,9.8,55.6,48.5,10.5,39.6,2012
'009901,1520,0.3,81.8,80.4,15.2,18.8,2012
'010901,288,1.0,46.2,19.4,4.5,77.4,2012
'010902,2435,0.5,52.2,30.3,4.2,66.4,2012
'011901,9082,6.2,69.4,52.6,18.4,37.5,2012
'011902,4062,12.5,70.5,53.3,18.3,30.9,2012
'011904,1722,8.5,59.8,24.4,3.5,63.0,2012
'011905,192,0.5,66.7,47.4,26.0,51.6,2012
'012901,567,3.2,55.0,20.5,0.5,73.0,2012
'013801,396,1.0,76.3,79.0,1.0,16.7,2012
'013901,3459,2.0,73.1,82.3,2.9,14.9,2012
'013902,154,0.0,65.6,75.3,0.6,24.7,2012
'013903,425,0.9,67.3,59.3,0.5,38.4,2012
'013905,807,0.7,61.2,65.2,2.0,33.0,2012
'014801,160,48.1,63.8,21.9,0.0,23.8,2012
'014802,49,57.1,63.3,14.3,0.0,24.5,2012
'014803,267,21.0,60.3,23.2,0.0,50.9,2012
'014804,819,7.2,31.3,18.4,0.4,70.2,2012
'014901,1134,1.9,33.7,20.5,3.2,74.2,2012
'014902,395,11.9,74.4,63.5,13.9,22.5,2012
'014903,9509,6.9,49.2,31.6,6.8,56.1,2012
'014905,612,3.1,54.1,28.8,2.5,66.3,2012
'014906,40923,33.6,54.6,26.3,7.7,29.3,2012
'014907,860,2.2,50.3,26.9,4.7,68.4,2012
'014908,1389,0.7,27.2,19.4,6.8,75.9,2012
'014909,8728,27.7,74.6,39.0,7.8,28.0,2012
'014910,1342,1.5,47.7,23.8,2.4,72.0,2012
'015801,353,4.0,83.9,91.8,0.3,4.2,2012
'015802,1327,31.5,98.3,59.7,7.5,5.9,2012
'015803,735,10.1,95.2,82.2,4.5,6.1,2012
'015805,608,2.6,92.8,93.4,10.2,3.9,2012
'015806,1669,35.5,86.3,59.3,11.1,3.3,2012
'015807,468,13.9,69.4,75.2,0.4,8.5,2012
'015808,522,23.0,100.0,41.6,5.7,30.1,2012
'015809,502,4.8,94.4,91.2,18.9,3.6,2012
'015814,151,0.7,93.4,98.0,0.0,1.3,2012
'015815,722,8.7,78.4,81.2,10.9,8.9,2012
'015816,188,6.9,26.1,80.9,3.2,11.2,2012
'015817,430,0.7,91.9,95.1,7.7,3.5,2012
'015819,915,28.0,70.1,34.3,5.4,33.8,2012
'015820,404,3.0,93.8,79.0,0.0,17.1,2012
'015822,1836,5.7,69.0,87.0,12.7,6.2,2012
'015823,84,2.4,86.9,92.9,0.0,3.6,2012
'015825,214,7.0,90.7,88.3,18.2,3.3,2012
'015826,881,4.3,83.8,92.4,18.7,2.6,2012
'015827,860,15.0,52.9,52.1,2.6,24.3,2012
'015828,1138,12.3,58.9,60.9,6.9,20.8,2012
'015830,1018,3.7,68.9,83.6,1.6,10.8,2012
'015831,399,8.5,61.9,66.7,5.5,13.3,2012
'015832,145,4.8,65.5,87.6,5.5,4.1,2012
'015833,159,3.8,57.9,86.2,0.0,8.8,2012
'015901,4791,1.9,21.4,37.7,4.8,55.8,2012
'015904,14911,0.3,89.2,97.3,15.5,2.1,2012
'015905,11822,0.9,96.6,98.4,19.5,0.5,2012
'015906,1157,14.7,8.6,19.3,0.3,50.4,2012
'015907,54260,6.4,92.7,90.8,18.6,2.1,2012
'015908,9716,0.9,88.0,97.0,15.2,1.7,2012
'015909,3849,0.8,80.0,86.2,11.9,11.8,2012
'015910,67208,7.1,45.3,55.2,8.9,31.0,2012
'015911,9398,8.0,66.5,69.1,6.7,21.4,2012
'015912,12409,2.5,83.3,90.9,12.9,5.3,2012
'015913,1110,17.5,31.2,25.2,2.4,47.3,2012
'015914,1544,19.4,35.2,24.9,3.0,42.5,2012
'015915,97204,6.1,53.7,68.3,7.4,19.5,2012
'015916,22460,24.8,63.9,51.5,8.0,18.3,2012
'015917,5178,0.8,81.2,89.0,13.5,9.2,2012
'016901,710,0.3,41.8,27.5,6.6,68.3,2012
'016902,965,1.3,52.7,35.1,3.8,61.1,2012
'017901,211,0.0,26.1,17.1,1.4,73.5,2012
'018901,1093,2.6,53.9,31.1,6.2,63.3,2012
'018902,541,2.8,61.9,33.8,8.3,57.7,2012
'018903,106,0.0,95.3,62.3,9.4,34.9,2012
'018904,647,1.7,55.5,20.7,6.3,74.7,2012
'018905,199,0.0,82.4,54.3,18.1,45.7,2012
'018906,134,0.0,56.7,26.1,0.7,73.9,2012
'018907,246,0.8,69.9,7.7,1.2,90.2,2012
'018908,117,0.0,78.6,24.8,10.3,75.2,2012
'019901,822,24.6,64.2,9.2,4.5,60.1,2012
'019902,897,14.8,55.2,8.1,2.1,69.9,2012
'019903,506,6.1,48.4,1.8,0.0,88.5,2012
'019905,1361,22.0,53.9,5.4,1.2,66.4,2012
'019906,1144,3.8,35.9,3.7,0.7,89.7,2012
'019907,7076,45.4,66.8,12.2,4.2,37.3,2012
'019908,2766,48.0,74.9,5.1,1.2,40.6,2012
'019909,541,0.0,59.7,4.1,0.0,91.9,2012
'019910,148,0.0,45.9,1.4,0.0,91.9,2012
'019911,481,1.5,12.9,3.7,0.0,92.1,2012
'019912,1914,11.4,26.5,6.4,2.9,75.3,2012
'019913,97,0.0,62.9,8.2,3.1,88.7,2012
'019914,122,4.9,59.0,4.1,0.0,82.0,2012
'020901,18018,13.2,53.1,44.5,14.5,32.1,2012
'020902,6375,11.7,60.5,46.1,7.8,39.0,2012
'020904,731,1.1,31.3,20.4,3.4,74.0,2012
'020905,12498,8.0,58.3,49.1,7.8,38.8,2012
'020906,1938,16.3,52.1,20.1,2.1,59.8,2012
'020907,2988,11.2,52.5,26.4,5.1,58.3,2012
'020908,19118,16.5,26.9,26.7,6.8,43.8,2012
'020910,186,1.6,69.9,43.0,14.5,50.5,2012
'021803,453,52.1,94.0,41.9,17.9,4.2,2012
'021805,571,82.1,69.9,16.3,0.4,0.9,2012
'021901,10613,13.2,35.6,20.3,6.7,55.6,2012
'021902,15611,20.8,72.0,51.0,18.2,26.4,2012
'022004,113,0.0,69.0,66.4,32.7,31.9,2012
'022901,1103,0.7,51.7,65.4,9.7,31.4,2012
'022902,60,0.0,85.0,75.0,0.0,23.3,2012
'022903,16,0.0,31.3,75.0,12.5,18.8,2012
'023902,180,2.2,58.9,41.7,8.9,53.9,2012
'024901,1512,0.1,82.6,98.7,2.8,1.0,2012
'025901,1035,3.6,56.2,23.5,1.0,69.6,2012
'025902,3563,6.0,67.6,38.2,2.2,53.0,2012
'025904,217,1.8,54.8,29.0,1.4,65.4,2012
'025905,238,0.4,51.3,16.0,3.8,81.5,2012
'025906,208,1.0,74.5,10.1,0.0,84.6,2012
'025908,200,0.0,61.0,18.5,0.5,80.5,2012
'025909,1217,2.1,41.8,20.5,2.3,73.5,2012
'026901,1875,10.2,54.0,33.9,11.0,53.9,2012
'026902,464,24.1,68.3,27.4,5.8,45.5,2012
'026903,555,31.4,69.0,24.0,2.5,43.1,2012
'027903,3265,1.3,58.9,25.5,6.6,70.1,2012
'027904,4054,1.9,60.7,40.2,12.8,55.8,2012
'028902,4767,5.1,70.6,65.1,10.2,27.6,2012
'028903,1415,6.1,68.2,59.6,12.2,32.3,2012
'028906,226,7.5,75.2,39.8,2.7,51.8,2012
'029901,4229,2.1,62.9,61.4,9.2,30.9,2012
'030901,370,0.0,64.3,8.6,2.2,89.2,2012
'030902,1465,1.2,49.9,11.5,0.4,84.3,2012
'030903,300,0.7,64.3,20.7,0.7,77.3,2012
'030906,372,0.8,54.6,11.3,0.3,83.1,2012
'031803,426,1.4,76.3,83.3,12.0,11.3,2012
'031901,49593,0.1,96.0,98.8,31.4,0.8,2012
'031903,18464,0.5,77.5,90.6,13.5,7.9,2012
'031905,3698,0.1,85.8,96.5,13.0,2.9,2012
'031906,10295,0.2,76.7,96.1,22.3,3.1,2012
'031909,2561,0.4,89.9,90.6,31.9,7.9,2012
'031911,2188,0.0,85.1,97.3,15.9,2.6,2012
'031912,11373,0.1,82.9,98.9,23.3,0.9,2012
'031913,664,0.0,96.1,99.5,44.1,0.5,2012
'031914,1183,0.1,94.5,99.0,14.8,0.9,2012
'031916,3237,1.4,55.1,82.3,1.4,6.3,2012
'032902,2465,17.6,77.3,37.6,15.8,40.8,2012
'033901,132,0.8,37.1,9.8,0.8,84.1,2012
'033902,661,1.2,24.5,9.2,0.3,87.7,2012
'033904,381,0.5,46.2,8.7,0.0,88.7,2012
'034901,1710,36.0,62.2,6.0,1.6,54.9,2012
'034902,126,16.7,77.0,10.3,0.0,63.5,2012
'034903,1156,12.6,62.0,9.6,3.4,74.2,2012
'034905,824,20.9,67.5,7.8,2.3,67.8,2012
'034906,433,2.3,46.7,1.8,0.0,94.2,2012
'034907,1093,15.0,54.9,2.8,0.4,77.6,2012
'034909,273,4.8,58.2,3.3,1.1,89.7,2012
'035901,1172,2.2,87.5,84.0,17.5,13.2,2012
'035902,308,1.9,88.0,93.2,5.5,4.2,2012
'035903,232,0.4,19.4,7.8,1.7,90.1,2012
'036901,1205,15.9,55.4,27.1,8.1,50.8,2012
'036902,4398,3.3,23.6,19.6,2.3,74.1,2012
'036903,1318,8.2,57.8,35.9,18.4,53.1,2012
'037901,667,24.9,70.6,28.3,13.3,41.2,2012
'037904,4912,18.2,80.2,46.5,22.1,32.8,2012
'037907,2190,14.6,62.8,13.6,4.6,68.2,2012
'037908,489,5.3,92.2,80.8,30.7,13.1,2012
'037909,329,12.2,66.6,10.9,2.1,73.6,2012
'038901,1134,5.8,57.2,37.2,2.9,53.0,2012
'039901,47,0.0,44.7,12.8,0.0,76.6,2012
'039902,947,1.0,43.7,7.8,0.2,86.5,2012
'039903,462,0.6,49.1,8.9,0.6,86.1,2012
'039904,161,0.0,45.3,3.7,0.6,93.2,2012
'039905,94,0.0,46.8,5.3,0.0,92.6,2012
'040901,426,3.1,89.7,83.6,16.0,12.7,2012
'040902,285,1.1,55.4,40.4,4.9,55.1,2012
'041901,280,0.0,48.9,33.2,3.9,65.0,2012
'041902,232,0.0,65.1,36.2,2.2,63.8,2012
'042901,874,2.9,59.5,26.0,3.0,67.5,2012
'042903,262,3.4,72.1,29.8,0.0,62.2,2012
'042905,174,0.0,65.5,29.3,0.0,70.1,2012
'042906,74,4.1,91.9,29.7,0.0,64.9,2012
'043901,19364,10.1,16.7,13.3,6.7,57.9,2012
'043902,2343,6.1,44.1,27.1,7.8,62.2,2012
'043903,2010,3.4,31.0,25.6,5.4,66.3,2012
'043904,1442,4.3,48.9,27.0,5.3,65.4,2012
'043905,39903,10.6,12.3,15.0,4.6,57.6,2012
'043907,24572,12.0,29.0,25.9,9.9,55.1,2012
'043908,1593,5.5,23.8,16.8,3.5,73.1,2012
'043910,55386,11.0,25.9,21.9,12.0,42.8,2012
'043911,3243,6.0,59.3,37.2,13.6,53.4,2012
'043912,4839,8.2,13.2,14.3,4.8,71.2,2012
'043914,12879,13.5,27.5,21.2,9.3,54.8,2012
'043917,658,0.3,51.1,16.1,4.0,81.5,2012
'043918,1639,3.7,39.6,22.1,6.3,71.2,2012
'043919,3531,1.7,2.4,7.9,0.8,81.8,2012
'044902,554,2.7,70.6,46.9,9.9,48.2,2012
'044904,27,11.1,51.9,29.6,0.0,51.9,2012
'045902,1646,13.5,54.4,34.8,9.2,49.5,2012
'045903,1269,19.3,76.1,53.7,9.5,25.5,2012
'045905,550,16.0,59.3,43.5,15.3,36.5,2012
'046802,195,21.5,97.9,33.3,3.1,41.0,2012
'046901,7975,1.8,41.2,45.5,8.5,50.5,2012
'046902,17721,2.2,32.7,35.8,5.0,57.7,2012
'047901,1237,0.2,65.2,49.9,9.9,48.4,2012
'047902,657,0.5,58.6,35.8,3.8,61.5,2012
'047903,238,0.0,84.0,55.0,26.5,43.7,2012
'047905,111,0.0,68.5,19.8,0.0,79.3,2012
'048901,231,0.9,60.6,53.7,0.9,45.5,2012
'048903,214,0.9,75.7,51.4,4.2,44.4,2012
'049901,2789,6.3,77.5,53.7,18.9,34.0,2012
'049902,468,0.2,16.9,3.0,0.4,93.6,2012
'049903,673,0.0,44.4,16.8,3.3,78.6,2012
'049905,1154,1.1,50.2,8.8,1.6,87.4,2012
'049906,439,0.5,35.3,8.7,1.6,85.6,2012
'049907,535,0.2,10.8,4.9,0.0,92.3,2012
'049908,65,1.5,69.2,1.5,0.0,90.8,2012
'049909,57,0.0,36.8,8.8,0.0,87.7,2012
'050901,223,1.8,61.9,22.9,4.5,73.5,2012
'050902,2862,2.2,50.2,19.1,3.9,74.1,2012
'050904,164,0.0,66.5,31.1,0.6,63.4,2012
'050909,150,0.7,50.7,10.0,1.3,87.3,2012
'050910,8237,20.4,48.8,20.7,2.0,48.8,2012
'051901,217,16.1,65.9,37.8,0.9,42.4,2012
'052901,1030,2.8,43.8,69.2,8.3,27.2,2012
'053001,768,0.5,57.4,76.3,12.8,22.5,2012
'054901,408,3.7,72.8,66.9,0.5,27.9,2012
'054902,303,5.0,87.1,77.2,6.6,16.8,2012
'054903,569,0.5,79.1,76.8,0.9,22.5,2012
'055901,463,0.0,76.5,89.2,7.3,9.1,2012
'056901,1792,1.5,59.9,48.5,7.3,47.8,2012
'056902,151,1.3,66.9,41.1,15.9,55.6,2012
'057802,662,27.0,75.1,68.9,27.5,3.0,2012
'057803,1668,6.7,14.4,21.9,7.6,19.4,2012
'057804,2136,38.6,96.0,57.7,16.8,2.7,2012
'057805,249,2.0,61.8,70.3,41.4,23.3,2012
'057806,1703,19.5,64.4,43.9,13.3,31.2,2012
'057807,3939,48.3,51.6,26.5,7.3,20.5,2012
'057808,1444,22.9,44.9,32.3,24.2,2.3,2012
'057809,241,31.5,87.6,66.4,51.0,1.7,2012
'057810,537,80.4,78.6,17.9,8.0,0.6,2012
'057811,888,95.9,98.9,2.3,0.0,1.2,2012
'057813,1300,3.8,92.5,95.3,53.3,0.4,2012
'057814,583,47.3,100.0,43.1,12.7,6.9,2012
'057815,1757,39.7,93.7,50.9,48.7,8.7,2012
'057816,1570,98.3,84.6,1.4,0.8,0.0,2012
'057817,902,91.2,79.6,8.3,1.2,0.0,2012
'057819,182,37.9,94.5,39.0,32.4,6.6,2012
'057825,977,23.5,74.7,41.5,5.5,31.7,2012
'057827,592,37.3,84.0,60.0,38.0,1.5,2012
'057828,1488,14.3,56.2,31.1,5.3,48.9,2012
'057829,951,4.7,93.1,87.8,32.3,5.0,2012
'057830,956,12.4,89.0,85.8,36.7,0.8,2012
'057831,811,96.2,89.9,2.5,0.7,0.6,2012
'057832,144,31.3,74.3,45.1,4.2,18.8,2012
'057833,214,36.4,55.6,20.1,3.3,41.6,2012
'057834,483,40.2,57.8,46.0,5.6,10.6,2012
'057835,981,10.9,99.2,86.4,44.3,2.1,2012
'057836,308,99.7,75.0,0.3,0.0,0.0,2012
'057837,332,38.6,91.0,59.9,25.3,0.9,2012
'057838,1379,9.3,89.6,85.2,27.6,3.8,2012
'057839,743,1.3,93.5,93.4,53.3,4.7,2012
'057840,429,15.9,21.2,27.3,0.0,31.2,2012
'057841,221,17.6,95.0,62.9,55.2,17.2,2012
'057842,1264,5.2,93.8,93.7,49.1,0.4,2012
'057843,705,73.2,71.8,24.8,10.6,0.6,2012
'057844,406,33.0,52.7,4.2,20.9,21.7,2012
'057903,26340,16.0,62.3,53.1,22.4,18.5,2012
'057904,8139,64.3,63.8,22.7,5.5,8.1,2012
'057905,157085,24.4,86.1,68.7,39.2,4.7,2012
'057906,8921,78.0,68.6,16.4,6.3,3.7,2012
'057907,13055,41.4,74.7,48.1,13.6,7.0,2012
'057909,57954,17.1,60.6,48.8,21.7,23.4,2012
'057910,26516,17.1,72.6,63.1,25.8,14.0,2012
'057911,6770,0.4,0.0,4.7,0.7,89.6,2012
'057912,34672,12.5,81.7,71.4,38.1,10.9,2012
'057913,6160,76.1,78.7,19.2,7.9,3.1,2012
'057914,38174,24.7,68.3,49.6,18.5,20.8,2012
'057916,36946,23.2,57.1,38.7,23.0,28.4,2012
'057919,1222,6.3,11.2,10.6,2.5,55.2,2012
'057922,10645,4.9,10.3,13.4,8.1,49.5,2012
'058902,147,0.0,50.3,60.5,4.1,39.5,2012
'058905,253,0.4,39.9,37.9,7.1,60.1,2012
'058906,1875,3.8,75.6,77.8,6.1,16.5,2012
'058909,221,0.5,53.4,45.7,18.6,52.5,2012
'059901,4276,0.7,81.0,86.6,16.6,12.0,2012
'059902,135,0.7,63.7,67.4,10.4,31.1,2012
'060902,801,13.1,62.8,8.1,1.9,73.7,2012
'060914,196,30.6,81.6,4.1,0.0,61.2,2012
'061802,579,14.3,38.5,23.5,3.5,58.0,2012
'061803,72,8.3,20.8,19.4,0.0,65.3,2012
'061804,250,7.2,8.0,10.4,9.2,36.0,2012
'061901,24738,11.7,43.2,31.3,14.4,51.9,2012
'061902,51779,8.8,27.9,26.0,13.1,51.3,2012
'061903,1523,2.4,50.0,34.7,19.7,58.5,2012
'061905,1782,1.1,35.0,23.2,7.4,72.6,2012
'061906,1254,1.2,35.6,18.1,3.2,77.6,2012
'061907,1922,2.9,29.9,16.4,5.5,78.6,2012
'061908,2594,2.5,42.4,22.6,5.9,71.0,2012
'061910,1803,0.3,12.0,8.3,3.5,89.1,2012
'061911,16556,6.5,23.6,19.4,4.8,68.2,2012
'061912,4079,6.4,35.4,23.6,5.7,62.0,2012
'061914,6375,14.9,45.9,38.8,15.7,41.4,2012
'062901,1977,12.5,57.1,43.9,2.5,40.2,2012
'062902,123,1.6,59.3,46.3,0.0,52.0,2012
'062903,1595,9.5,72.0,57.9,12.4,31.2,2012
'062904,540,3.5,55.9,48.1,0.7,47.8,2012
'062905,64,3.1,76.6,42.2,7.8,54.7,2012
'062906,152,0.7,37.5,18.4,0.7,80.9,2012
'063903,288,1.4,56.6,48.6,0.0,49.0,2012
'063906,97,0.0,80.4,32.0,2.1,67.0,2012
'064903,2375,0.5,79.3,92.2,6.9,6.7,2012
'065901,498,10.8,58.0,15.5,1.0,69.7,2012
'065902,119,0.0,64.7,17.6,1.7,76.5,2012
'066005,38,0.0,84.2,94.7,42.1,5.3,2012
'066901,361,0.0,73.1,86.7,4.4,13.0,2012
'066902,1317,0.3,76.8,98.4,3.4,1.1,2012
'066903,859,0.1,63.7,87.8,5.4,11.1,2012
'067902,858,0.8,59.9,16.7,1.7,79.5,2012
'067903,1154,1.3,59.7,25.4,8.5,71.8,2012
'067904,316,0.3,70.3,39.2,3.5,57.6,2012
'067907,455,1.8,76.7,22.2,2.4,74.7,2012
'067908,197,0.0,71.1,19.3,4.1,78.7,2012
'068801,703,5.7,60.5,62.2,0.0,29.7,2012
'068802,250,2.8,20.8,28.8,0.0,64.8,2012
'068901,28398,4.1,57.1,69.7,12.9,23.8,2012
'069901,281,0.0,74.0,81.5,6.8,18.5,2012
'069902,285,0.0,75.1,48.8,2.1,49.5,2012
'070801,420,25.2,67.4,27.1,6.7,45.0,2012
'070901,298,1.3,68.5,41.6,5.7,54.7,2012
'070903,5837,11.3,65.7,53.5,13.3,33.4,2012
'070905,2448,7.5,80.3,65.6,22.1,25.2,2012
'070907,563,16.0,64.8,30.4,7.1,51.0,2012
'070908,7521,4.5,25.6,20.1,3.3,71.5,2012
'070909,217,24.0,77.9,26.7,9.7,43.3,2012
'070910,1079,1.2,52.6,39.0,9.0,58.6,2012
'070911,5505,16.4,42.1,30.4,6.5,50.1,2012
'070912,7500,12.0,52.0,34.3,7.2,50.6,2012
'070915,1034,1.9,40.0,16.6,4.4,78.3,2012
'071801,871,3.1,46.3,82.4,17.6,10.0,2012
'071803,298,0.7,91.6,90.6,7.4,8.1,2012
'071804,400,0.8,70.5,93.8,5.8,4.8,2012
'071806,1730,6.9,64.7,71.7,14.1,12.5,2012
'071807,217,0.0,86.6,97.7,77.4,2.3,2012
'071809,131,0.8,56.5,90.8,32.1,6.1,2012
'071901,11830,0.9,86.7,94.9,35.7,3.8,2012
'071902,63794,4.1,71.4,82.6,25.3,10.9,2012
'071903,2422,0.0,90.9,99.0,36.4,0.9,2012
'071904,4137,0.1,90.8,98.7,49.0,1.1,2012
'071905,44131,0.8,81.6,96.6,23.7,2.2,2012
'071906,844,1.5,100.0,89.0,25.5,9.1,2012
'071907,5995,0.9,74.7,93.9,27.5,4.5,2012
'071908,1354,0.0,94.3,98.4,39.3,1.3,2012
'071909,43398,2.1,72.4,90.9,20.5,5.6,2012
'072801,3888,9.1,73.4,59.2,33.2,29.4,2012
'072802,170,4.1,85.9,53.5,3.5,40.6,2012
'072901,61,0.0,73.8,65.6,24.6,32.8,2012
'072902,1275,1.2,64.5,54.0,19.8,43.4,2012
'072903,3580,1.0,50.8,30.1,8.9,65.1,2012
'072904,112,0.0,28.6,4.5,0.9,93.8,2012
'072908,196,0.0,44.9,17.3,2.6,79.6,2012
'072909,238,0.0,58.4,50.4,19.7,47.5,2012
'072910,118,0.0,44.9,14.4,0.8,82.2,2012
'073901,503,17.9,83.3,55.5,15.9,24.5,2012
'073903,1079,55.5,90.8,33.1,10.5,9.5,2012
'073904,155,0.0,25.2,29.0,0.6,69.7,2012
'073905,725,13.9,64.7,36.4,2.8,47.4,2012
'074903,1916,6.9,66.9,19.4,6.4,69.0,2012
'074904,327,1.8,46.2,4.9,0.6,90.2,2012
'074905,245,0.8,52.7,11.8,2.0,82.9,2012
'074907,581,11.0,63.2,14.3,5.7,68.8,2012
'074909,882,5.8,59.0,14.1,3.4,77.3,2012
'074911,291,0.0,45.7,3.1,0.3,90.4,2012
'074912,535,2.8,41.9,14.2,2.1,79.8,2012
'074917,479,1.3,45.1,7.5,3.5,88.5,2012
'075901,584,2.9,60.6,56.2,14.4,40.1,2012
'075902,1857,9.4,53.4,35.2,11.3,52.0,2012
'075903,702,15.8,53.6,35.5,9.7,46.0,2012
'075906,202,1.0,25.7,8.9,1.0,89.6,2012
'075908,252,3.2,27.4,19.0,7.9,73.0,2012
'076903,269,0.7,53.2,32.7,1.5,66.2,2012
'076904,310,4.2,63.2,41.3,2.3,51.0,2012
'077901,841,4.5,72.3,76.6,8.9,18.4,2012
'077902,535,0.7,69.9,74.6,3.2,24.7,2012
'078901,211,4.3,66.4,24.2,0.0,69.7,2012
'079901,25201,18.6,47.3,46.1,14.3,28.6,2012
'079906,2664,4.1,37.2,40.8,9.1,53.0,2012
'079907,68964,29.4,38.0,26.2,14.0,19.6,2012
'079910,3157,39.2,65.0,42.5,13.5,5.5,2012
'080901,1565,5.2,57.3,23.1,8.4,67.7,2012
'081902,1775,16.6,49.4,20.1,6.4,59.6,2012
'081904,1235,14.0,50.4,24.9,5.6,58.4,2012
'081905,480,15.4,51.3,15.2,2.5,67.9,2012
'081906,157,5.7,40.8,10.2,2.5,80.3,2012
'082902,982,0.0,76.8,91.1,2.4,8.1,2012
'082903,2212,0.5,80.2,91.6,5.1,7.2,2012
'083901,598,8.5,68.2,77.1,15.4,13.7,2012
'083902,109,0.0,53.2,49.5,5.5,49.5,2012
'083903,2505,1.1,52.3,43.4,11.2,54.1,2012
'084801,411,79.1,74.0,11.7,0.0,4.6,2012
'084802,674,12.6,84.3,65.3,31.8,17.7,2012
'084804,225,68.0,75.6,20.9,0.0,7.1,2012
'084805,356,48.3,68.5,24.4,0.3,22.8,2012
'084901,9320,15.0,64.3,46.7,10.3,32.9,2012
'084902,6406,23.6,72.8,45.9,15.9,25.0,2012
'084903,180,1.1,63.9,9.4,1.1,82.8,2012
'084904,2980,70.1,76.2,19.5,5.8,8.0,2012
'084906,5905,19.7,66.3,42.2,6.9,36.0,2012
'084908,1437,42.2,83.6,26.9,5.4,27.9,2012
'084909,4597,0.5,35.7,18.2,2.0,79.1,2012
'084910,39037,8.3,28.1,26.0,8.1,52.3,2012
'084911,5885,2.0,8.0,15.0,2.2,75.6,2012
'085902,807,5.1,65.2,55.6,6.7,36.7,2012
'085903,159,1.3,74.2,56.0,0.6,41.5,2012
'086024,21,0.0,0.0,33.3,0.0,66.7,2012
'086901,2919,0.0,53.8,46.2,11.0,51.8,2012
'086902,563,0.4,41.0,14.9,1.4,83.8,2012
'087901,281,0.0,50.2,49.1,11.4,50.9,2012
'088902,1340,4.9,51.6,49.3,2.8,43.4,2012
'089901,2738,8.0,69.5,63.6,12.5,27.5,2012
'089903,1042,1.2,82.1,72.8,10.8,25.3,2012
'089905,287,16.4,85.4,78.4,19.2,4.5,2012
'090902,182,0.5,53.3,14.3,2.7,82.4,2012
'090903,212,0.0,46.7,13.7,1.9,85.8,2012
'090904,3637,3.4,59.6,41.4,11.2,52.1,2012
'090905,49,0.0,2.0,24.5,0.0,75.5,2012
'091901,774,0.3,37.2,5.2,0.0,89.7,2012
'091902,550,2.4,41.3,12.7,2.9,81.5,2012
'091903,4392,11.8,62.4,9.5,4.1,67.6,2012
'091905,1025,1.5,44.3,11.4,5.0,81.8,2012
'091906,6900,13.8,66.0,33.3,15.3,46.2,2012
'091907,160,0.0,65.0,27.5,13.1,68.1,2012
'091908,1297,1.9,25.4,10.6,2.6,85.7,2012
'091909,1494,0.7,47.7,10.8,2.2,84.3,2012
'091910,759,6.1,43.2,9.9,2.0,80.4,2012
'091913,1310,0.4,42.3,5.5,0.3,86.2,2012
'091914,822,0.5,48.3,8.0,2.8,84.8,2012
'091917,834,0.2,33.5,21.3,5.2,73.9,2012
'091918,769,1.7,41.1,2.6,0.1,87.9,2012
'092801,165,5.5,35.2,16.4,0.0,73.3,2012
'092901,2008,20.4,67.7,12.4,3.1,61.1,2012
'092902,3907,17.3,59.2,27.1,13.4,50.7,2012
'092903,8558,40.4,68.5,34.1,15.0,21.5,2012
'092904,4711,19.7,57.2,28.5,13.1,48.9,2012
'092906,1274,6.0,47.1,21.3,8.6,69.0,2012
'092907,1927,10.3,33.4,10.5,3.8,74.5,2012
'092908,1446,2.9,34.2,6.5,1.7,87.1,2012
'093901,725,8.6,45.5,15.2,4.4,73.9,2012
'093903,483,3.7,47.8,14.7,0.6,81.0,2012
'093904,2971,25.9,77.5,45.2,15.8,27.9,2012
'093905,133,4.5,64.7,13.5,0.0,78.9,2012
'094901,7391,5.7,68.4,65.9,8.5,26.7,2012
'094902,13014,10.7,27.6,36.9,3.1,45.1,2012
'094903,1598,1.4,44.2,43.8,2.3,52.8,2012
'094904,1370,2.0,44.2,36.2,3.5,58.9,2012
'095901,763,1.7,55.8,56.6,2.0,40.0,2012
'095902,125,0.0,73.6,60.0,6.4,39.2,2012
'095903,682,3.5,73.2,67.3,6.2,27.4,2012
'095904,280,0.7,76.1,79.3,13.9,19.6,2012
'095905,5777,4.1,72.4,76.7,7.1,17.6,2012
'096904,557,7.7,71.1,57.1,11.7,33.2,2012
'096905,225,2.7,55.6,36.4,5.3,59.6,2012
'097902,785,0.6,56.3,17.3,4.5,79.0,2012
'097903,580,0.0,56.4,24.7,7.2,74.7,2012
'098901,395,0.0,56.7,51.1,23.0,47.8,2012
'098903,122,0.0,53.3,35.2,13.1,64.8,2012
'098904,817,0.1,59.1,64.6,20.9,33.0,2012
'099902,190,1.6,76.8,25.3,11.6,65.8,2012
'099903,531,5.6,74.0,28.4,1.1,60.5,2012
'100903,1333,12.7,50.9,4.2,1.1,80.9,2012
'100904,2808,17.6,56.4,6.3,1.5,72.0,2012
'100905,2036,10.0,35.7,7.2,2.4,81.8,2012
'100907,3877,0.3,30.0,7.1,1.0,89.8,2012
'100908,610,0.8,50.3,3.0,0.3,94.9,2012
