CAMPUS,YEAR,CA0GM*R,CA0GM*N
'220905152,1997,,
'220905153,1997,,
'220905154,1997,,
'220905156,1997,,
'220905157,1997,,
'220905159,1997,,
'220905160,1997,,
'220905161,1997,,
'220905162,1997,,
'220905163,1997,,
'220905165,1997,,
'220905166,1997,,
'220905167,1997,,
'220905168,1997,,
'220905169,1997,,
'220905171,1997,,
'220905172,1997,,
'220905175,1997,,
'220905176,1997,,
'220905177,1997,,
'220905178,1997,,
'220905180,1997,,
'220905184,1997,,
'220905186,1997,,
'220905187,1997,,
'220905188,1997,,
'220905190,1997,,
'220905203,1997,,
'220905206,1997,,
'220905207,1997,,
'220905208,1997,,
'220905209,1997,,
'220905210,1997,,
'220905211,1997,,
'220905212,1997,,
'220905213,1997,,
'220905216,1997,,
'220905230,1997,,
'220905231,1997,,
'220905232,1997,,
'220905233,1997,,
'220905250,1997,,
'220906001,1997,,
'220906003,1997,,
'220906004,1997,,
'220906005,1997,,
'220906006,1997,,
'220906041,1997,,
'220906042,1997,,
'220906043,1997,,
'220906044,1997,,
'220906101,1997,,
'220906102,1997,,
'220906103,1997,,
'220906104,1997,,
'220906105,1997,,
'220906106,1997,,
'220906107,1997,,
'220906108,1997,,
'220906109,1997,,
'220906110,1997,,
'220906111,1997,,
'220907001,1997,,
'220907002,1997,,
'220907039,1997,,
'220907041,1997,,
'220907042,1997,,
'220907101,1997,,
'220907102,1997,,
'220907103,1997,,
'220907104,1997,,
'220907105,1997,,
'220907106,1997,,
'220907107,1997,,
'220907108,1997,,
'220907109,1997,,
'220908001,1997,,
'220908006,1997,,
'220908041,1997,,
'220908042,1997,,
'220908101,1997,,
'220908102,1997,,
'220908103,1997,,
'220908105,1997,,
'220908106,1997,,
'220908107,1997,,
'220908201,1997,,
'220908202,1997,,
'220908301,1997,,
'220909001,1997,,
'220910001,1997,,
'220910005,1997,,
'220910041,1997,,
'220910101,1997,,
'220910102,1997,,
'220912001,1997,,
'220912041,1997,,
'220912042,1997,,
'220912101,1997,,
'220912102,1997,,
'220912103,1997,,
'220912104,1997,,
'220912105,1997,,
'220912106,1997,,
'220912107,1997,,
'220914001,1997,,
'220914041,1997,,
'220914101,1997,,
'220914102,1997,,
'220914103,1997,,
'220915001,1997,,
'220915041,1997,,
'220915102,1997,,
'220915103,1997,,
'220915104,1997,,
'220915105,1997,,
'220915106,1997,,
'220915107,1997,,
'220916001,1997,,
'220916002,1997,,
'220916005,1997,,
'220916041,1997,,
'220916042,1997,,
'220916043,1997,,
'220916044,1997,,
'220916045,1997,,
'220916102,1997,,
'220916103,1997,,
'220916105,1997,,
'220916106,1997,,
'220916107,1997,,
'220916108,1997,,
'220916110,1997,,
'220916111,1997,,
'220916112,1997,,
'220916113,1997,,
'220916114,1997,,
'220916115,1997,,
'220916116,1997,,
'220916117,1997,,
'220916118,1997,,
'220916119,1997,,
'220916120,1997,,
'220916121,1997,,
'220916122,1997,,
'220916303,1997,,
'220917001,1997,,
'220917003,1997,,
'220917004,1997,,
'220917041,1997,,
'220917101,1997,,
'220917102,1997,,
'220917104,1997,,
'220918001,1997,,
'220918002,1997,,
'220918003,1997,,
'220918041,1997,,
'220918101,1997,,
'220918102,1997,,
'220918103,1997,,
'220918104,1997,,
'220918105,1997,,
'220919001,1997,,
'220919041,1997,,
'220919101,1997,,
'220919102,1997,,
'220919103,1997,,
'220919105,1997,,
'220919106,1997,,
'220920001,1997,,
'220920002,1997,,
'220920041,1997,,
'220920101,1997,,
'220920102,1997,,
'220920103,1997,,
'220920104,1997,,
'221901001,1997,,
'221901002,1997,,
'221901003,1997,,
'221901004,1997,,
'221901006,1997,,
'221901041,1997,,
'221901042,1997,,
'221901043,1997,,
'221901044,1997,,
'221901045,1997,,
'221901046,1997,,
'221901047,1997,,
'221901101,1997,,
'221901102,1997,,
'221901103,1997,,
'221901104,1997,,
'221901106,1997,,
'221901107,1997,,
'221901108,1997,,
'221901110,1997,,
'221901112,1997,,
'221901113,1997,,
'221901114,1997,,
'221901116,1997,,
'221901117,1997,,
'221901118,1997,,
'221901120,1997,,
'221901121,1997,,
'221901122,1997,,
'221901123,1997,,
'221901124,1997,,
'221901125,1997,,
'221901126,1997,,
'221901127,1997,,
'221901128,1997,,
'221901129,1997,,
'221901139,1997,,
'221901141,1997,,
'221901150,1997,,
'221901151,1997,,
'221901152,1997,,
'221901153,1997,,
'221904001,1997,,
'221904041,1997,,
'221904102,1997,,
'221904103,1997,,
'221904104,1997,,
'221905001,1997,,
'221905002,1997,,
'221911001,1997,,
'221911002,1997,,
'221911101,1997,,
'221911102,1997,,
'221912001,1997,,
'221912041,1997,,
'221912101,1997,,
'221912102,1997,,
'221912103,1997,,
'221912104,1997,,
'222901001,1997,,
'222901041,1997,,
'222901101,1997,,
'223901001,1997,,
'223901002,1997,,
'223901041,1997,,
'223901101,1997,,
'223901102,1997,,
'223901104,1997,,
'223902001,1997,,
'223903001,1997,,
'223904001,1997,,
'224901001,1997,,
'224901101,1997,,
'224902001,1997,,
'225902001,1997,,
'225902002,1997,,
'225902041,1997,,
'225902101,1997,,
'225902102,1997,,
'225902103,1997,,
'225902104,1997,,
'225902105,1997,,
'225905101,1997,,
'225906001,1997,,
'225906041,1997,,
'225906101,1997,,
'225907101,1997,,
'226901001,1997,,
'226901101,1997,,
'226901150,1997,,
'226901180,1997,,
'226901181,1997,,
'226901195,1997,,
'226901199,1997,,
'226903001,1997,,
'226903002,1997,,
'226903038,1997,,
'226903040,1997,,
'226903041,1997,,
'226903042,1997,,
'226903043,1997,,
'226903044,1997,,
'226903101,1997,,
'226903102,1997,,
'226903103,1997,,
'226903104,1997,,
'226903105,1997,,
'226903106,1997,,
'226903108,1997,,
'226903109,1997,,
'226903110,1997,,
'226903111,1997,,
'226903112,1997,,
'226903113,1997,,
'226903114,1997,,
'226903115,1997,,
'226903116,1997,,
'226903117,1997,,
'226903118,1997,,
'226903119,1997,,
'226903120,1997,,
'226903121,1997,,
'226903122,1997,,
'226905001,1997,,
'226905002,1997,,
'226905101,1997,,
'226905180,1997,,
'226906001,1997,,
'226906002,1997,,
'226906041,1997,,
'226906101,1997,,
'226906150,1997,,
'226906180,1997,,
'226906181,1997,,
'226906200,1997,,
'226907001,1997,,
'226907002,1997,,
'226907041,1997,,
'226907101,1997,,
'226907195,1997,,
'226907200,1997,,
'226907201,1997,,
'226907202,1997,,
'226908001,1997,,
'226908101,1997,,
'226908190,1997,,
'226908200,1997,,
'227801001,1997,,
'227802101,1997,,
'227901002,1997,,
'227901003,1997,,
'227901004,1997,,
'227901005,1997,,
'227901006,1997,,
'227901007,1997,,
'227901008,1997,,
'227901009,1997,,
'227901010,1997,,
'227901013,1997,,
'227901033,1997,,
'227901034,1997,,
'227901035,1997,,
'227901037,1997,,
'227901043,1997,,
'227901044,1997,,
'227901045,1997,,
'227901046,1997,,
'227901047,1997,,
'227901048,1997,,
'227901049,1997,,
'227901051,1997,,
'227901052,1997,,
'227901053,1997,,
'227901054,1997,,
'227901055,1997,,
'227901057,1997,,
'227901058,1997,,
'227901059,1997,,
'227901101,1997,,
'227901102,1997,,
'227901103,1997,,
'227901104,1997,,
'227901105,1997,,
'227901106,1997,,
'227901107,1997,,
'227901108,1997,,
'227901109,1997,,
'227901110,1997,,
'227901111,1997,,
'227901112,1997,,
'227901113,1997,,
'227901114,1997,,
'227901115,1997,,
'227901116,1997,,
'227901117,1997,,
'227901118,1997,,
'227901119,1997,,
'227901120,1997,,
'227901121,1997,,
'227901122,1997,,
'227901123,1997,,
'227901124,1997,,
'227901125,1997,,
'227901126,1997,,
'227901127,1997,,
'227901128,1997,,
'227901129,1997,,
'227901130,1997,,
'227901132,1997,,
'227901133,1997,,
'227901136,1997,,
'227901138,1997,,
'227901139,1997,,
'227901140,1997,,
'227901141,1997,,
'227901142,1997,,
'227901143,1997,,
'227901144,1997,,
'227901145,1997,,
'227901146,1997,,
'227901147,1997,,
'227901148,1997,,
'227901149,1997,,
'227901150,1997,,
'227901151,1997,,
'227901152,1997,,
'227901154,1997,,
'227901155,1997,,
'227901156,1997,,
'227901157,1997,,
'227901158,1997,,
'227901159,1997,,
'227901160,1997,,
'227901161,1997,,
'227901162,1997,,
'227901166,1997,,
'227901168,1997,,
'227901170,1997,,
'227901171,1997,,
'227901172,1997,,
'227901175,1997,,
'227901176,1997,,
'227901178,1997,,
'227901179,1997,,
'227901180,1997,,
'227901250,1997,,
'227901251,1997,,
'227901253,1997,,
'227901258,1997,,
'227904001,1997,,
'227904002,1997,,
'227904003,1997,,
'227904041,1997,,
'227904042,1997,,
'227904043,1997,,
'227904044,1997,,
'227904101,1997,,
'227904102,1997,,
'227904103,1997,,
'227904104,1997,,
'227904105,1997,,
'227904106,1997,,
'227904107,1997,,
'227904108,1997,,
'227904109,1997,,
'227907001,1997,,
'227907002,1997,,
'227907041,1997,,
'227907101,1997,,
'227907102,1997,,
'227907103,1997,,
'227909001,1997,,
'227909041,1997,,
'227909042,1997,,
'227909101,1997,,
'227909102,1997,,
'227909103,1997,,
'227909104,1997,,
'227909105,1997,,
'227910001,1997,,
'227910002,1997,,
'227910041,1997,,
'227910101,1997,,
'227910106,1997,,
'227910107,1997,,
'227910108,1997,,
'227910109,1997,,
'227912001,1997,,
'227912041,1997,,
'227912101,1997,,
'227913001,1997,,
'227913041,1997,,
'227913101,1997,,
'227913102,1997,,
'228901001,1997,,
'228901102,1997,,
'228901199,1997,,
'228903001,1997,,
'228903002,1997,,
'228903041,1997,,
'228903103,1997,,
'228904001,1997,,
'228904041,1997,,
'228904101,1997,,
'228905001,1997,,
'228905041,1997,,
'228905101,1997,,
'229901001,1997,,
'229901041,1997,,
'229901101,1997,,
'229903001,1997,,
'229903041,1997,,
'229903102,1997,,
'229903103,1997,,
'229904001,1997,,
'229904041,1997,,
'229904101,1997,,
'229904103,1997,,
'229905001,1997,,
'229905101,1997,,
'229906001,1997,,
'229906101,1997,,
'230901001,1997,,
'230901041,1997,,
'230901101,1997,,
'230902002,1997,,
'230902041,1997,,
'230902102,1997,,
'230902103,1997,,
'230903001,1997,,
'230903041,1997,,
'230903102,1997,,
'230904001,1997,,
'230904101,1997,,
'230905001,1997,,
'230905041,1997,,
'230905101,1997,,
'230906001,1997,,
'230906041,1997,,
'230906101,1997,,
'230908001,1997,,
'230908101,1997,,
'231901001,1997,,
'231901041,1997,,
'231901102,1997,,
'231902001,1997,,
'231902101,1997,,
'232901001,1997,,
'232901111,1997,,
'232902001,1997,,
'232902041,1997,,
'232902101,1997,,
'232903001,1997,,
'232903002,1997,,
'232903044,1997,,
'232903045,1997,,
'232903101,1997,,
'232903102,1997,,
'232903103,1997,,
'232903104,1997,,
'232903107,1997,,
'232903109,1997,,
'232904001,1997,,
'233901001,1997,,
'233901002,1997,,
'233901041,1997,,
'233901042,1997,,
'233901101,1997,,
'233901102,1997,,
'233901103,1997,,
'233901104,1997,,
'233901105,1997,,
'233901106,1997,,
'233901107,1997,,
'233901108,1997,,
'233901110,1997,,
'233901111,1997,,
'233901112,1997,,
'233903001,1997,,
'234902001,1997,,
'234902041,1997,,
'234902101,1997,,
'234902102,1997,,
'234902199,1997,,
'234903001,1997,,
'234903041,1997,,
'234903101,1997,,
'234904001,1997,,
'234904041,1997,,
'234904101,1997,,
'234904102,1997,,
'234905001,1997,,
'234905002,1997,,
'234905101,1997,,
'234906001,1997,,
'234906041,1997,,
'234906101,1997,,
'234906102,1997,,
'234907002,1997,,
'234907041,1997,,
'234907101,1997,,
'234907102,1997,,
'234909001,1997,,
'234909101,1997,,
'235901001,1997,,
'235901101,1997,,
'235901103,1997,,
'235902001,1997,,
'235902002,1997,,
'235902006,1997,,
'235902041,1997,,
'235902042,1997,,
'235902043,1997,,
'235902101,1997,,
'235902102,1997,,
'235902103,1997,,
'235902105,1997,,
'235902106,1997,,
'235902108,1997,,
'235902110,1997,,
'235902111,1997,,
'235902112,1997,,
'235902113,1997,,
'235902114,1997,,
'235902115,1997,,
'235902117,1997,,
'235902118,1997,,
'235902120,1997,,
'235902121,1997,,
'235904101,1997,,
'236901002,1997,,
'236901003,1997,,
'236901042,1997,,
'236901102,1997,,
'236902002,1997,,
'236902004,1997,,
'236902041,1997,,
'236902042,1997,,
'236902101,1997,,
'236902102,1997,,
'236902103,1997,,
'236902104,1997,,
'236902105,1997,,
'236902106,1997,,
'236902107,1997,,
'237902001,1997,,
'237902041,1997,,
'237902101,1997,,
'237902102,1997,,
'237904002,1997,,
'237904041,1997,,
'237904101,1997,,
'237904102,1997,,
'237904103,1997,,
'237905002,1997,,
'237905041,1997,,
'237905101,1997,,
'237905102,1997,,
'237905103,1997,,
'238902001,1997,,
'238902041,1997,,
'238902104,1997,,
'238902105,1997,,
'238902107,1997,,
'238902108,1997,,
'238902109,1997,,
'238904001,1997,,
'238904041,1997,,
'238904101,1997,,
'239901001,1997,,
'239901002,1997,,
'239901041,1997,,
'239901101,1997,,
'239901102,1997,,
'239901103,1997,,
'239901104,1997,,
'239903001,1997,,
'239903101,1997,,
'240901001,1997,,
'240901002,1997,,
'240901003,1997,,
'240901007,1997,,
'240901041,1997,,
'240901042,1997,,
'240901043,1997,,
'240901044,1997,,
'240901101,1997,,
'240901102,1997,,
'240901104,1997,,
'240901105,1997,,
'240901106,1997,,
'240901107,1997,,
'240901108,1997,,
'240901109,1997,,
'240901110,1997,,
'240901111,1997,,
'240901112,1997,,
'240901113,1997,,
'240901114,1997,,
'240901115,1997,,
'240901116,1997,,
'240901119,1997,,
'240901120,1997,,
'240901121,1997,,
'240901122,1997,,
'240901123,1997,,
'240901124,1997,,
'240902101,1997,,
'240903001,1997,,
'240903002,1997,,
'240903003,1997,,
'240903004,1997,,
'240903006,1997,,
'240903041,1997,,
'240903043,1997,,
'240903044,1997,,
'240903045,1997,,
'240903046,1997,,
'240903047,1997,,
'240903048,1997,,
'240903049,1997,,
'240903050,1997,,
'240903103,1997,,
'240903105,1997,,
'240903107,1997,,
'240903109,1997,,
'240903110,1997,,
'240903111,1997,,
'240903112,1997,,
'240903113,1997,,
'240903114,1997,,
'240903115,1997,,
'240903116,1997,,
'240903117,1997,,
'240903118,1997,,
'240903119,1997,,
'240903121,1997,,
'240903122,1997,,
'240903123,1997,,
'240904001,1997,,
'240904041,1997,,
'240904102,1997,,
'241901001,1997,,
'241901041,1997,,
'241901101,1997,,
'241902001,1997,,
'241902041,1997,,
'241902101,1997,,
'241903001,1997,,
'241903041,1997,,
'241903102,1997,,
'241903103,1997,,
'241903107,1997,,
'241904001,1997,,
'241904041,1997,,
'241904102,1997,,
'241904103,1997,,
'241904104,1997,,
'241906001,1997,,
'241906101,1997,,
'242902001,1997,,
'242903001,1997,,
'242904001,1997,,
'242905001,1997,,
'242906001,1997,,
'243901001,1997,,
'243901002,1997,,
'243901041,1997,,
'243901101,1997,,
'243901103,1997,,
'243901104,1997,,
'243902001,1997,,
'243902041,1997,,
'243902101,1997,,
'243903001,1997,,
'243903041,1997,,
'243903101,1997,,
'243903103,1997,,
'243905001,1997,,
'243905002,1997,,
'243905004,1997,,
'243905006,1997,,
'243905007,1997,,
'243905041,1997,,
'243905045,1997,,
'243905047,1997,,
'243905048,1997,,
'243905101,1997,,
'243905102,1997,,
'243905103,1997,,
'243905105,1997,,
'243905107,1997,,
'243905108,1997,,
'243905109,1997,,
'243905110,1997,,
'243905111,1997,,
'243905112,1997,,
'243905114,1997,,
'243905115,1997,,
'243905116,1997,,
'243905117,1997,,
'243905118,1997,,
'243905119,1997,,
'243905120,1997,,
'243905121,1997,,
'243905123,1997,,
'243905125,1997,,
'243905126,1997,,
'243906101,1997,,
'244901001,1997,,
'244903001,1997,,
'244903002,1997,,
'244903041,1997,,
'244903101,1997,,
'244903104,1997,,
'244903105,1997,,
'244905001,1997,,
'245901101,1997,,
'245902001,1997,,
'245902041,1997,,
'245902104,1997,,
'245902105,1997,,
'245902106,1997,,
'245903001,1997,,
'245903002,1997,,
'245903041,1997,,
'245903102,1997,,
'245903105,1997,,
'245904002,1997,,
'245904041,1997,,
'245904101,1997,,
'246902001,1997,,
'246902041,1997,,
'246902101,1997,,
'246904001,1997,,
'246904002,1997,,
'246904003,1997,,
'246904040,1997,,
'246904041,1997,,
'246904101,1997,,
'246904102,1997,,
'246904103,1997,,
'246904104,1997,,
'246904105,1997,,
'246904106,1997,,
'246904197,1997,,
'246904198,1997,,
'246904199,1997,,
'246905001,1997,,
'246906001,1997,,
'246906101,1997,,
'246907001,1997,,
'246907041,1997,,
'246907101,1997,,
'246908001,1997,,
'246908002,1997,,
'246908003,1997,,
'246908041,1997,,
'246908101,1997,,
'246909001,1997,,
'246909002,1997,,
'246909003,1997,,
'246909004,1997,,
'246909006,1997,,
'246909041,1997,,
'246909042,1997,,
'246909043,1997,,
'246909044,1997,,
'246909045,1997,,
'246909046,1997,,
'246909047,1997,,
'246909101,1997,,
'246909105,1997,,
'246909106,1997,,
'246909107,1997,,
'246909108,1997,,
'246909109,1997,,
'246909110,1997,,
'246909111,1997,,
'246909113,1997,,
'246909114,1997,,
'246909115,1997,,
'246909116,1997,,
'246909117,1997,,
'246909118,1997,,
'246909119,1997,,
'246909120,1997,,
'246909121,1997,,
'246909122,1997,,
'246909123,1997,,
'246909124,1997,,
'246909126,1997,,
'246911001,1997,,
'246911041,1997,,
'246911101,1997,,
'246911102,1997,,
'246912001,1997,,
'246912101,1997,,
'246913001,1997,,
'246913041,1997,,
'246913042,1997,,
'246913101,1997,,
'246913102,1997,,
'246913103,1997,,
'246913104,1997,,
'246913105,1997,,
'246913106,1997,,
'246913107,1997,,
'246914101,1997,,
'247901001,1997,,
'247901002,1997,,
'247901041,1997,,
'247901102,1997,,
'247901103,1997,,
'247903001,1997,,
'247903002,1997,,
'247903041,1997,,
'247903101,1997,,
'247904001,1997,,
'247904002,1997,,
'247904041,1997,,
'247904101,1997,,
'247906001,1997,,
'247906041,1997,,
'247906101,1997,,
'248901001,1997,,
'248901041,1997,,
'248901102,1997,,
'248901104,1997,,
'248902001,1997,,
'248902101,1997,,
'249901001,1997,,
'249901041,1997,,
'249901101,1997,,
'249902001,1997,,
'249902041,1997,,
'249902101,1997,,
'249902110,1997,,
'249903001,1997,,
'249903041,1997,,
'249903101,1997,,
'249903102,1997,,
'249904001,1997,,
'249904041,1997,,
'249904101,1997,,
'249905001,1997,,
'249905041,1997,,
'249905101,1997,,
'249905102,1997,,
'249906001,1997,,
'249906002,1997,,
'249906041,1997,,
'249906101,1997,,
'249908001,1997,,
'250902001,1997,,
'250902002,1997,,
'250902041,1997,,
'250902101,1997,,
'250903001,1997,,
'250903041,1997,,
'250903101,1997,,
'250903102,1997,,
'250904001,1997,,
'250904002,1997,,
'250904041,1997,,
'250904101,1997,,
'250904102,1997,,
'250905001,1997,,
'250906001,1997,,
'250906002,1997,,
'250906101,1997,,
'250907001,1997,,
'250907041,1997,,
'250907103,1997,,
'251901001,1997,,
'251901002,1997,,
'251901041,1997,,
'251901101,1997,,
'251901102,1997,,
'251902001,1997,,
'251902041,1997,,
'251902101,1997,,
'252901001,1997,,
'252901002,1997,,
'252901041,1997,,
'252901101,1997,,
'252901104,1997,,
'252901105,1997,,
'252902001,1997,,
'252902101,1997,,
'252903001,1997,,
'252903041,1997,,
'252903101,1997,,
'253901001,1997,,
'253901041,1997,,
'253901101,1997,,
