CAMPUS,YEAR,CAHEE*R,CAHEC#R,CAHEC*R,CAHEE#R
'120902001,2010,,,,
'120902041,2010,,,,
'120902101,2010,,,,
'120905001,2010,,,,
'120905041,2010,,,,
'120905101,2010,,,,
'120905102,2010,,,,
'121902001,2010,,,,
'121902101,2010,,,,
'121903001,2010,,,,
'121903041,2010,,,,
'121903101,2010,,,,
'121904001,2010,,,,
'121904002,2010,,,,
'121904043,2010,,,,
'121904103,2010,,,,
'121904104,2010,,,,
'121904105,2010,,,,
'121905001,2010,,,,
'121905041,2010,,,,
'121905103,2010,,,,
'121906001,2010,,,,
'121906002,2010,,,,
'121906041,2010,,,,
'121906101,2010,,,,
'122901001,2010,,,,
'122901002,2010,,,,
'122901101,2010,,,,
'122902001,2010,,,,
'123803101,2010,,,,
'123803103,2010,,,,
'123804001,2010,,,,
'123805001,2010,,,,
'123806001,2010,,,,
'123905001,2010,,,,
'123905003,2010,,,,
'123905041,2010,,,,
'123905042,2010,,,,
'123905101,2010,,,,
'123905102,2010,,,,
'123905103,2010,,,,
'123905104,2010,,,,
'123907007,2010,,,,
'123907009,2010,,,,
'123907041,2010,,,,
'123907043,2010,,,,
'123907044,2010,,,,
'123907102,2010,,,,
'123907103,2010,,,,
'123907105,2010,,,,
'123907108,2010,,,,
'123907109,2010,,,,
'123907111,2010,,,,
'123907113,2010,,,,
'123908001,2010,,,,
'123908002,2010,,,,
'123908003,2010,,,,
'123908041,2010,,,,
'123908042,2010,,,,
'123908101,2010,,,,
'123908102,2010,,,,
'123908103,2010,,,,
'123908104,2010,,,,
'123908105,2010,,,,
'123908107,2010,,,,
'123908110,2010,,,,
'123910001,2010,,,,
'123910004,2010,,,,
'123910006,2010,,,,
'123910008,2010,,,,
'123910011,2010,,,,
'123910012,2010,,,,
'123910041,2010,,,,
'123910042,2010,,,,
'123910043,2010,,,,
'123910045,2010,,,,
'123910046,2010,,,,
'123910047,2010,,,,
'123910048,2010,,,,
'123910101,2010,,,,
'123910104,2010,,,,
'123910105,2010,,,,
'123910107,2010,,,,
'123910108,2010,,,,
'123910109,2010,,,,
'123910110,2010,,,,
'123910111,2010,,,,
'123910112,2010,,,,
'123910113,2010,,,,
'123910114,2010,,,,
'123910115,2010,,,,
'123910117,2010,,,,
'123910118,2010,,,,
'123910119,2010,,,,
'123910123,2010,,,,
'123910125,2010,,,,
'123910126,2010,,,,
'123910127,2010,,,,
'123913001,2010,,,,
'123914001,2010,,,,
'123914041,2010,,,,
'123914101,2010,,,,
'123914102,2010,,,,
'124901001,2010,,,,
'124901041,2010,,,,
'124901101,2010,,,,
'125901001,2010,,,,
'125901041,2010,,,,
'125901042,2010,,,,
'125901043,2010,,,,
'125901101,2010,,,,
'125901102,2010,,,,
'125901104,2010,,,,
'125901105,2010,,,,
'125901106,2010,,,,
'125901107,2010,,,,
'125902001,2010,,,,
'125902041,2010,,,,
'125902101,2010,,,,
'125903001,2010,,,,
'125903041,2010,,,,
'125903101,2010,,,,
'125903102,2010,,,,
'125905001,2010,,,,
'125905041,2010,,,,
'125905101,2010,,,,
'125906101,2010,,,,
'126901001,2010,,,,
'126901041,2010,,,,
'126901101,2010,,,,
'126901102,2010,,,,
'126901103,2010,,,,
'126901104,2010,,,,
'126902001,2010,,,,
'126902003,2010,,,,
'126902004,2010,,,,
'126902041,2010,,,,
'126902042,2010,,,,
'126902101,2010,,,,
'126902102,2010,,,,
'126902103,2010,,,,
'126902104,2010,,,,
'126902105,2010,,,,
'126902107,2010,,,,
'126902108,2010,,,,
'126902109,2010,,,,
'126902110,2010,,,,
'126902111,2010,,,,
'126903001,2010,,,,
'126903002,2010,,,,
'126903004,2010,,,,
'126903041,2010,,,,
'126903101,2010,,,,
'126903102,2010,,,,
'126903103,2010,,,,
'126903104,2010,,,,
'126903107,2010,,,,
'126903108,2010,,,,
'126903109,2010,,,,
'126903111,2010,,,,
'126904001,2010,,,,
'126904003,2010,,,,
'126904041,2010,,,,
'126904101,2010,,,,
'126904102,2010,,,,
'126905001,2010,,,,
'126905002,2010,,,,
'126905041,2010,,,,
'126905042,2010,,,,
'126905101,2010,,,,
'126905103,2010,,,,
'126905104,2010,,,,
'126905105,2010,,,,
'126905106,2010,,,,
'126906001,2010,,,,
'126906002,2010,,,,
'126906041,2010,,,,
'126906101,2010,,,,
'126907001,2010,,,,
'126907041,2010,,,,
'126907101,2010,,,,
'126908001,2010,,,,
'126908006,2010,,,,
'126908041,2010,,,,
'126908101,2010,,,,
'126908102,2010,,,,
'126911001,2010,,,,
'126911003,2010,,,,
'126911041,2010,,,,
'126911042,2010,,,,
'126911101,2010,,,,
'127901001,2010,,,,
'127901041,2010,,,,
'127901101,2010,,,,
'127903001,2010,,,,
'127903041,2010,,,,
'127903102,2010,,,,
'127904001,2010,,,,
'127904041,2010,,,,
'127904101,2010,,,,
'127905001,2010,,,,
'127905101,2010,,,,
'127906001,2010,,,,
'127906041,2010,,,,
'127906101,2010,,,,
'128901001,2010,,,,
'128901004,2010,,,,
'128901041,2010,,,,
'128901042,2010,,,,
'128901105,2010,,,,
'128902001,2010,,,,
'128902002,2010,,,,
'128902003,2010,,,,
'128902041,2010,,,,
'128902104,2010,,,,
'128903001,2010,,,,
'128903003,2010,,,,
'128903101,2010,,,,
'128904001,2010,,,,
'128904003,2010,,,,
'128904101,2010,,,,
'129901001,2010,,,,
'129901002,2010,,,,
'129901041,2010,,,,
'129901101,2010,,,,
'129901102,2010,,,,
'129901103,2010,,,,
'129902001,2010,,,,
'129902003,2010,,,,
'129902041,2010,,,,
'129902042,2010,,,,
'129902101,2010,,,,
'129902102,2010,,,,
'129902103,2010,,,,
'129902104,2010,,,,
'129902105,2010,,,,
'129902106,2010,,,,
'129902107,2010,,,,
'129902108,2010,,,,
'129902109,2010,,,,
'129903001,2010,,,,
'129903003,2010,,,,
'129903041,2010,,,,
'129903101,2010,,,,
'129903102,2010,,,,
'129903103,2010,,,,
'129903105,2010,,,,
'129904001,2010,,,,
'129904041,2010,,,,
'129904101,2010,,,,
'129904102,2010,,,,
'129905001,2010,,,,
'129905041,2010,,,,
'129905103,2010,,,,
'129905104,2010,,,,
'129905105,2010,,,,
'129905106,2010,,,,
'129906002,2010,,,,
'129906041,2010,,,,
'129906101,2010,,,,
'129906102,2010,,,,
'129906103,2010,,,,
'129906104,2010,,,,
'129906106,2010,,,,
'129910001,2010,,,,
'129910041,2010,,,,
'129910101,2010,,,,
'130801001,2010,,,,
'130901001,2010,,,,
'130901002,2010,,,,
'130901041,2010,,,,
'130901042,2010,,,,
'130901101,2010,,,,
'130901102,2010,,,,
'130901103,2010,,,,
'130901104,2010,,,,
'130901105,2010,,,,
'130902001,2010,,,,
'130902041,2010,,,,
'130902101,2010,,,,
'131001103,2010,,,,
'132902001,2010,,,,
'133901001,2010,,,,
'133901002,2010,,,,
'133901003,2010,,,,
'133901041,2010,,,,
'133901101,2010,,,,
'133902101,2010,,,,
'133903001,2010,,,,
'133903041,2010,,,,
'133903101,2010,,,,
'133903102,2010,,,,
'133903103,2010,,,,
'133903104,2010,,,,
'133903105,2010,,,,
'133903106,2010,,,,
'133903107,2010,,,,
'133903109,2010,,,,
'133904001,2010,,,,
'133904041,2010,,,,
'133904101,2010,,,,
'133905101,2010,,,,
'134901001,2010,,,,
'134901041,2010,,,,
'134901101,2010,,,,
'135001001,2010,,,,
'136901001,2010,,,,
'136901002,2010,,,,
'136901041,2010,,,,
'136901101,2010,,,,
'137901001,2010,,,,
'137901003,2010,,,,
'137901041,2010,,,,
'137901042,2010,,,,
'137901105,2010,,,,
'137901106,2010,,,,
'137901107,2010,,,,
'137901109,2010,,,,
'137901110,2010,,,,
'137902041,2010,,,,
'137902101,2010,,,,
'137903001,2010,,,,
'137903101,2010,,,,
'137904001,2010,,,,
'137904101,2010,,,,
'138902001,2010,,,,
'138902041,2010,,,,
'138902101,2010,,,,
'138903001,2010,,,,
'138903101,2010,,,,
'138904001,2010,,,,
'139905001,2010,,,,
'139905041,2010,,,,
'139905101,2010,,,,
'139908001,2010,,,,
'139908101,2010,,,,
'139909002,2010,,,,
'139909041,2010,,,,
'139909042,2010,,,,
'139909105,2010,,,,
'139909108,2010,,,,
'139909109,2010,,,,
'139909111,2010,,,,
'139911002,2010,,,,
'139911042,2010,,,,
'139911101,2010,,,,
'139911102,2010,,,,
'139911103,2010,,,,
'139911104,2010,,,,
'139912001,2010,,,,
'139912041,2010,,,,
'139912101,2010,,,,
'139912102,2010,,,,
'140901001,2010,,,,
'140901002,2010,,,,
'140904001,2010,,,,
'140904041,2010,,,,
'140904102,2010,,,,
'140904103,2010,,,,
'140905002,2010,,,,
'140905005,2010,,,,
'140905041,2010,,,,
'140905102,2010,,,,
'140907001,2010,,,,
'140907002,2010,,,,
'140907101,2010,,,,
'140908001,2010,,,,
'140908002,2010,,,,
'140908101,2010,,,,
'141901001,2010,,,,
'141901041,2010,,,,
'141901102,2010,,,,
'141901103,2010,,,,
'141901105,2010,,,,
'141902001,2010,,,,
'142901001,2010,,,,
'142901041,2010,,,,
'142901102,2010,,,,
'142901104,2010,,,,
'143901001,2010,,,,
'143901002,2010,,,,
'143901041,2010,,,,
'143901101,2010,,,,
'143901102,2010,,,,
'143902001,2010,,,,
'143902101,2010,,,,
'143903001,2010,,,,
'143903002,2010,,,,
'143903101,2010,,,,
'143904101,2010,,,,
'143905002,2010,,,,
'143905101,2010,,,,
'143906101,2010,,,,
'144901001,2010,,,,
'144901041,2010,,,,
'144901101,2010,,,,
'144901103,2010,,,,
'144902001,2010,,,,
'144902041,2010,,,,
'144902101,2010,,,,
'144903001,2010,,,,
'145901002,2010,,,,
'145901041,2010,,,,
'145901102,2010,,,,
'145902001,2010,,,,
'145902101,2010,,,,
'145906001,2010,,,,
'145906041,2010,,,,
'145906101,2010,,,,
'145907002,2010,,,,
'145907102,2010,,,,
'145911002,2010,,,,
'145911041,2010,,,,
'145911102,2010,,,,
'146901001,2010,,,,
'146901003,2010,,,,
'146901004,2010,,,,
'146901041,2010,,,,
'146901102,2010,,,,
'146901103,2010,,,,
'146901104,2010,,,,
'146902002,2010,,,,
'146902003,2010,,,,
'146902007,2010,,,,
'146902041,2010,,,,
'146902042,2010,,,,
'146902101,2010,,,,
'146902102,2010,,,,
'146902103,2010,,,,
'146902105,2010,,,,
'146903041,2010,,,,
'146903042,2010,,,,
'146903101,2010,,,,
'146904001,2010,,,,
'146904003,2010,,,,
'146904041,2010,,,,
'146904042,2010,,,,
'146904102,2010,,,,
'146905001,2010,,,,
'146905003,2010,,,,
'146905041,2010,,,,
'146905101,2010,,,,
'146906001,2010,,,,
'146906003,2010,,,,
'146906041,2010,,,,
'146906102,2010,,,,
'146906103,2010,,,,
'146907001,2010,,,,
'146907041,2010,,,,
'146907101,2010,,,,
'146907102,2010,,,,
'147901001,2010,,,,
'147901101,2010,,,,
'147902001,2010,,,,
'147902002,2010,,,,
'147902003,2010,,,,
'147902042,2010,,,,
'147902101,2010,,,,
'147903002,2010,,,,
'147903005,2010,,,,
'147903042,2010,,,,
'147903101,2010,,,,
'147903103,2010,,,,
'147903105,2010,,,,
'148901001,2010,,,,
'148901101,2010,,,,
'148902001,2010,,,,
'148903001,2010,,,,
'148905101,2010,,,,
'149901001,2010,,,,
'149901041,2010,,,,
'149901101,2010,,,,
'149901102,2010,,,,
'149902001,2010,,,,
'149902041,2010,,,,
'149902101,2010,,,,
'150901001,2010,,,,
'150901041,2010,,,,
'150901101,2010,,,,
'150901102,2010,,,,
'152802101,2010,,,,
'152803001,2010,,,,
'152805001,2010,,,,
'152901007,2010,,,,
'152901009,2010,,,,
'152901011,2010,,,,
'152901015,2010,,,,
'152901017,2010,,,,
'152901020,2010,,,,
'152901021,2010,,,,
'152901022,2010,,,,
'152901023,2010,,,,
'152901024,2010,,,,
'152901060,2010,,,,
'152901061,2010,,,,
'152901062,2010,,,,
'152901063,2010,,,,
'152901064,2010,,,,
'152901065,2010,,,,
'152901066,2010,,,,
'152901067,2010,,,,
'152901068,2010,,,,
'152901069,2010,,,,
'152901153,2010,,,,
'152901154,2010,,,,
'152901155,2010,,,,
'152901156,2010,,,,
'152901157,2010,,,,
'152901158,2010,,,,
'152901159,2010,,,,
'152901160,2010,,,,
'152901161,2010,,,,
'152901162,2010,,,,
'152901163,2010,,,,
'152901164,2010,,,,
'152901165,2010,,,,
'152901166,2010,,,,
'152901167,2010,,,,
'152901168,2010,,,,
'152901169,2010,,,,
'152901170,2010,,,,
'152901171,2010,,,,
'152901172,2010,,,,
'152901173,2010,,,,
'152901174,2010,,,,
'152901175,2010,,,,
'152901176,2010,,,,
'152901177,2010,,,,
'152901178,2010,,,,
'152901179,2010,,,,
'152901180,2010,,,,
'152901181,2010,,,,
'152901182,2010,,,,
'152901183,2010,,,,
'152901184,2010,,,,
'152901185,2010,,,,
'152901186,2010,,,,
'152901187,2010,,,,
'152901188,2010,,,,
'152901189,2010,,,,
'152901190,2010,,,,
'152901191,2010,,,,
'152901192,2010,,,,
'152901193,2010,,,,
'152902001,2010,,,,
'152902041,2010,,,,
'152902101,2010,,,,
'152903001,2010,,,,
'152903005,2010,,,,
'152903042,2010,,,,
'152903101,2010,,,,
'152903103,2010,,,,
'152906001,2010,,,,
'152906041,2010,,,,
'152906101,2010,,,,
'152906103,2010,,,,
'152906104,2010,,,,
'152907001,2010,,,,
'152907002,2010,,,,
'152907003,2010,,,,
'152907041,2010,,,,
'152907042,2010,,,,
'152907103,2010,,,,
'152907104,2010,,,,
'152907105,2010,,,,
'152907106,2010,,,,
'152907107,2010,,,,
'152907108,2010,,,,
'152908001,2010,,,,
'152908003,2010,,,,
'152908041,2010,,,,
'152908101,2010,,,,
'152909001,2010,,,,
'152909003,2010,,,,
'152909004,2010,,,,
'152909041,2010,,,,
'152909101,2010,,,,
'152909102,2010,,,,
'152910001,2010,,,,
'152910003,2010,,,,
'152910004,2010,,,,
'152910041,2010,,,,
'152910101,2010,,,,
'153903001,2010,,,,
'153903041,2010,,,,
'153903101,2010,,,,
'153904001,2010,,,,
'153904041,2010,,,,
'153904101,2010,,,,
'153905001,2010,,,,
'153907001,2010,,,,
'154901001,2010,,,,
'154901041,2010,,,,
'154901101,2010,,,,
'154901102,2010,,,,
'154903001,2010,,,,
'154903101,2010,,,,
'155901002,2010,,,,
'155901041,2010,,,,
'155901102,2010,,,,
'155901103,2010,,,,
'156902001,2010,,,,
'156902041,2010,,,,
'156902101,2010,,,,
'156905001,2010,,,,
'157901001,2010,,,,
'157901041,2010,,,,
'157901101,2010,,,,
'158901001,2010,,,,
'158901003,2010,,,,
'158901041,2010,,,,
'158901043,2010,,,,
'158901045,2010,,,,
'158901101,2010,,,,
'158901102,2010,,,,
'158901104,2010,,,,
'158902001,2010,,,,
'158902041,2010,,,,
'158902101,2010,,,,
'158902102,2010,,,,
'158904101,2010,,,,
'158905001,2010,,,,
'158905041,2010,,,,
'158905101,2010,,,,
'158905102,2010,,,,
'158906002,2010,,,,
'158906003,2010,,,,
'158906041,2010,,,,
'158906102,2010,,,,
'158906103,2010,,,,
'159901001,2010,,,,
'159901003,2010,,,,
'159901004,2010,,,,
'159901041,2010,,,,
'159901042,2010,,,,
'159901101,2010,,,,
'159901102,2010,,,,
'159901103,2010,,,,
'159901104,2010,,,,
'159901105,2010,,,,
'159901106,2010,,,,
'159901107,2010,,,,
'159901109,2010,,,,
'159901110,2010,,,,
'159901111,2010,,,,
'159901112,2010,,,,
'159901113,2010,,,,
'159901115,2010,,,,
'159901116,2010,,,,
'159901117,2010,,,,
'159901118,2010,,,,
'159901119,2010,,,,
'159901120,2010,,,,
'160901001,2010,,,,
'160901041,2010,,,,
'160901101,2010,,,,
'160901103,2010,,,,
'160904001,2010,,,,
'160905001,2010,,,,
'161801101,2010,,,,
'161802001,2010,,,,
'161802101,2010,,,,
'161802102,2010,,,,
'161807001,2010,,,,
'161901001,2010,,,,
'161901005,2010,,,,
'161901101,2010,,,,
'161903001,2010,,,,
'161903004,2010,,,,
'161903041,2010,,,,
'161903101,2010,,,,
'161903102,2010,,,,
'161903103,2010,,,,
'161903104,2010,,,,
'161903105,2010,,,,
'161903106,2010,,,,
'161903107,2010,,,,
'161906002,2010,,,,
'161906004,2010,,,,
'161906042,2010,,,,
'161906103,2010,,,,
'161906105,2010,,,,
'161906106,2010,,,,
'161907001,2010,,,,
'161907002,2010,,,,
'161907005,2010,,,,
'161907041,2010,,,,
'161907101,2010,,,,
'161907102,2010,,,,
'161908002,2010,,,,
'161908003,2010,,,,
'161908041,2010,,,,
'161908102,2010,,,,
'161909001,2010,,,,
'161909041,2010,,,,
'161909101,2010,,,,
'161910001,2010,,,,
'161910004,2010,,,,
'161910041,2010,,,,
'161910101,2010,,,,
'161910102,2010,,,,
'161912001,2010,,,,
'161912101,2010,,,,
'161914002,2010,,,,
'161914003,2010,,,,
'161914004,2010,,,,
'161914005,2010,,,,
'161914006,2010,,,,
'161914007,2010,,,,
'161914041,2010,,,,
'161914043,2010,,,,
'161914044,2010,,,,
'161914045,2010,,,,
'161914048,2010,,,,
'161914049,2010,,,,
'161914101,2010,,,,
'161914103,2010,,,,
'161914104,2010,,,,
'161914105,2010,,,,
'161914106,2010,,,,
'161914107,2010,,,,
'161914108,2010,,,,
'161914109,2010,,,,
'161914110,2010,,,,
'161914112,2010,,,,
'161914115,2010,,,,
'161914116,2010,,,,
'161914118,2010,,,,
'161914120,2010,,,,
'161914121,2010,,,,
'161914125,2010,,,,
'161914126,2010,,,,
'161914127,2010,,,,
'161914129,2010,,,,
'161914130,2010,,,,
'161914444,2010,,,,
'161916001,2010,,,,
'161916002,2010,,,,
'161916005,2010,,,,
'161916042,2010,,,,
'161916101,2010,,,,
'161916102,2010,,,,
'161916198,2010,,,,
'161918001,2010,,,,
'161918003,2010,,,,
'161918041,2010,,,,
'161918101,2010,,,,
'161918199,2010,,,,
'161919001,2010,,,,
'161919002,2010,,,,
'161919004,2010,,,,
'161919005,2010,,,,
'161919041,2010,,,,
'161919042,2010,,,,
'161919101,2010,,,,
'161919198,2010,,,,
'161920001,2010,,,,
'161920002,2010,,,,
'161920003,2010,,,,
'161920006,2010,,,,
'161920041,2010,,,,
'161920102,2010,,,,
'161920104,2010,,,,
'161921001,2010,,,,
'161921002,2010,,,,
'161921004,2010,,,,
'161921041,2010,,,,
'161921101,2010,,,,
'161921102,2010,,,,
'161921103,2010,,,,
'161921104,2010,,,,
'161922001,2010,,,,
'161922002,2010,,,,
'161922004,2010,,,,
'161922041,2010,,,,
'161922101,2010,,,,
'161922102,2010,,,,
'161922103,2010,,,,
'161923001,2010,,,,
'161923101,2010,,,,
'161924001,2010,,,,
'161924101,2010,,,,
'161925101,2010,,,,
'162904001,2010,,,,
'163901001,2010,,,,
'163901002,2010,,,,
'163901041,2010,,,,
'163901101,2010,,,,
'163901102,2010,,,,
'163902001,2010,,,,
'163903001,2010,,,,
'163903041,2010,,,,
'163903101,2010,,,,
'163903102,2010,,,,
'163904001,2010,,,,
'163904041,2010,,,,
'163904102,2010,,,,
'163904104,2010,,,,
'163904105,2010,,,,
'163908001,2010,,,,
'163908042,2010,,,,
'163908103,2010,,,,
'163908104,2010,,,,
'163908105,2010,,,,
'164901001,2010,,,,
'164901041,2010,,,,
'164901101,2010,,,,
'165802101,2010,,,,
'165901002,2010,,,,
'165901003,2010,,,,
'165901004,2010,,,,
'165901006,2010,,,,
'165901041,2010,,,,
'165901042,2010,,,,
'165901044,2010,,,,
'165901045,2010,,,,
'165901046,2010,,,,
'165901047,2010,,,,
'165901101,2010,,,,
'165901104,2010,,,,
'165901105,2010,,,,
'165901106,2010,,,,
'165901107,2010,,,,
'165901108,2010,,,,
'165901109,2010,,,,
'165901110,2010,,,,
'165901111,2010,,,,
'165901112,2010,,,,
'165901113,2010,,,,
'165901114,2010,,,,
'165901116,2010,,,,
'165901117,2010,,,,
'165901118,2010,,,,
'165901120,2010,,,,
'165901121,2010,,,,
'165901122,2010,,,,
'165901123,2010,,,,
'165901125,2010,,,,
'165901127,2010,,,,
'165901128,2010,,,,
'165901129,2010,,,,
'165901130,2010,,,,
'165901131,2010,,,,
'165902001,2010,,,,
'165902041,2010,,,,
'165902101,2010,,,,
'165902102,2010,,,,
'166901002,2010,,,,
'166901041,2010,,,,
'166901101,2010,,,,
'166901104,2010,,,,
'166902101,2010,,,,
'166903001,2010,,,,
'166903041,2010,,,,
'166903102,2010,,,,
'166904001,2010,,,,
'166904041,2010,,,,
'166904101,2010,,,,
'166904103,2010,,,,
'166905001,2010,,,,
'166905041,2010,,,,
'166905101,2010,,,,
'166907001,2010,,,,
'167901001,2010,,,,
'167901002,2010,,,,
'167901101,2010,,,,
'167902001,2010,,,,
'167902101,2010,,,,
'167903001,2010,,,,
'167904001,2010,,,,
'168901001,2010,,,,
'168901003,2010,,,,
'168901041,2010,,,,
'168901101,2010,,,,
'168901102,2010,,,,
'168902001,2010,,,,
'168903001,2010,,,,
'169901001,2010,,,,
'169901041,2010,,,,
'169901042,2010,,,,
'169901105,2010,,,,
'169902001,2010,,,,
'169902041,2010,,,,
'169902101,2010,,,,
'169906001,2010,,,,
'169906101,2010,,,,
'169908101,2010,,,,
'169909001,2010,,,,
'169909101,2010,,,,
'169910001,2010,,,,
'169911001,2010,,,,
'169911101,2010,,,,
'170801003,2010,,,,
'170902001,2010,,,,
'170902002,2010,,,,
'170902003,2010,,,,
'170902005,2010,,,,
'170902010,2010,,,,
'170902011,2010,,,,
'170902014,2010,,,,
'170902041,2010,,,,
'170902043,2010,,,,
'170902045,2010,,,,
'170902046,2010,,,,
'170902049,2010,,,,
'170902050,2010,,,,
'170902051,2010,,,,
'170902053,2010,,,,
'170902067,2010,,,,
'170902068,2010,,,,
'170902069,2010,,,,
'170902070,2010,,,,
'170902071,2010,,,,
'170902073,2010,,,,
'170902074,2010,,,,
'170902077,2010,,,,
'170902078,2010,,,,
'170902101,2010,,,,
'170902102,2010,,,,
'170902103,2010,,,,
'170902104,2010,,,,
'170902105,2010,,,,
'170902106,2010,,,,
'170902107,2010,,,,
'170902108,2010,,,,
'170902109,2010,,,,
'170902111,2010,,,,
'170902112,2010,,,,
'170902113,2010,,,,
'170902114,2010,,,,
'170902115,2010,,,,
'170902116,2010,,,,
'170902117,2010,,,,
'170902118,2010,,,,
'170902119,2010,,,,
'170902120,2010,,,,
'170902121,2010,,,,
'170902122,2010,,,,
'170902123,2010,,,,
'170902124,2010,,,,
'170902125,2010,,,,
'170902126,2010,,,,
'170902127,2010,,,,
'170902129,2010,,,,
'170902201,2010,,,,
'170903002,2010,,,,
'170903003,2010,,,,
'170903042,2010,,,,
'170903051,2010,,,,
'170903102,2010,,,,
'170903103,2010,,,,
'170903104,2010,,,,
'170903105,2010,,,,
'170903106,2010,,,,
'170904002,2010,,,,
'170904004,2010,,,,
'170904042,2010,,,,
'170904043,2010,,,,
'170904101,2010,,,,
'170904103,2010,,,,
'170904104,2010,,,,
'170904106,2010,,,,
'170904107,2010,,,,
'170906001,2010,,,,
'170906002,2010,,,,
'170906010,2010,,,,
'170906012,2010,,,,
'170906041,2010,,,,
'170906042,2010,,,,
'170906051,2010,,,,
'170906052,2010,,,,
'170906102,2010,,,,
'170906103,2010,,,,
'170906104,2010,,,,
'170906105,2010,,,,
'170906106,2010,,,,
'170906107,2010,,,,
'170906108,2010,,,,
'170906109,2010,,,,
'170907001,2010,,,,
'170907041,2010,,,,
'170907101,2010,,,,
'170907102,2010,,,,
'170907104,2010,,,,
'170908001,2010,,,,
'170908002,2010,,,,
'170908003,2010,,,,
'170908041,2010,,,,
'170908042,2010,,,,
'170908101,2010,,,,
'170908102,2010,,,,
'170908103,2010,,,,
'170908104,2010,,,,
'170908106,2010,,,,
'170908107,2010,,,,
'170908109,2010,,,,
'170908110,2010,,,,
'170908111,2010,,,,
'170908112,2010,,,,
'171901001,2010,,,,
'171901002,2010,,,,
'171901041,2010,,,,
'171901101,2010,,,,
'171901102,2010,,,,
'171901103,2010,,,,
'171901104,2010,,,,
'171901105,2010,,,,
'171902001,2010,,,,
'171902041,2010,,,,
'171902101,2010,,,,
'172902001,2010,,,,
'172902041,2010,,,,
'172902101,2010,,,,
'172902102,2010,,,,
'172902103,2010,,,,
'172905002,2010,,,,
'172905041,2010,,,,
'172905102,2010,,,,
'173901001,2010,,,,
'174801101,2010,,,,
'174901001,2010,,,,
'174901101,2010,,,,
'174902001,2010,,,,
'174902002,2010,,,,
'174903001,2010,,,,
'174903041,2010,,,,
'174903101,2010,,,,
'174904002,2010,,,,
'174904005,2010,,,,
'174904042,2010,,,,
'174904043,2010,,,,
'174904101,2010,,,,
'174904102,2010,,,,
'174904103,2010,,,,
'174904104,2010,,,,
'174904105,2010,,,,
'174904110,2010,,,,
'174906001,2010,,,,
'174906041,2010,,,,
'174906101,2010,,,,
'174906102,2010,,,,
'174908001,2010,,,,
'174908101,2010,,,,
'174909001,2010,,,,
'174910101,2010,,,,
'174911001,2010,,,,
'175902001,2010,,,,
'175902041,2010,,,,
'175902101,2010,,,,
'175903001,2010,,,,
'175903041,2010,,,,
'175903042,2010,,,,
'175903101,2010,,,,
'175903102,2010,,,,
'175903103,2010,,,,
'175903105,2010,,,,
'175903107,2010,,,,
'175904001,2010,,,,
'175904101,2010,,,,
'175905001,2010,,,,
'175905101,2010,,,,
'175907001,2010,,,,
'175910001,2010,,,,
'175910101,2010,,,,
'175911001,2010,,,,
'175911101,2010,,,,
'176901001,2010,,,,
'176901041,2010,,,,
'176901101,2010,,,,
'176902002,2010,,,,
'176902041,2010,,,,
'176902104,2010,,,,
'176903001,2010,,,,
'176903041,2010,,,,
'176903101,2010,,,,
'177901001,2010,,,,
'177901002,2010,,,,
'177901101,2010,,,,
'177902001,2010,,,,
'177902003,2010,,,,
'177902041,2010,,,,
'177902101,2010,,,,
'177902102,2010,,,,
'177902104,2010,,,,
'177902105,2010,,,,
'177903001,2010,,,,
'177905001,2010,,,,
'178801001,2010,,,,
'178801101,2010,,,,
'178801102,2010,,,,
'178802101,2010,,,,
'178804001,2010,,,,
'178807101,2010,,,,
'178808041,2010,,,,
'178809001,2010,,,,
'178901001,2010,,,,
'178901101,2010,,,,
'178902001,2010,,,,
'178902041,2010,,,,
'178902101,2010,,,,
'178902102,2010,,,,
'178902103,2010,,,,
'178903001,2010,,,,
'178903003,2010,,,,
'178903041,2010,,,,
'178903103,2010,,,,
'178903104,2010,,,,
'178903105,2010,,,,
'178904001,2010,,,,
'178904002,2010,,,,
'178904003,2010,,,,
'178904004,2010,,,,
'178904005,2010,,,,
'178904008,2010,,,,
'178904009,2010,,,,
'178904012,2010,,,,
'178904041,2010,,,,
'178904043,2010,,,,
'178904045,2010,,,,
'178904046,2010,,,,
'178904047,2010,,,,
'178904048,2010,,,,
'178904049,2010,,,,
'178904050,2010,,,,
'178904052,2010,,,,
'178904053,2010,,,,
'178904054,2010,,,,
'178904055,2010,,,,
'178904056,2010,,,,
'178904101,2010,,,,
'178904103,2010,,,,
'178904104,2010,,,,
'178904105,2010,,,,
'178904107,2010,,,,
'178904108,2010,,,,
'178904110,2010,,,,
'178904111,2010,,,,
'178904115,2010,,,,
'178904116,2010,,,,
'178904117,2010,,,,
'178904118,2010,,,,
'178904119,2010,,,,
'178904120,2010,,,,
'178904121,2010,,,,
'178904122,2010,,,,
'178904123,2010,,,,
'178904124,2010,,,,
'178904125,2010,,,,
'178904127,2010,,,,
'178904129,2010,,,,
'178904130,2010,,,,
'178904132,2010,,,,
'178904134,2010,,,,
'178904136,2010,,,,
'178904138,2010,,,,
'178904139,2010,,,,
'178904140,2010,,,,
'178904141,2010,,,,
'178904142,2010,,,,
'178904143,2010,,,,
'178904146,2010,,,,
'178904148,2010,,,,
'178904149,2010,,,,
