DISTRICT,DPCTENGA,DPCTFLAA,DPCTG01A,DPCTG02A,DPCTG03A,DPCTG04A,DPCTG05A,DPCTG06A,DPCTGKGA,DPCTGMEA,DPCTMATA,DPCTSCIA,DPCTSOCA,DPSAINHP,DPSAMIFC,DPSAMIFP,DPSATOFC,DPSCTOFC,DPSCTOFP,DPSCTOSA,DPSECOFC,DPSETOFC,DPSETOFP,DPSOTOFC,DPSPCOFC,DPSPTOFC,DPSPTOFP,DPSSTOFC,DPSSTOFP,DPSSTOSA,DPST00FC,DPST00FP,DPST00SA,DPST01FC,DPST01FP,DPST01SA,DPST06FC,DPST06FP,DPST06SA,DPST11FC,DPST11FP,DPST11SA,DPST20FC,DPST20FP,DPST20SA,DPSTBAFC,DPSTBAFP,DPSTBIFC,DPSTBIFP,DPSTBLFC,DPSTBLFP,DPSTCOFC,DPSTCOFP,DPSTEXPA,DPSTFEFC,DPSTFEFP,DPSTGIFC,DPSTGIFP,DPSTHIFC,DPSTHIFP,DPSTINFC,DPSTINFP,DPSTKIDR,DPSTMAFC,DPSTMAFP,DPSTMSFC,DPSTMSFP,DPSTNOFC,DPSTNOFP,DPSTOPFC,DPSTOPFP,DPSTPAFC,DPSTPAFP,DPSTPHFC,DPSTPHFP,DPSTREFC,DPSTREFP,DPSTSPFC,DPSTSPFP,DPSTTENA,DPSTTOFC,DPSTTOFP,DPSTTOSA,DPSTURNR,DPSTVOFC,DPSTVOFP,DPSTWHFC,DPSTWHFP,DPSUTOFC,DPSUTOFP,DPSUTOSA,DPSXCOFC,DPSXTOFC,DPSXTOFP,YEAR
'117907,.,.,15.2,18,15.3,17,10,6.3,15,10.2,.,.,.,53.604,1.98,14.423,13.76,0.5,3.6349,65157,0.0,0.95,6.8817,0.0,0.0,7.5,54.533,0.5,3.6349,65157,0.0,0.0,.,4.5,69.232,31218.92,0.0,0.0,.,2.0,30.768,39460.38,0.0,0.0,.,6.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2308,6.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,100.0,0.0,0.0,6.0769,6.5,47.263000000000005,33754.67,0,0.0,0.0,6.5,100.0,0.0,0.0,.,0.0,5.31,38.5856,2006
'118902,14.5,15.7,20,15,12.8,12,14.6,14.2,21,.,13.7,15.1,14.2,62.828,9.42,16.409000000000002,57.42,2.0,3.4829,76466,0.0,8.0,13.9321,0.0,0.0,35.0,60.952,2.0,3.4829,66041.5,1.0,3.39,24241,7.0,23.726999999999997,30388.56,3.0,10.168,36679.97,12.0,40.68,43251.06,6.5,22.0352,44609.75,24.5,83.05,0.0,0.0,0.0,0.0,0.0,0.0,14.2131,21.0,71.185,0.0,0.0,1.0,3.39,0.0,0.0,12.0333,8.5,28.8149,5.0,16.95,0.0,0.0,0.667,2.2602,0.0,0.0,0.0,0.0,25.22,85.48100000000001,1.95,6.608,7.2459,29.5,51.375,39185.99,24.605,1.6669999999999998,5.6509,28.5,96.61,1.5,2.6121,42901.33,0.0,14.42,25.1154,2006
'119901,11.3,11.3,12.5,14.7,13.4,22.4,17,12.8,19,.,8.8,14.6,18.4,67.412,0.0,0.0,45.43,1.3330000000000002,2.9349,37549.24,0.0,9.0,19.8112,0.0,0.0,28.43,62.57899999999999,1.202,2.6468,50016.24,0.9309999999999999,3.841,25239.12,4.0,16.51,30338.29,7.8,32.1845,33254.01,8.0,33.018,40023.96,3.5,14.4473,38328.93,21.73,89.68,0.0,0.0,0.0,0.0,0.934,3.8553,11.7067,18.43,76.07,0.122,0.5044,0.0,0.0,0.0,0.0,11.8052,5.8,23.9303,2.5,10.3201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09,78.815,1.79,7.374,4.8505,24.23,53.32899999999999,35433.28,22.539,2.29,9.4516,24.23,100.0,1.67,3.6686,48968.44,0.0,8.0,17.6099,2006
'119902,12.3,12.1,16.2,16.8,16.5,13.8,12.4,16.5,16.8,.,10.7,13,11.7,74.658,0.99,0.6709999999999999,147.45,2.0,1.3564,74933,0.0,24.52,16.6327,0.0,0.0,101.0,68.497,5.893,3.9966,45648.87,5.0,5.797999999999999,25188.84,13.0,15.077,27186.57,22.0,25.5139,33853.31,23.23,26.936,38211.7,23.0,26.6751,44404.15,75.22,87.243,0.16,0.1897,0.0,0.0,3.718,4.3125,12.8774,66.12,76.68,0.0,0.0,0.0,0.0,0.0,0.0,11.2498,20.11,23.3202,10.0,11.597000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.16,66.77,77.442,8.84,10.249,9.3868,86.22,58.477,36334.19,15.236,6.731,7.8068,86.22,100.0,6.88,4.6667,46638.72,0.0,21.93,14.8703,2006
'119903,14.3,12.4,17.3,12.8,15.8,15.2,24.3,14.8,13,.,13.3,18.7,16.7,67.014,2.0,3.4139999999999997,58.57,1.0,1.7072,68000,0.0,5.0,8.5362,1.0,0.0,38.63,65.95100000000001,2.4619999999999997,4.2029,55748.83,3.0,8.932,25073.31,6.0,17.86,27583.29,5.3,15.7924,32547.13,15.67,46.65,40918.98,3.62,10.7658,42823.12,33.59,100.0,0.0,0.0,0.0,0.0,1.0,2.9771,11.5359,27.75,82.60799999999999,0.5,1.4889,0.0,0.0,0.0,0.0,12.0573,5.84,17.3917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.65,85.29,1.89,5.614,7.7839,33.59,57.346000000000004,36004.82,5.508,1.555,4.6297,33.59,100.0,1.58,2.6951,44231.99,0.0,14.94,25.5129,2006
'120901,16.2,20.3,18.3,18.5,17.3,17.7,20.4,14.2,19.5,.,16.1,17.6,18.1,74.713,47.21,23.519000000000002,200.73,1.0,0.4982,95000,0.0,35.91,17.8914,0.0,4.191,128.32,63.924,6.7620000000000005,3.3686,55504.16,12.372,11.377,28558.53,22.0,20.233,29685.6,13.0,11.9553,35914.98,33.87,31.146,43138.35,27.5,25.2898,44109.79,96.88,89.088,0.0,0.0,6.0,5.517,2.0,1.8391,12.7206,77.01,70.814,0.0,0.0,13.0,11.955,0.0,0.0,13.4625,31.74,29.186,11.87,10.9122,0.0,0.0,4.987,4.586,0.0,0.0,0.0,0.0,86.71,79.736,9.01,8.285,8.5182,108.75,54.174,38139.93,21.596,6.039,5.5534,89.75,82.527,11.81,5.8831,42137,3.0,36.5,18.1844,2006
'120902,15,18.4,15.7,16.7,14.7,15.7,14.8,19.7,14.3,.,14.6,16.1,17,64.927,17.0,17.2,98.84,1.679,1.6983,56220.54,0.0,8.96,9.0679,0.0,0.0,63.42,64.169,2.464,2.4932,57652.26,1.521,2.718,16938.47,13.06,23.338,28750.44,4.11,7.3412,35378.46,22.43,40.094,41517.36,14.83,26.5079,43602.31,47.17,84.309,1.23,2.2049,0.0,0.0,0.0,0.0,15.5662,42.03,75.13,0.0,0.0,4.0,7.15,0.0,0.0,11.7083,13.91,24.8701,6.26,11.185,2.521,4.506,0.14300000000000002,0.2554,0.0,0.0,0.0,0.0,49.36,88.23899999999999,3.05,5.461,10.5165,55.94,56.601000000000006,37971.64,13.149,2.149,3.8405,51.94,92.85,3.34,3.3771,38305.09,0.0,26.45,26.7629,2006
'120905,11.9,13.8,19.1,20.6,28.6,24.7,28.5,13,16.7,13.1,13.3,16.1,18.7,63.295,20.48,12.024000000000001,170.33,2.0,1.1742,78650,0.0,27.96,16.4156,0.0,0.0,96.15,56.449,2.8689999999999998,1.6843,59890.83,9.999,11.603,31116.16,12.65,14.679,29650.21,17.0,19.7254,35196.62,32.85,38.122,44259.59,13.68,15.8715,48426.64,72.92,84.61399999999999,1.21,1.3999,0.0,0.0,2.0,2.3205,12.7164,67.71,78.572,2.369,2.7487,3.0,3.48,0.0,0.0,11.4064,18.47,21.4282,13.26,15.3864,0.0,0.0,0.583,0.6759,0.0,0.0,0.0,0.0,68.91,79.96600000000001,5.23,6.063,7.1252,86.18,50.597,39463.81,20.508,5.882999999999999,6.8260000000000005,83.18,96.52,5.1,2.9930000000000003,49846.82,0.0,46.22,27.1358,2006
'121902,10.1,8.4,12.4,16.2,11.3,14.9,11.8,12.7,14.1,.,10.4,13,14.3,63.711,2.96,4.962,59.71,1.0,1.6747,71080,0.0,5.89,9.8693,0.0,0.0,38.0,63.638999999999996,1.0,1.6747,49864,3.0,9.101,26640.01,4.0,12.135,29577.74,4.0,12.1344,38410.11,12.96,39.324,42177.53,9.0,27.3055,43866.7,21.96,66.626,0.0,0.0,0.0,0.0,0.39399999999999996,1.1954,15.6111,24.96,75.73,0.0,0.0,0.0,0.0,0.0,0.0,9.041,8.0,24.27,11.0,33.3739,0.0,0.0,0.125,0.3792,0.0,0.0,0.0,0.0,27.31,82.84200000000001,2.48,7.524,6.5833,32.96,55.201,39238.49,17.424,2.657,8.0596,32.96,100.0,3.04,5.0882,35829.61,0.0,15.82,26.491999999999997,2006
'121903,14.4,17.2,18.3,17,18,17,21.2,16.9,18,.,12.5,18.3,17.9,61.355,11.72,4.9319999999999995,237.52,1.0,0.42100000000000004,73506,11.0,29.1,12.2505,0.0,13.0,136.41,57.431000000000004,5.774,2.4308,58600.66,5.837999999999999,4.756,28952.87,27.63,22.509,27963.04,17.57,14.3159,32752.14,42.0,34.214,39651.62,29.71,24.2057,45297.56,102.62,83.594,0.0,0.0,0.0,0.0,2.0,1.6291,13.9365,97.03,79.043,0.0,0.0,0.93,0.754,0.0,0.0,11.8853,25.73,20.956999999999997,17.49,14.2461,2.426,1.9759,5.718999999999999,4.6591,0.0,0.0,0.226,0.1842,93.4,76.085,14.83,12.077,9.9412,122.76,51.681999999999995,36890.8,11.027,6.812,5.5491,121.83,99.24600000000001,6.88,2.897,40317.83,2.5,72.01,30.3187,2006
'121904,17.1,19.9,36.4,15.8,26.3,21.2,16,16.7,19.3,11,15.1,17.1,17.3,61.266,162.68,32.148,506.03,6.497000000000001,1.284,72387.61,0.0,33.08,6.5362,0.0,0.0,269.65,53.287,9.071,1.7927,54982.51,28.725,12.442,26658.19,38.94,16.868,28147.53,37.24,16.1286,34446.24,54.55,23.628,39821.15,71.42,30.9333,44832.64,148.04,64.123,2.85,1.2338,28.72,12.440999999999999,11.664000000000001,5.052,14.3485,178.17,77.17399999999999,14.275,6.1832,2.0,0.866,0.0,0.0,12.4832,52.7,22.8264,75.87,32.8609,5.962999999999999,2.583,0.0,0.0,0.0,0.0,1.0,0.4331,161.71,70.045,26.78,11.597999999999999,9.722000000000001,230.87,45.623999999999995,36897.59,21.854,13.593,5.8878,200.15,86.693,23.21,4.5858,45003.38,0.0,203.31,40.1772,2006
'121905,16.5,19.3,18.4,21.6,17.8,17.3,23.1,24.6,16.5,29,14.5,17.3,20.6,67.388,24.39,11.99,203.42,2.6039999999999996,1.2803,59763.08,0.0,21.0,10.3235,0.0,0.0,128.8,63.315,4.928999999999999,2.4229,63522.09,8.001,7.2860000000000005,25902.13,24.5,22.314,28207.55,17.0,15.4828,36368.87,34.83,31.725,39026.76,25.47,23.1922,42713.63,90.56,82.479,0.25,0.23199999999999998,5.0,4.553999999999999,2.6830000000000003,2.4437,12.9384,75.73,68.969,0.23800000000000002,0.2168,1.0,0.9109999999999999,0.0,0.0,13.8885,34.07,31.0313,17.24,15.6998,2.0,1.8214,2.303,2.0973,0.0,0.0,0.0,0.0,88.83,80.9,7.84,7.142,8.7166,109.8,53.978,36099.81,15.409,7.652,6.9684,103.8,94.535,11.46,5.6336,43033.97,0.6622,53.62,26.3614,2006
'121906,14.1,13.3,23.8,17.2,19.6,18.5,15.4,19,14.5,22.5,15,15.4,15.5,64.924,1.0,1.39,71.95,1.0,1.3898,85000,0.0,8.0,11.118,0.0,0.0,46.0,63.933,2.0,2.7796,57000,1.0,2.5,30820,10.0,25.000999999999998,33929,8.0,19.999000000000002,38866.14,15.0,37.501999999999995,44663.95,6.0,14.999,48862.47,36.0,90.001,0.0,0.0,0.0,0.0,0.517,1.2922,11.8667,29.0,72.498,0.0,0.0,1.0,2.5,0.0,0.0,11.3244,11.0,27.5021,4.0,9.9995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.86,77.154,5.62,14.052999999999999,7.4,40.0,55.593999999999994,41104.29,16.278,3.0,7.5006,39.0,97.5,3.0,4.1693,49683.67,0.0,17.95,24.9493,2006
'122901,11.5,13.2,.,.,.,.,.,.,12,16.9,13.1,13.5,11.1,67.695,15.8,20.605,76.68,2.0,2.6083,66800,0.0,8.0,10.4332,0.0,0.0,51.88,67.657,3.6,4.6949,64458.89,0.9990000000000001,2.31,29975,15.0,34.666,30380.83,13.0,30.0429,37207.64,8.0,18.489,41485.06,6.27,14.493,46121.05,41.0,94.75,0.27,0.6316,0.0,0.0,0.0,0.0,10.12,27.27,63.026,0.0,0.0,4.0,9.243,0.0,0.0,8.0653,16.0,36.9737,2.27,5.2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11,58.023,16.53,38.199,5.66,43.27,56.433,36756.7,9.733,1.3619999999999999,3.1464,39.27,90.757,3.01,3.9212,46540.3,0.0,16.8,21.9097,2006
'122902,3.4,3,.,.,.,.,.,6,3,6,2.3,3.6,2.8,69.75,8.0,44.445,18.0,1.0,5.5556,76056,0.0,2.0,11.1112,0.0,0.0,13.0,72.222,0.774,4.2989,49913,1.0,8.91,25240,4.0,35.632,27452.59,1.0,8.907,32781,3.23,28.738000000000003,42760.67,2.0,17.814,44043.72,9.0,80.171,0.0,0.0,0.0,0.0,0.664,5.9175,11.6667,8.73,77.729,0.0,0.0,6.0,53.448,0.0,0.0,3.6522,2.5,22.2706,2.23,19.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,94.08200000000001,0.0,0.0,6.5833,11.23,62.367,35084.8,30.001,0.0,0.0,5.23,46.552,0.0,0.0,.,0.0,3.0,16.6669,2006
'123801,.,.,22,.,13,15,.,13,17.1,.,.,.,.,90.165,29.31,88.09100000000001,33.27,0.0,0.0,.,0.0,9.93,29.8296,0.0,0.0,23.35,70.17,0.0,0.0,.,1.0,5.169,26580,10.42,53.87,29283.48,3.93,20.2876,29460.92,4.0,20.674,29090.75,0.0,0.0,.,17.39,89.85600000000001,0.96,4.9752,16.39,84.68799999999999,8.46,43.7259,6.6487,15.46,79.906,0.0,0.0,0.0,0.0,0.0,0.0,18.4,3.89,20.0943,1.96,10.1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93,51.299,0.0,0.0,0.5169,19.35,58.148999999999994,29139.9,43.916,0.0,0.0,2.96,15.312000000000001,4.0,12.0218,22686.5,0.0,0.0,0.0,2006
'123802,.,.,.,.,.,.,.,.,.,.,.,.,.,83.333,11.0,73.333,15.0,0.0,0.0,.,0.0,5.0,33.3333,0.0,0.0,9.0,60.0,1.0,6.6667,51000,2.0,25.0,29000,2.0,25.0,32857.5,3.0,37.5,36625.33,0.0,0.0,.,1.0,12.5,38000,5.0,62.5,1.0,12.5,4.0,50.0,0.0,0.0,7.75,7.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,1.0,12.5,3.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,75.0,1.0,12.5,0.75,8.0,53.333,33948.88,84.615,0.0,0.0,4.0,50.0,0.0,0.0,.,0.0,1.0,6.6667,2006
'123803,19,.,.,.,20,28,31,29,.,.,19,19,19,59.155,39.91,93.01,42.91,0.5,1.1651,134848,0.0,6.71,15.6438,0.0,0.0,24.28,56.568000000000005,2.167,5.0489,56503.09,4.276,27.393,29455.83,3.33,21.354,27449.52,6.0,38.4405,32733.4,2.0,12.812999999999999,27687.28,0.0,0.0,.,9.33,59.794,0.0,0.0,12.61,80.781,0.0,0.0,5.1797,13.61,87.186,0.0,0.0,0.0,0.0,0.0,0.0,21.9748,2.0,12.8139,1.0,6.4066,5.276,33.7995,0.0,0.0,0.0,0.0,0.0,0.0,15.61,100.0,0.0,0.0,2.8842,15.61,36.372,30060.72,60.872,0.0,0.0,3.0,19.219,6.0,13.9814,39666.67,0.0,11.93,27.7885,2006
'123804,14.4,14.2,.,.,.,.,.,.,.,.,15.1,12.4,13.9,74.795,11.0,84.655,12.99,0.0,0.0,.,0.0,0.0,0.0,0.0,0.0,12.0,92.345,2.0,15.3922,40520,0.0,0.0,.,4.0,40.421,31924.79,5.9,59.5788,38054.33,0.0,0.0,.,0.0,0.0,.,8.0,80.827,0.0,0.0,6.9,69.688,0.0,0.0,5.8,5.9,59.593999999999994,0.0,0.0,0.0,0.0,1.0003,10.1078,23.3421,4.0,40.406,1.9,19.1728,0.0,0.0,0.0,0.0,1.0,10.1078,0.0,0.0,9.9,100.0,0.0,0.0,2.1,9.9,76.163,35576.7,14.289,0.0,0.0,1.0,10.097000000000001,0.1,0.7896,41665,0.0,0.99,7.6553,2006
'123805,13,.,13.5,12,17,.,13.7,12.5,15,.,12.8,14.8,14.8,78.286,14.5,44.56399999999999,32.54,2.0,6.1467,57000,0.0,2.0,6.1467,0.0,0.0,28.04,86.17,2.0,6.1467,35500,1.0,4.545,30000,10.0,45.45399999999999,31700,5.0,22.7287,33500.22,5.0,22.726999999999997,35400,1.0,4.5454,38000,17.0,77.273,0.0,0.0,10.0,45.455,0.0,0.0,8.0455,18.0,81.818,0.0,0.0,0.0,0.0,0.0,0.0,10.318,4.0,18.1824,2.0,9.0907,3.0,13.6361,0.0,0.0,0.0,0.0,0.0,0.0,21.0,95.455,1.0,4.545,1.4091,22.0,67.615,33159.15,40.909,0.0,0.0,12.0,54.545,2.04,6.2616,43683.13,0.0,2.5,7.6834,2006
'123905,21.5,23.9,18.8,19.4,19,19.7,22,22,20.6,.,20.6,22.4,23.8,60.286,20.88,3.221,648.28,9.333,1.4397,76226.23,0.0,56.0,8.6382,0.0,0.0,401.54,61.938,15.17,2.3401,64285.04,18.464000000000002,5.466,31673.33,52.71,15.603,33143.54,63.54,18.8072,35777.05,106.9,31.644000000000002,41635.8,96.21,28.4796,50855.54,281.43,83.305,5.0,1.48,0.0,0.0,11.897,3.5216,14.7517,274.55,81.271,6.53,1.933,9.0,2.6639999999999997,0.0,0.0,14.5075,63.27,18.729,52.76,15.6173,3.64,1.0775,8.476,2.5091,1.0,0.29600000000000004,0.0,0.0,254.82,75.431,36.25,10.73,10.8297,337.82,52.111000000000004,41290.11,7.269,14.847000000000001,4.3949,327.83,97.04,39.21,6.0479,48391.52,2.3368,190.75,29.4234,2006
'123907,20.4,22.7,18.2,18.3,19.3,19.3,20.8,18.7,18.5,17.9,20.9,21.2,24.2,58.973,768.64,61.552,1248.77,7.0,0.5606,88399,0.0,128.55,10.294,1.77,0.0,740.76,59.318999999999996,45.001999999999995,3.6037,56909.41,50.225,8.308,34324.37,148.88,24.625999999999998,34585.89,113.53,18.7784,37262.39,152.93,25.296,42526.87,139.0,22.9917,50724.04,477.02,78.902,37.18,6.1503,241.35,39.921,45.458,7.5191,12.6239,488.13,80.741,8.745,1.4465,38.84,6.425,1.0002,0.1654,15.2358,116.43,19.2585,124.49,20.5909,3.0639999999999996,0.5068,44.483000000000004,7.3578,10.0,1.6541,0.0,0.0,388.45,64.253,54.22,8.968,9.5684,604.56,48.413000000000004,40785.99,15.699,26.026999999999997,4.3051,313.37,51.833999999999996,84.19,6.7422,48642.37,0.0,379.46,30.3867,2006
'123908,21.9,25.1,18.3,18.9,18.3,18.7,19.5,21.9,17.4,.,20.9,21,25.2,67.173,21.1,3.5639999999999996,592.03,3.0,0.5067,94190.33,0.0,54.41,9.1902,0.79,0.0,391.09,66.059,16.963,2.8652,69640.33,4.909,1.5230000000000001,31499.87,44.98,13.950999999999999,32573.16,52.0,16.1287,34152.39,104.52,32.419000000000004,41219.55,116.0,35.9789,49856.72,253.43,78.60600000000001,0.51,0.1586,0.0,0.0,7.0,2.1711,16.0498,261.15,80.998,6.858,2.127,13.0,4.032,0.0,0.0,14.3915,61.26,19.0017,65.98,20.4639,3.0,0.9305,0.0,0.0,0.0,0.0,0.0,0.0,253.24,78.546,34.51,10.703,11.0494,322.41,54.458999999999996,41833.05,7.311,20.293,6.2941,309.41,95.96799999999999,48.71,8.2284,48942.08,0.0,146.53,24.7507,2006
'123910,18.8,17.8,18,17.8,21.2,28.7,33.9,19.1,17.7,44.9,17.4,20.5,20.3,62.002,1688.5,59.239,2850.3,25.0,0.8771,81362.76,0.0,315.64,11.0739,0.0,0.0,1709.74,59.985,69.143,2.4258,64615.41,113.775,7.693,32652.7,355.5,24.038,36767.07,289.48,19.5742,38213.57,375.64,25.4,42593.99,344.49,23.2941,51476.18,1047.05,70.801,20.68,1.3983,588.79,39.813,74.664,5.0487,12.472000000000001,1187.59,80.304,6.417000000000001,0.4339,41.67,2.818,2.0,0.1352,13.2087,291.29,19.6965,406.76,27.5048,22.101999999999997,1.4945,98.071,6.6315,7.957000000000001,0.5381,2.9589999999999996,0.2001,1105.14,74.729,106.75,7.218,9.2816,1478.87,51.885,41640.07,11.864,67.152,4.5408,838.46,56.695,136.72,4.7968,49937.21,1.9786,824.92,28.9415,2006
'123913,10.1,12,14,9,11,18,17,16.6,9,35,11.1,13.7,16,65.698,5.5,13.253,41.5,1.0,2.4096,85950,0.0,1.0,2.4096,0.0,0.0,28.0,67.47,1.0,2.4096,53000,6.0,23.076999999999998,32254.24,11.0,42.308,32584,4.0,15.3852,37253.92,3.0,11.538,43138.3,2.0,7.6918,46108.02,21.0,80.76899999999999,0.0,0.0,1.0,3.846,0.0,0.0,5.5926,18.0,69.23100000000001,0.0,0.0,1.0,3.846,0.0,0.0,9.5384,8.0,30.7689,3.0,11.5391,2.0,7.6918,0.0,0.0,1.0,3.8461,0.0,0.0,23.62,90.83200000000001,1.96,7.54,1.8519,26.0,62.651,35484.37,49.828,0.423,1.6273,23.0,88.462,0.0,0.0,.,0.0,12.5,30.1203,2006
'123914,17.4,17,16.7,19,18,17.7,20.7,17.5,20,37,18,18.9,20.6,65.974,19.35,8.642000000000001,223.9,3.0,1.3399,74933.67,0.0,20.0,8.9326,0.0,0.0,150.0,66.994,6.776,3.0264,54641.62,6.001,4.6530000000000005,24187.19,30.0,23.259,26601.23,26.0,20.1584,31182.04,40.98,31.771,39290.12,26.0,20.1586,45277.94,124.25,96.338,1.13,0.8744,0.0,0.0,6.332999999999999,4.91,11.6714,101.25,78.50399999999999,1.43,1.109,3.0,2.326,0.0,0.0,13.8941,27.73,21.4963,4.72,3.662,0.0,0.0,3.123,2.4211,0.0,0.0,0.0,0.0,100.09,77.602,10.3,7.985,8.0143,128.98,57.604,35208.68,16.099,6.5760000000000005,5.0987,125.98,97.67399999999999,11.25,5.0235,46280.14,0.0,53.9,24.0732,2006
'124901,14.8,13.8,15.7,14.5,19.1,16.4,17.6,13.1,14.4,.,13.6,13.5,15.6,59.792,172.46,91.99700000000001,187.46,2.0,1.0669,78535.5,0.0,26.0,13.87,0.0,0.0,103.46,55.19,6.0,3.2007,57229.67,0.5,0.5870000000000001,2000,24.0,28.168000000000003,35158.52,15.73,18.4601,37804.9,23.98,28.136999999999997,45489.2,21.0,24.6475,50998.3,68.21,80.04899999999999,4.0,4.6941,0.0,0.0,2.638,3.096,13.2541,62.95,73.878,2.7239999999999998,3.1968,77.46,90.896,0.0,0.0,13.1905,22.26,26.122,16.0,18.7781,0.0,0.0,3.841,4.508,0.0,0.0,1.0,1.1733,59.22,69.495,6.88,8.068999999999999,9.9834,85.21,45.457,42263.37,10.93,5.915,6.9411,7.76,9.104,10.24,5.4646,46845.84,0.0,58.0,30.9405,2006
'125901,20.1,19.9,19.4,21.2,20.9,20.1,19.5,20.8,20.2,.,19.2,21.4,21.8,61.353,650.65,76.725,848.03,8.5,1.0023,68552.41,0.0,117.35,13.8374,2.06,0.0,456.21,53.797,20.441,2.4104,57447.8,28.984,7.76,30296.28,96.54,25.848000000000003,31799.59,77.16,20.66,38317.1,87.47,23.42,43551.12,83.33,22.3116,47589.82,292.99,78.447,0.34,0.0897,1.0,0.268,4.994,1.3371,11.5962,297.94,79.76899999999999,13.663,3.6581,238.9,63.964,0.0,0.0,15.0497,75.56,20.2306,76.5,20.4825,3.0,0.8032,8.644,2.3143,2.0,0.5355,1.0,0.2677,290.77,77.85,36.24,9.702,11.5962,373.5,44.043,39304.72,20.47,18.855,5.0483,131.59,35.233000000000004,53.78,6.3415,47520.27,0.0,274.47,32.3656,2006
'125902,14,13.2,21,12,12.7,14.8,13.3,15.8,22.6,.,15.6,15.6,14,65.351,99.77,90.069,110.77,1.0,0.9028,92456,0.0,18.5,16.6974,0.0,0.11900000000000001,62.28,56.22,3.0,2.7083,60948,3.1,6.053,25954.86,10.0,19.523,27833.01,7.0,13.6673,32415.92,14.0,27.334,40770.2,17.12,33.4226,42850.73,46.12,90.04299999999999,0.0,0.0,0.0,0.0,0.0,0.0,14.3636,34.1,66.577,0.667,1.3018,43.22,84.381,1.0,1.9523,11.7918,17.12,33.4226,5.0,9.7618,0.1,0.1952,0.5329999999999999,1.0413,0.0,0.0,0.0,0.0,41.52,81.06,5.5,10.739,7.5455,51.22,46.24100000000001,36901.26,23.366,3.0,5.8576,7.0,13.667,7.05,6.3676,35983.37,0.0,30.0,27.0826,2006
'125903,16.3,18,20.1,19.3,18.9,18.6,21.9,17.4,21.8,.,15.8,17.3,17.7,61.355,101.56,42.72,237.74,1.0,0.4206,100446,0.0,34.0,14.3012,0.0,0.0,155.19,65.277,6.224,2.6179,56816.66,3.0,2.6460000000000004,32837.83,25.0,22.051,31216.17,20.0,17.6409,37887.25,39.95,35.236999999999995,43317.72,25.42,22.4246,48701.1,100.58,88.72,0.0,0.0,0.0,0.0,3.763,3.3189,13.3997,90.6,79.911,4.527,3.9929,32.94,29.052,0.0,0.0,14.5715,22.78,20.0895,12.79,11.2796,0.0,0.0,3.2739999999999996,2.8877,0.0,0.0,0.0,0.0,86.96,76.703,9.26,8.17,7.4213,113.37,47.687,40621.12,8.569,5.587000000000001,4.9276,80.44,70.94800000000001,34.59,14.5514,30726.48,0.0,48.55,20.4218,2006
'125905,12.1,12.3,15,13.7,10.7,10.6,12.7,14.4,14,.,10.8,14.7,14.9,66.478,122.0,85.915,142.0,2.0,1.4085,66284.5,0.0,12.0,8.4507,0.93,0.0,97.0,68.31,5.0,3.5211,54497.8,10.0,11.946,27016.38,22.0,26.28,28450.91,10.0,11.9463,36047.19,15.71,18.771,40581.43,26.0,31.0567,44333,65.0,77.646,0.13,0.1541,0.0,0.0,3.068,3.6651,13.046,57.71,68.941,2.009,2.4001,68.71,82.08200000000001,0.0,0.0,9.6758,26.0,31.0594,18.71,22.3536,0.0,0.0,0.21600000000000003,0.2577,0.0,0.0,0.0,0.0,68.01,81.244,6.09,7.275,7.2529,83.71,58.95399999999999,36396.54,20.701,4.189,5.0038,15.0,17.918,6.29,4.4266,44623.5,0.0,33.0,23.2393,2006
'125906,.,.,13.2,15,13,10,10,.,14,.,.,.,.,63.128,10.0,71.428,14.0,1.0,7.1429,70040,0.0,3.5,24.9993,0.0,0.0,7.5,53.571999999999996,0.0,0.0,.,0.0,0.0,.,1.5,23.076999999999998,28700,2.0,30.7703,34985.03,2.0,30.769000000000002,40420.31,1.0,15.3844,45300,5.5,84.616,0.2,3.0415,0.0,0.0,1.054,16.2198,12.8462,6.5,100.0,0.0,0.0,4.0,61.538000000000004,0.0,0.0,11.5383,0.0,0.0,1.0,15.3844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,73.047,0.5,7.692,11.0769,6.5,46.428999999999995,36793.92,23.531,0.0,0.0,2.5,38.461999999999996,0.0,0.0,.,0.0,3.0,21.4286,2006
